activation_rate,active_steps,agreement_clearance_rate,agreement_decisions,agreement_directional_cosine,agreement_hard_disagreement_rate,blocked_pre_opening_activation_rate,blocked_pre_opening_active_steps,blocked_pre_opening_any_activation,blocked_pre_opening_steps,compute_ms_per_step,cvar20_violation,episode_id,false_preactivation_episode,hard_contacts,k,post_opening_activation_rate,post_opening_active_steps,post_opening_any_activation,post_opening_no_activation_episode,post_opening_steps,pre_event_activation_rate,pre_event_active_steps,pre_event_any_activation,pre_event_steps,regime,steps,success
0.017543859649122806,1,0.0,1,0.5877232177561263,0.0,0.0,0,0,10,7.6722308243788255,2.4046908059124963,44,0,9.0,8,0.05,1,1,0,20,0.0,0,0,27,R1,57,1.0
0.3620689655172414,21,0.0,21,0.7106284673476738,0.0,0.0,0,0,10,7.787339413911907,1.4814450437315125,45,0,3.0,8,0.18181818181818182,4,1,0,22,0.6538461538461539,17,1,26,R1,58,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.665942169897223,2.6167182594237133,46,0,19.0,8,0.0,0,0,1,19,0.0,0,0,24,R2,53,1.0
0.017543859649122806,1,nan,0,nan,nan,0.0,0,0,10,7.767598157985495,2.871439346729781,47,0,14.0,8,0.047619047619047616,1,1,0,21,0.0,0,0,26,R2,57,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.023965655784046,2.614089267007646,48,0,19.0,8,0.0,0,0,1,23,0.0,0,0,28,R1,61,1.0
0.016666666666666666,1,0.0,1,0.7536845383540952,1.0,0.0,0,0,10,7.957147750130389,2.645403155886003,49,0,23.0,8,0.045454545454545456,1,1,0,22,0.0,0,0,28,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.886707092312952,2.6422474975988606,50,0,26.0,8,0.0,0,0,1,25,0.0,0,0,30,R1,65,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.978926349009964,2.643164110339712,51,0,15.0,8,0.0,0,0,1,24,0.0,0,0,29,R3,63,1.0
0.06666666666666667,4,0.25,4,0.4063342005898133,0.0,0.0,0,0,10,8.010824049900597,2.5264129420002814,52,0,19.0,8,0.17391304347826086,4,1,0,23,0.0,0,0,27,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.902519206427748,2.6651667401423,53,0,22.0,8,0.0,0,0,1,23,0.0,0,0,30,R1,63,1.0
0.034482758620689655,2,1.0,1,0.7261657873473887,0.0,0.0,0,0,10,8.018493827468523,2.782066960016255,54,0,18.0,8,0.09090909090909091,2,1,0,22,0.0,0,0,26,R3,58,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.940988610951333,2.9025735500866983,55,0,26.0,8,0.0,0,0,1,21,0.0,0,0,23,R2,54,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.767227950666222,2.715038202629101,56,0,14.0,8,0.0,0,0,1,24,0.0,0,0,27,R1,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.789716610228401,2.338214653197354,57,0,12.0,8,0.0,0,0,1,34,0.0,0,0,33,R2,77,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.719765528201846,2.8454293823099044,58,0,18.0,8,0.0,0,0,1,19,0.0,0,0,24,R3,53,1.0
0.15476190476190477,13,1.0,12,0.46374047748124786,0.0,0.0,0,0,10,7.743215357116978,2.3439386667017663,59,0,14.0,8,0.35135135135135137,13,1,0,37,0.0,0,0,37,R2,84,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.744225825856278,2.777140792119841,60,0,13.0,8,0.0,0,0,1,15,0.0,0,0,21,R2,46,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.627120595673895,2.692303360576063,61,0,28.0,8,0.0,0,0,1,41,0.0,0,0,38,R1,89,1.0
0.10975609756097561,9,1.0,7,0.7101156098445652,0.0,0.0,0,0,10,7.720263365715764,2.204289657812067,62,0,14.0,8,0.25,9,1,0,36,0.0,0,0,36,R2,82,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.6874268663232215,2.7010432044458494,63,0,16.0,8,0.0,0,0,1,23,0.0,0,0,27,R2,60,1.0
0.013513513513513514,1,0.0,1,0.5355990303067294,1.0,0.0,0,0,10,7.636511459241848,2.863561460058006,64,0,24.0,8,0.0,0,0,1,31,0.030303030303030304,1,1,33,R1,74,1.0
0.09333333333333334,7,0.8571428571428571,7,0.7531065438556516,0.0,0.0,0,0,10,7.5986928535470115,2.796560009974473,65,0,16.0,8,0.21875,7,1,0,32,0.0,0,0,33,R1,75,1.0
0.0125,1,0.0,1,0.7681274775072853,0.0,0.0,0,0,10,7.621218849817524,2.5291423374898323,66,0,14.0,8,0.029411764705882353,1,1,0,34,0.0,0,0,36,R1,80,1.0
0.03260869565217391,3,1.0,3,0.774388614009016,0.0,0.0,0,0,10,7.734677293426459,2.0504109203291665,67,0,11.0,8,0.05128205128205128,2,1,0,39,0.023255813953488372,1,1,43,R3,92,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.682233236052773,2.8381777175848146,68,0,21.0,8,0.0,0,0,1,21,0.0,0,0,24,R3,55,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.645687988989955,2.431950220684982,69,0,13.0,8,0.0,0,0,1,41,0.0,0,0,40,R1,91,1.0
0.04918032786885246,3,1.0,3,0.7439493467680848,0.0,0.0,0,0,10,7.717981639215112,2.8214173678498686,70,0,22.0,8,0.125,3,1,0,24,0.0,0,0,27,R3,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.659384634368302,2.687216269430436,71,0,20.0,8,0.0,0,0,1,40,0.0,0,0,43,R3,93,1.0
0.1,6,0.6666666666666666,6,0.6906168868899308,0.3333333333333333,0.2,2,1,10,7.6448384003015235,2.137342463826673,72,1,8.0,8,0.17391304347826086,4,1,0,23,0.0,0,0,27,R2,60,1.0
0.0273972602739726,2,1.0,2,0.5483098859269966,0.0,0.0,0,0,10,7.665809507047987,1.422727662657739,73,0,5.0,8,0.03225806451612903,1,1,0,31,0.03125,1,1,32,R1,73,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.751646392924678,2.5203608420319052,74,0,14.0,8,0.0,0,0,1,20,0.0,0,0,26,R1,56,1.0
0.0392156862745098,2,0.5,2,0.7142392883892797,0.5,0.0,0,0,10,7.788208235105427,2.450957395064815,75,0,8.0,8,0.058823529411764705,1,1,0,17,0.041666666666666664,1,1,24,R3,51,1.0
0.05660377358490566,3,1.0,2,0.706106746050329,0.0,0.0,0,0,10,7.717192396499603,1.6244097121152306,76,0,3.0,8,0.15789473684210525,3,1,0,19,0.0,0,0,24,R2,53,1.0
0.12307692307692308,8,0.0,8,0.8475174878847118,1.0,0.3,3,1,10,7.600118707453546,1.7956623016012858,77,1,9.0,8,0.0,0,0,1,26,0.1724137931034483,5,1,29,R2,65,1.0
0.06,3,0.3333333333333333,3,0.7412873570794419,0.6666666666666666,0.0,0,0,10,7.83454903983511,2.294193332285993,78,0,7.0,8,0.0625,1,1,0,16,0.08333333333333333,2,1,24,R3,50,1.0
0.030303030303030304,2,1.0,2,0.7432826946378127,0.0,0.0,0,0,10,7.728353999978439,2.050294436322874,79,0,9.0,8,0.07692307692307693,2,1,0,26,0.0,0,0,30,R2,66,1.0
0.017543859649122806,1,1.0,1,0.7480957150682392,0.0,0.0,0,0,10,6.984397894580309,1.5516681919841158,80,0,3.0,8,0.047619047619047616,1,1,0,21,0.0,0,0,26,R2,57,1.0
0.15254237288135594,9,0.4444444444444444,9,0.656192900914989,0.5555555555555556,0.5,5,1,10,6.931105491476354,2.027296553914879,81,1,7.0,8,0.18181818181818182,4,1,0,22,0.0,0,0,27,R1,59,1.0
0.32653061224489793,16,0.45454545454545453,11,0.7084999653324793,0.5454545454545454,0.6,6,1,10,6.78493879611927,1.9377274017888413,82,1,4.0,8,0.5,8,1,0,16,0.08695652173913043,2,1,23,R3,49,1.0
0.04838709677419355,3,1.0,3,0.7486521308457411,0.0,0.0,0,0,10,6.812831951631984,1.286306343319554,83,0,2.0,8,0.13043478260869565,3,1,0,23,0.0,0,0,29,R1,62,1.0
0.16923076923076924,11,1.0,6,0.7722029665901555,0.0,0.0,0,0,10,6.949485292156728,1.4318814471441257,84,0,3.0,8,0.44,11,1,0,25,0.0,0,0,30,R1,65,1.0
0.20689655172413793,12,0.6666666666666666,12,0.7330865913707673,0.3333333333333333,0.4,4,1,10,6.823359845117826,1.5602530772033836,85,1,3.0,8,0.23809523809523808,5,1,0,21,0.1111111111111111,3,1,27,R1,58,1.0
0.09615384615384616,5,1.0,4,0.707399648440112,0.0,0.0,0,0,10,6.957621230797556,2.5819627661224445,86,0,10.0,8,0.2777777777777778,5,1,0,18,0.0,0,0,24,R1,52,1.0
0.0392156862745098,2,0.0,2,0.683358326834163,1.0,0.2,2,1,10,6.761354960925767,1.816309444138208,87,1,4.0,8,0.0,0,0,1,18,0.0,0,0,23,R1,51,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.027640500051135,2.6158939358641398,88,0,12.0,8,0.0,0,0,1,28,0.0,0,0,30,R1,68,1.0
0.04838709677419355,3,0.0,3,0.9223897165992714,0.0,0.0,0,0,10,8.040450435439725,2.432755730930171,89,0,12.0,8,0.125,3,1,0,24,0.0,0,0,28,R1,62,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.784273268132493,2.623868964394451,90,0,18.0,8,0.0,0,0,1,38,0.0,0,0,34,R1,82,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.918158134292645,2.4914235762254027,91,0,14.0,8,0.0,0,0,1,27,0.0,0,0,30,R2,67,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.01087297028306,2.4796387722366835,92,0,10.0,8,0.0,0,0,1,27,0.0,0,0,30,R2,67,1.0
0.06060606060606061,4,1.0,4,0.9956441453537346,0.0,0.0,0,0,10,8.009960954289205,2.4599495655543264,93,0,10.0,8,0.14285714285714285,4,1,0,28,0.0,0,0,28,R2,66,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.903672765036497,2.4431178062625323,94,0,14.0,8,0.0,0,0,1,17,0.0,0,0,24,R2,51,1.0
0.011904761904761904,1,0.0,1,0.7404214615045096,1.0,0.0,0,0,10,7.819759738118765,2.679837746849038,95,0,14.0,8,0.02631578947368421,1,1,0,38,0.0,0,0,36,R1,84,1.0
0.07246376811594203,5,0.0,5,0.924486196842645,0.0,0.0,0,0,10,7.645168985776684,2.108504713076481,96,0,11.0,8,0.17857142857142858,5,1,0,28,0.0,0,0,31,R2,69,1.0
0.12121212121212122,8,0.125,8,0.9095020948173421,0.0,0.0,0,0,10,7.654511090632613,2.5311799259189423,97,0,15.0,8,0.32,8,1,0,25,0.0,0,0,31,R2,66,1.0
0.2653061224489796,13,0.6153846153846154,13,0.5723857865945995,0.3076923076923077,0.5,5,1,10,7.5533315717546765,1.88354833917032,98,1,4.0,8,0.2777777777777778,5,1,0,18,0.14285714285714285,3,1,21,R1,49,1.0
0.12280701754385964,7,1.0,7,0.5670247776598366,0.0,0.0,0,0,10,7.728429438685182,2.623175056275576,99,0,11.0,8,0.3333333333333333,7,1,0,21,0.0,0,0,26,R1,57,1.0
0.23214285714285715,13,1.0,8,0.5604233510502599,0.0,0.0,0,0,10,8.564284338977554,2.3629801654601548,0,0,10.0,16,0.6190476190476191,13,1,0,21,0.0,0,0,25,R1,56,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.493550271249644,1.9600181268606136,1,0,7.0,16,0.0,0,0,1,22,0.0,0,0,27,R1,59,1.0
0.10909090909090909,6,0.6666666666666666,6,0.804981769038768,0.3333333333333333,0.2,2,1,10,8.067822454772381,2.2891397638925843,2,1,9.0,16,0.2,4,1,0,20,0.0,0,0,25,R3,55,1.0
0.109375,7,1.0,7,0.41528785827966946,0.0,0.0,0,0,10,8.19756620330736,1.3941213816136981,3,0,3.0,16,0.28,7,1,0,25,0.0,0,0,29,R3,64,1.0
0.32727272727272727,18,0.6666666666666666,15,0.7561021200955399,0.0,0.0,0,0,10,7.844199254495007,1.5975663233089985,4,0,3.0,16,0.5263157894736842,10,1,0,19,0.3076923076923077,8,1,26,R3,55,1.0
0.24615384615384617,16,0.25,16,0.5888617814111525,0.625,0.1,1,1,10,8.176261476742534,1.7022059071716609,5,1,6.0,16,0.125,3,1,0,24,0.3870967741935484,12,1,31,R1,65,1.0
0.21875,14,0.35714285714285715,14,0.8915536331823674,0.0,0.0,0,0,10,8.68634196876883,2.113445216613494,6,0,8.0,16,0.16666666666666666,4,1,0,24,0.3333333333333333,10,1,30,R1,64,1.0
0.21153846153846154,11,0.6363636363636364,11,0.743298626987571,0.0,0.1,1,1,10,7.722575403861881,2.377843667667401,7,1,9.0,16,0.2222222222222222,4,1,0,18,0.25,6,1,24,R1,52,1.0
0.23529411764705882,12,0.5714285714285714,7,0.716392683500551,0.42857142857142855,0.3,3,1,10,7.864386254725248,2.628876824235302,8,1,12.0,16,0.5294117647058824,9,1,0,17,0.0,0,0,24,R2,51,1.0
0.02040816326530612,1,1.0,1,0.9661975363188764,0.0,0.0,0,0,10,7.971183734836665,2.774425280290071,9,0,13.0,16,0.058823529411764705,1,1,0,17,0.0,0,0,22,R2,49,1.0
0.07142857142857142,4,0.6666666666666666,3,0.9119560222090838,0.0,0.0,0,0,10,7.952836428428002,2.5406137562462,10,0,9.0,16,0.15,3,1,0,20,0.038461538461538464,1,1,26,R1,56,1.0
0.25757575757575757,17,1.0,15,0.6141038271328668,0.0,0.2,2,1,10,8.26249254565813,1.3684051080153352,11,1,3.0,16,0.5384615384615384,14,1,0,26,0.03333333333333333,1,1,30,R1,66,1.0
0.11475409836065574,7,0.8571428571428571,7,0.8642811659171753,0.14285714285714285,0.0,0,0,10,7.948471869238973,1.3482038494321997,12,0,3.0,16,0.2727272727272727,6,1,0,22,0.034482758620689655,1,1,29,R2,61,1.0
0.13333333333333333,8,1.0,5,0.808095856902851,0.0,0.0,0,0,10,7.873743533370241,2.7169188033590737,13,0,20.0,16,0.36363636363636365,8,1,0,22,0.0,0,0,28,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.8016242496232735,2.5473058023440713,14,0,11.0,16,0.0,0,0,1,17,0.0,0,0,21,R1,48,1.0
0.018518518518518517,1,0.0,1,0.4741402824653511,1.0,0.0,0,0,10,7.658690833421941,2.37606504388543,15,0,11.0,16,0.0,0,0,1,19,0.04,1,1,25,R2,54,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.279816424118955,2.576678928773273,16,0,12.0,16,0.0,0,0,1,22,0.0,0,0,27,R1,59,1.0
0.020833333333333332,1,0.0,1,0.26691118210702236,1.0,0.0,0,0,10,8.293177687543599,2.5702012245018526,17,0,13.0,16,0.0625,1,1,0,16,0.0,0,0,22,R2,48,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.108307507043232,2.737993605095636,18,0,14.0,16,0.0,0,0,1,33,0.0,0,0,28,R1,71,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.186224095717915,2.7136702958803167,19,0,20.0,16,0.0,0,0,1,31,0.0,0,0,32,R1,73,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.095212080778795,2.623574669938637,20,0,13.0,16,0.0,0,0,1,25,0.0,0,0,27,R1,62,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.170106957755117,2.4211518309931686,21,0,11.0,16,0.0,0,0,1,33,0.0,0,0,28,R1,71,1.0
0.0684931506849315,5,0.0,5,0.7032772316616821,1.0,0.0,0,0,10,8.17369753399175,2.8747716872569584,22,0,35.0,16,0.16666666666666666,5,1,0,30,0.0,0,0,33,R3,73,1.0
0.1,6,0.0,4,0.781771648684849,1.0,0.0,0,0,10,8.166105583465347,2.945812410629371,23,0,23.0,16,0.25,6,1,0,24,0.0,0,0,26,R1,60,1.0
0.3225806451612903,20,0.65,20,0.6208958599365965,0.35,0.8,8,1,10,8.0984978224977,2.3258659722353534,24,1,11.0,16,0.48,12,1,0,25,0.0,0,0,27,R1,62,1.0
0.24074074074074073,13,0.08333333333333333,12,0.7560105293916605,0.8333333333333334,0.5,5,1,10,8.13004687046891,2.6196796388888135,25,1,13.0,16,0.42105263157894735,8,1,0,19,0.0,0,0,25,R3,54,1.0
0.14285714285714285,7,1.0,6,0.6300698450645555,0.0,0.0,0,0,10,8.015006326248262,2.546968800793017,26,0,8.0,16,0.3888888888888889,7,1,0,18,0.0,0,0,21,R1,49,1.0
0.2,11,0.9090909090909091,11,0.6925883686780859,0.09090909090909091,0.1,1,1,10,8.090886745644225,1.5967600906270347,27,1,3.0,16,0.3157894736842105,6,1,0,19,0.15384615384615385,4,1,26,R1,55,1.0
0.03773584905660377,2,1.0,1,0.7268468531589516,0.0,0.0,0,0,10,7.883959678814413,2.548222859467279,28,0,10.0,16,0.10526315789473684,2,1,0,19,0.0,0,0,24,R1,53,1.0
0.1,6,1.0,6,0.5679572164767055,0.0,0.0,0,0,10,7.800525766894377,1.8479620419266167,29,0,6.0,16,0.2608695652173913,6,1,0,23,0.0,0,0,27,R1,60,1.0
0.1206896551724138,7,0.42857142857142855,7,0.7194086502800981,0.5714285714285714,0.5,5,1,10,8.00405027583675,1.6863184746342978,30,1,5.0,16,0.09523809523809523,2,1,0,21,0.0,0,0,27,R1,58,1.0
0.06451612903225806,4,1.0,4,0.814303644816024,0.0,0.0,0,0,10,8.045716564670476,1.4884512879805765,31,0,4.0,16,0.08695652173913043,2,1,0,23,0.06896551724137931,2,1,29,R1,62,1.0
0.030612244897959183,3,0.0,3,0.8748789099164721,1.0,0.0,0,0,10,8.174313326444647,2.3532575313417703,32,0,15.0,16,0.06818181818181818,3,1,0,44,0.0,0,0,44,R3,98,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.079063109431594,2.3168994275328356,33,0,11.0,16,0.0,0,0,1,30,0.0,0,0,33,R1,73,1.0
0.031578947368421054,3,0.0,3,0.8412602862490038,0.6666666666666666,0.0,0,0,10,8.32178185258894,2.3020785664605055,34,0,16.0,16,0.06976744186046512,3,1,0,43,0.0,0,0,42,R3,95,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.928431635567297,2.6701621178403863,35,0,23.0,16,0.0,0,0,1,43,0.0,0,0,43,R3,96,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.920096597844371,2.7225023921948193,36,0,26.0,16,0.0,0,0,1,36,0.0,0,0,36,R3,82,1.0
0.013513513513513514,1,0.0,1,0.9270059510299193,0.0,0.0,0,0,10,7.959385270353508,2.791233414829277,37,0,16.0,16,0.03225806451612903,1,1,0,31,0.0,0,0,33,R3,74,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.778027250263703,2.9034996531176134,38,0,17.0,16,0.0,0,0,1,28,0.0,0,0,30,R1,68,1.0
0.08955223880597014,6,0.0,6,0.8911635306780535,0.0,0.0,0,0,10,7.859564507501756,2.1433432370595495,39,0,9.0,16,0.2222222222222222,6,1,0,27,0.0,0,0,30,R3,67,1.0
0.22448979591836735,11,0.3,10,0.6559583589701485,0.7,0.0,0,0,10,8.082717388027291,2.7522792688578064,40,0,12.0,16,0.25,4,1,0,16,0.30434782608695654,7,1,23,R1,49,1.0
0.10869565217391304,5,0.6666666666666666,3,0.7939080543009803,0.3333333333333333,0.0,0,0,10,8.234375717659967,2.697226887370217,41,0,10.0,16,0.26666666666666666,4,1,0,15,0.047619047619047616,1,1,21,R1,46,1.0
0.08695652173913043,4,0.0,2,0.7150631074279057,0.0,0.0,0,0,10,8.021918760673346,2.8011454570864034,42,0,15.0,16,0.26666666666666666,4,1,0,15,0.0,0,0,21,R1,46,1.0
0.034482758620689655,2,1.0,2,0.6958792158686989,0.0,0.0,0,0,10,8.800926275555334,2.2272830403440618,43,0,8.0,16,0.09523809523809523,2,1,0,21,0.0,0,0,27,R1,58,1.0
0.017543859649122806,1,0.0,1,0.5877232177561263,0.0,0.0,0,0,10,8.17467387726841,2.4046908059124963,44,0,9.0,16,0.05,1,1,0,20,0.0,0,0,27,R1,57,1.0
0.3620689655172414,21,0.0,21,0.720540459972713,0.0,0.0,0,0,10,8.2383551895779,1.4814450437315125,45,0,3.0,16,0.18181818181818182,4,1,0,22,0.6538461538461539,17,1,26,R1,58,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.949578018424119,2.6167182594237133,46,0,19.0,16,0.0,0,0,1,19,0.0,0,0,24,R2,53,1.0
0.017543859649122806,1,nan,0,nan,nan,0.0,0,0,10,7.923195034923163,2.871439346729781,47,0,14.0,16,0.047619047619047616,1,1,0,21,0.0,0,0,26,R2,57,1.0
0.06557377049180328,4,0.0,4,0.6501660365387985,0.75,0.0,0,0,10,8.205118114853919,2.614089267007646,48,0,19.0,16,0.17391304347826086,4,1,0,23,0.0,0,0,28,R1,61,1.0
0.06666666666666667,4,0.0,4,0.558771618818569,1.0,0.0,0,0,10,8.092482850285402,2.645403155886003,49,0,23.0,16,0.18181818181818182,4,1,0,22,0.0,0,0,28,R1,60,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.094174645912762,2.6422474975988606,50,0,26.0,16,0.0,0,0,1,25,0.0,0,0,30,R1,65,1.0
0.015873015873015872,1,1.0,1,0.9297769906819418,0.0,0.0,0,0,10,8.218653380892993,2.643164110339712,51,0,15.0,16,0.041666666666666664,1,1,0,24,0.0,0,0,29,R3,63,1.0
0.06666666666666667,4,0.25,4,0.4063342005898133,0.0,0.0,0,0,10,8.209446833158532,2.5264129420002814,52,0,19.0,16,0.17391304347826086,4,1,0,23,0.0,0,0,27,R1,60,1.0
0.015873015873015872,1,0.0,1,0.9721579971403054,0.0,0.0,0,0,10,8.106413968129171,2.665166763106754,53,0,22.0,16,0.043478260869565216,1,1,0,23,0.0,0,0,30,R1,63,1.0
0.034482758620689655,2,1.0,1,0.7261657873473887,0.0,0.0,0,0,10,8.57215706893275,2.782066960016255,54,0,18.0,16,0.09090909090909091,2,1,0,22,0.0,0,0,26,R3,58,1.0
0.037037037037037035,2,0.0,2,0.6577495857551641,1.0,0.0,0,0,10,8.145748703908692,2.9025735500866983,55,0,26.0,16,0.09523809523809523,2,1,0,21,0.0,0,0,23,R2,54,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.894712328036759,2.715038202629101,56,0,14.0,16,0.0,0,0,1,24,0.0,0,0,27,R1,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.930200675112353,2.338214653197354,57,0,12.0,16,0.0,0,0,1,34,0.0,0,0,33,R2,77,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.8560822640044865,2.8454293823099044,58,0,18.0,16,0.0,0,0,1,19,0.0,0,0,24,R3,53,1.0
0.17857142857142858,15,1.0,14,0.4343782808501358,0.0,0.0,0,0,10,8.075992035585278,2.3439386667017663,59,0,14.0,16,0.40540540540540543,15,1,0,37,0.0,0,0,37,R2,84,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.880395739567061,2.777140792119841,60,0,13.0,16,0.0,0,0,1,15,0.0,0,0,21,R2,46,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.866661831163644,2.692303360576063,61,0,28.0,16,0.0,0,0,1,41,0.0,0,0,38,R1,89,1.0
0.10975609756097561,9,1.0,7,0.5782134507499376,0.0,0.0,0,0,10,7.995931548776287,2.204289657812067,62,0,14.0,16,0.25,9,1,0,36,0.0,0,0,36,R2,82,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.042351683737555,2.7010432044458494,63,0,16.0,16,0.0,0,0,1,23,0.0,0,0,27,R2,60,1.0
0.06756756756756757,5,0.0,5,0.624871046658489,1.0,0.0,0,0,10,7.872981459808511,2.8635614606931443,64,0,24.0,16,0.0,0,0,1,31,0.15151515151515152,5,1,33,R1,74,1.0
0.13333333333333333,10,0.6,10,0.9165778837645663,0.0,0.0,0,0,10,7.895715666624407,2.7965599950495394,65,0,16.0,16,0.3125,10,1,0,32,0.0,0,0,33,R1,75,1.0
0.025,2,0.0,2,0.8634553097542577,0.0,0.0,0,0,10,7.949352325158543,2.5291420956152493,66,0,14.0,16,0.058823529411764705,2,1,0,34,0.0,0,0,36,R1,80,1.0
0.043478260869565216,4,0.75,4,0.752625185960595,0.25,0.0,0,0,10,8.025392728323704,2.0504113679633598,67,0,11.0,16,0.05128205128205128,2,1,0,39,0.046511627906976744,2,1,43,R3,92,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.909117872953754,2.8381777175848146,68,0,21.0,16,0.0,0,0,1,21,0.0,0,0,24,R3,55,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,7.914441329705949,2.431950220684982,69,0,13.0,16,0.0,0,0,1,41,0.0,0,0,40,R1,91,1.0
0.06557377049180328,4,1.0,3,0.536370309136125,0.0,0.0,0,0,10,8.001790491703776,2.821417405369366,70,0,22.0,16,0.16666666666666666,4,1,0,24,0.0,0,0,27,R3,61,1.0
0.0,0,nan,0,nan,nan,0.0,0,0,10,8.141007645228397,2.687216269430436,71,0,20.0,16,0.0,0,0,1,40,0.0,0,0,43,R3,93,1.0
0.1,6,0.6666666666666666,6,0.6906168868899308,0.3333333333333333,0.2,2,1,10,7.9742341171368025,2.137342463826673,72,1,8.0,16,0.17391304347826086,4,1,0,23,0.0,0,0,27,R2,60,1.0
0.1095890410958904,8,1.0,8,0.7013940797512921,0.0,0.0,0,0,10,8.038923328930563,1.4227272581151291,73,0,5.0,16,0.06451612903225806,2,1,0,31,0.1875,6,1,32,R1,73,1.0
0.017857142857142856,1,1.0,1,0.9091077915705681,0.0,0.0,0,0,10,8.130315857540284,2.5203608420319052,74,0,14.0,16,0.05,1,1,0,20,0.0,0,0,26,R1,56,1.0
0.0392156862745098,2,0.5,2,0.7142392883892797,0.5,0.0,0,0,10,8.120075980425064,2.450957395064815,75,0,8.0,16,0.058823529411764705,1,1,0,17,0.041666666666666664,1,1,24,R3,51,1.0
0.05660377358490566,3,1.0,2,0.706106746050329,0.0,0.0,0,0,10,7.987675509626432,1.6244097121152306,76,0,3.0,16,0.15789473684210525,3,1,0,19,0.0,0,0,24,R2,53,1.0
0.15384615384615385,10,0.0,10,0.7155645713469138,1.0,0.3,3,1,10,7.918407199814772,1.795662761156677,77,1,9.0,16,0.0,0,0,1,26,0.2413793103448276,7,1,29,R2,65,1.0
0.06,3,0.3333333333333333,3,0.7412873570794419,0.6666666666666666,0.0,0,0,10,8.255542680271901,2.294193332285993,78,0,7.0,16,0.0625,1,1,0,16,0.08333333333333333,2,1,24,R3,50,1.0
0.030303030303030304,2,1.0,2,0.7432826946378127,0.0,0.0,0,0,10,8.174008772722587,2.050294436322874,79,0,9.0,16,0.07692307692307693,2,1,0,26,0.0,0,0,30,R2,66,1.0
0.03508771929824561,2,1.0,2,0.8520107801082306,0.0,0.0,0,0,10,7.489371771634181,1.5516681919841158,80,0,3.0,16,0.09523809523809523,2,1,0,21,0.0,0,0,26,R2,57,1.0
0.15254237288135594,9,0.4444444444444444,9,0.7604595962906994,0.5555555555555556,0.5,5,1,10,7.3819310336286925,2.027296553914879,81,1,7.0,16,0.18181818181818182,4,1,0,22,0.0,0,0,27,R1,59,1.0
0.32653061224489793,16,0.45454545454545453,11,0.7281313434886129,0.5454545454545454,0.6,6,1,10,7.152052061057327,1.9377274017888413,82,1,4.0,16,0.5,8,1,0,16,0.08695652173913043,2,1,23,R3,49,1.0
0.08064516129032258,5,1.0,5,0.8953127329621404,0.0,0.1,1,1,10,7.350273677260585,1.2863061872198878,83,1,2.0,16,0.13043478260869565,3,1,0,23,0.034482758620689655,1,1,29,R1,62,1.0
