mode,scope,method_a,method_b,metric,higher_is_better,n_clusters,n_paired_observations,method_a_mean,method_b_mean,difference_a_minus_b,ci95_low,ci95_high,bootstrap_probability_a_better
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,post_event_cvar_violation,False,100,100,0.8532287560641854,0.687891876297253,0.16533687976693234,0.12873473556235196,0.20210610992320105,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,stale_exposure,False,100,100,2.4756531677234173,1.2424047770823539,1.2332483906410634,0.5547180512263215,1.9403792535709459,0.0005
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,reaction_delay,False,100,100,8.23,2.76,5.470000000000001,2.41,9.11,0.0001
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,path_length_ratio,False,100,100,0.9743040451595694,1.409489561267046,-0.4351855161074766,-0.5088875421976514,-0.3645617634513322,1.0
dynamic,event:mud_onset,route_aware_stage2,dwa_semantic,compute_ms,False,100,100,0.2357072975078608,0.1835408905217088,0.05216640698615199,0.04975767107668948,0.054841376922591924,0.0
dynamic,aggregate,route_aware_stage2,stage1,success,True,100,300,0.9166666666666666,1.0,-0.08333333333333337,-0.10999999999999999,-0.05666666666666664,0.0
dynamic,aggregate,route_aware_stage2,stage1,stuck,False,100,300,0.13333333333333333,0.0,0.13333333333333333,0.10325000000000008,0.16666666666666666,0.0
dynamic,aggregate,route_aware_stage2,stage1,event_window_cvar_violation,False,100,300,0.6674586248210133,0.7940941482700687,-0.1266355234490555,-0.16423231568375823,-0.08986628519271274,1.0
dynamic,aggregate,route_aware_stage2,stage1,post_event_cvar_violation,False,100,300,0.6674033245508205,0.7940941482700687,-0.12669082371924822,-0.1636486491904559,-0.09082843065605917,1.0
dynamic,aggregate,route_aware_stage2,stage1,hard_contact,False,100,300,0.02666666666666667,0.2,-0.17333333333333334,-0.20666666666666667,-0.13999999999999999,1.0
