directional_class,directional_p_noop,directional_p_pred,dot_safe,episode_id,feasible_direction_count,force_norm,force_perp_norm,force_risk_alignment,force_source,has_safe_alt,lam_hard,lam_soft,path_index,regime,safe_risk,scaffold_risk
0.0,nan,nan,0.1680680513381958,00000_001823_01,5.0,0.3502981960773468,0.3073466420173645,-0.22249165177345276,coef_energy_material_checkpoint_lambdas,0.0,4.1736063957214355,2.278163433074951,60,R2,3.986420691013336,3.986420691013336
0.0,nan,nan,-0.27575016021728516,00000_001823_01,2.0,0.2765328288078308,0.10472383350133896,0.9999971985816956,coef_energy_material_checkpoint_lambdas,0.0,4.175060272216797,2.2809274196624756,63,R2,4.3082743883132935,3.8436904847621918
0.0,nan,nan,0.12217500805854797,00000_001823_01,2.0,0.24204008281230927,0.12217500805854797,0.9973417520523071,coef_energy_material_checkpoint_lambdas,0.0,4.1612749099731445,2.277292490005493,66,R2,4.258896470069885,2.4837615191936493
0.0,nan,nan,0.1958305686712265,00000_001823_01,3.0,0.21809664368629456,0.09600277990102768,-0.3115302324295044,coef_energy_material_checkpoint_lambdas,0.0,4.15358304977417,2.276252269744873,69,R2,3.986420691013336,0.9875674545764923
0.0,nan,nan,7.473674297332764,00000_001823_01,1.0,7.476594924926758,7.473674774169922,0.9061230421066284,coef_energy_material_checkpoint_lambdas,0.0,4.1373467445373535,2.2890610694885254,72,R2,4.393233597278595,0.572006344795227
0.0,nan,nan,4.998960971832275,00000_001823_01,4.0,5.243836402893066,4.654667377471924,0.9994164705276489,coef_energy_material_checkpoint_lambdas,0.0,4.128011703491211,2.35002064704895,78,R2,4.376897573471069,0.5772935152053833
0.0,nan,nan,6.125512599945068,00000_001823_07,4.0,6.879333972930908,4.907410621643066,0.9918566942214966,coef_energy_material_checkpoint_lambdas,0.0,4.174903392791748,2.1981284618377686,0,R2,2.0625895261764526,2.0570818185806274
0.0,nan,nan,1.6973483562469482,00000_001823_07,4.0,4.033511161804199,3.7875044345855713,0.9810625314712524,coef_energy_material_checkpoint_lambdas,0.0,4.177863121032715,2.2054240703582764,3,R2,2.006074398756027,0.264035165309906
0.0,nan,nan,7.157124042510986,00000_001823_07,1.0,7.788278579711914,7.232584476470947,0.9999627470970154,coef_energy_material_checkpoint_lambdas,0.0,4.176844596862793,2.200427293777466,6,R2,2.05157607793808,0.29454585909843445
0.0,nan,nan,-0.1734362542629242,00000_001823_07,1.0,0.1745842695236206,0.0199882872402668,0.9918935894966125,coef_energy_material_checkpoint_lambdas,0.0,4.200125217437744,2.2165987491607666,27,R2,3.1803967654705048,3.1803967654705048
0.0,nan,nan,0.1626233607530594,00000_001823_07,1.0,0.5260533094406128,0.37474173307418823,0.9581426978111267,coef_energy_material_checkpoint_lambdas,0.0,4.1902337074279785,2.228198528289795,30,R2,3.459059864282608,2.6835455298423767
0.0,nan,nan,0.32186996936798096,00000_001823_07,1.0,3.8752522468566895,3.8618621826171875,0.28865423798561096,coef_energy_material_checkpoint_lambdas,0.0,4.195440292358398,2.2404861450195312,33,R2,3.0604480504989624,1.6370117962360382
0.0,nan,nan,1.2500228881835938,00000_001823_07,1.0,3.270908832550049,3.0226292610168457,-0.9765416383743286,coef_energy_material_checkpoint_lambdas,0.0,4.166051387786865,2.2832562923431396,36,R2,3.1803967654705048,0.34714841842651367
0.0,nan,nan,7.845866680145264,00000_001823_07,1.0,7.849503993988037,7.845866680145264,0.9674466252326965,coef_energy_material_checkpoint_lambdas,0.0,4.124083995819092,2.320775032043457,39,R2,3.7383203208446503,0.39303889870643616
0.0,nan,nan,4.05805778503418,00000_001823_07,2.0,5.771480083465576,5.771389007568359,0.9871930480003357,coef_energy_material_checkpoint_lambdas,0.0,4.136117935180664,2.3460898399353027,48,R2,4.4020915031433105,0.5617870092391968
0.0,nan,nan,3.495392322540283,00000_001823_07,7.0,3.907539129257202,2.762441635131836,0.9997619390487671,coef_energy_material_checkpoint_lambdas,0.0,4.128726959228516,2.3593015670776367,51,R2,4.400024116039276,4.400029182434082
0.0,nan,nan,4.4796342990593985e-05,00000_001823_07,10.0,8.686060027685016e-05,2.094573574140668e-05,0.0,coef_energy_material_checkpoint_lambdas,0.0,4.276084899902344,2.2520806789398193,54,R2,4.400000095367432,4.400000095367432
0.0,nan,nan,6.338082313537598,00000_001824_01,1.0,6.6833624839782715,5.981042385101318,0.8357738256454468,coef_energy_material_checkpoint_lambdas,0.0,4.199785232543945,2.2770612239837646,0,R2,4.270744740962982,0.49298083782196045
0.0,nan,nan,6.577401161193848,00000_001824_01,4.0,7.687844753265381,7.662936210632324,0.9990102052688599,coef_energy_material_checkpoint_lambdas,0.0,4.183213233947754,2.2675023078918457,3,R2,3.991858333349228,0.4557575583457947
0.0,nan,nan,4.031478404998779,00000_001824_01,5.0,7.430426120758057,7.264211177825928,-0.16432400047779083,coef_energy_material_checkpoint_lambdas,0.0,4.201798915863037,2.2439212799072266,6,R2,2.412261486053467,0.35315266251564026
0.0,nan,nan,1.7963509559631348,00000_001824_01,4.0,4.058775901794434,3.639613628387451,0.8757635951042175,coef_energy_material_checkpoint_lambdas,0.0,4.187841415405273,2.24031400680542,9,R2,2.032036066055298,2.032036066055298
0.0,nan,nan,3.8702728748321533,00000_001824_01,3.0,4.278692245483398,4.2775444984436035,0.9996179938316345,coef_energy_material_checkpoint_lambdas,0.0,4.18214225769043,2.2496471405029297,12,R2,2.0555380284786224,2.056042432785034
0.0,nan,nan,1.3339364528656006,00000_001824_01,2.0,1.3859710693359375,1.3339364528656006,0.9628541469573975,coef_energy_material_checkpoint_lambdas,0.0,4.178116321563721,2.2472288608551025,15,R2,2.017636477947235,0.2785015106201172
