compute_ms,curvature_energy,event_window_cvar_risk,event_window_cvar_violation,event_window_mean_risk,event_window_risk_exposure,full_episode_cvar_risk,full_episode_cvar_violation,hard_hazard_length_m,method,n,opportunity_normalized_delay,path_length_ratio,post_event_cvar_risk,post_event_cvar_violation,post_event_mean_risk,post_event_risk_exposure,reaction_delay,replans,route_deviation_delay,stale_exposure,stuck,success
2.3745600702269947,758.9972524547735,0.5064925879352592,0.5064925879352592,0.4359497111719758,17.840689547092218,0.5127991125282844,0.5127991125282844,0.0,blackbox_cvar,100.0,0.028375000000000008,1.6403176886319508,0.5026240793782177,0.5026240793782177,0.43525157514853374,23.116148146998963,2.27,0.0,1.19,0.5947396353104636,0.81,0.2
0.18672529851044087,209.0937377398286,0.6752421751462595,0.6988697812605483,0.4941361650968162,19.345898060957907,0.6499137091402933,0.6647695088865554,0.061568,dwa_semantic,100.0,0.028250000000000008,1.4987125269695776,0.6713541048560876,0.6949817109703764,0.49530834925370626,23.49025496765666,2.26,0.0,1.96,0.6880714929381161,0.59,0.48
1.500283105425882,1123.2411713797267,0.46677826127765853,0.46677826127765853,0.41745028481616797,21.28799228453293,0.47534138277036125,0.47534138277036125,0.0,fixed_coeff_stage2,100.0,0.021375000000000012,2.0941457828312458,0.46332693945965714,0.46332693945965714,0.41857736999824363,29.133631003035052,1.71,0.0,0.28,0.40942914726406326,0.98,0.03
7.862824406887905,385.43272587354136,0.8293670459943008,0.8446270157524555,0.605716431003586,23.564302057794137,0.7960230472623597,0.8053924812598418,0.059497,route_aware_stage2,100.0,0.035625,1.3861960664150355,0.8268498216064222,0.8400858992965251,0.610843135873626,28.77077195804583,2.85,0.0,13.04,0.7825709263028204,0.48,0.61
7.090053929156242,372.9723503171661,0.8490050851697158,0.8586135799635954,0.6215611814450736,24.074876250978136,0.817416873257811,0.823229975553195,0.040355,stage2_expected_cost,100.0,0.038875,1.3790780336570483,0.846933345953983,0.8547496225940578,0.6273571121074212,29.387388995554776,3.11,0.0,13.68,0.8475578646269142,0.46,0.62
