absolute_improvement_error,actual_arc_length_cells,actual_clearance_safe,actual_controller_steps,actual_displacement_col,actual_displacement_row,actual_endpoint_col,actual_endpoint_row,actual_horizon_complete,actual_horizon_final_step,actual_path_min_clearance_m,clearance_agreement,clearance_threshold_m,decision_step,directional_cosine,endpoint_deviation_m,episode_id,event_step,executed_path_mean_risk,hard_contact_disagreement,horizon_crosses_opening,improvement_sign_agreement,mean_cross_track_deviation_m,nominal_primitive_risk,opening_step,phase,predicted_risk_improvement,primitive_horizon_cells,realized_risk_improvement,regime,selected_direction_col,selected_direction_row,selected_endpoint_col,selected_endpoint_row,selected_primitive_risk,selected_ray_min_clearance_m,source_gate_decision
0.2103511201231139,6.123556085051614,1,4,4.736549377441406,-3.880525588989258,79.07477569580078,30.090147018432617,0,55,8.732124328613281,1,1.0,52,0.6337431256881887,4.7000203381474535,0,25,0.5486128461250124,0,0,0,1.2125518798828128,0.5413402815659841,35,post_opening,0.20307855556408566,12,-0.0072725645590282495,R1,-1.8369701465288538e-16,-1.0,74.33822631835938,21.970672607421875,0.33826172600189847,7.5,1
0.15192839587907458,4.506614113404375,1,3,3.4710922241210938,-2.8739871978759766,79.07477569580078,30.090147018432617,0,55,9.124143600463867,1,1.0,53,0.6377466984721046,4.881920495381031,0,25,0.5481644989071336,0,0,0,0.8829612731933596,0.5433892458677292,35,post_opening,0.14715314283967018,12,-0.0047752530394044035,R1,-1.8369701465288538e-16,-1.0,75.60368347167969,20.964134216308594,0.396236103028059,8.5,1
0.40688943217605894,12.166313466724095,0,9,12.151969909667969,-0.4165077209472656,60.12845230102539,45.65714645385742,1,41,0.0,0,1.0,33,0.9994131321679107,0.22168307053831143,2,25,0.8592577040236249,1,1,0,0.1578227996826172,0.508439709742864,35,pre_opening,0.05607143789529806,12,-0.3508179942807609,R3,1.0,0.0,59.97648239135742,46.07365417480469,0.45236827184756595,1.5,1
0.4816731964883895,12.184606715177127,0,9,12.175525665283203,-0.2603187561035156,61.49070358276367,45.690093994140625,1,42,0.0,0,1.0,34,0.9997715155650376,0.15698337010046057,2,25,0.9045849907236985,1,1,0,0.11538009643554688,0.48246602714061737,35,pre_opening,0.059554232905308424,12,-0.4221189635830811,R3,1.0,0.0,61.31517791748047,45.95041275024414,0.42291179423530895,1.5,1
0.009480427544365955,12.279916619289745,1,9,12.167739868164062,1.5851058959960938,76.38337707519531,47.383296966552734,1,53,3.3541018962860107,1,1.0,45,0.9916212043550604,0.7969782564307003,2,25,0.501343359956095,0,0,1,0.3384889602661133,0.5758399143815041,35,post_opening,0.06501612688104308,12,0.07449655442540903,R3,1.0,0.0,76.21563720703125,45.79819107055664,0.510823787500461,3.1622776985168457,1
0.25428222655122146,12.973025266638624,1,8,11.005256652832031,6.770408630371094,82.80646514892578,55.303306579589844,1,58,4.924428939819336,1,1.0,51,0.5239819514300544,6.092296362784743,3,29,0.5462641322499977,0,0,0,2.780730777316623,0.5066558917363485,39,post_opening,0.21467398603757226,12,-0.039608240513649196,R3,6.123234262925839e-17,1.0,71.80120849609375,60.53289794921875,0.29198190569877625,3.5,1
0.24310876844163687,13.109183051006948,1,8,10.873336791992188,7.2459259033203125,84.08072662353516,56.36903762817383,1,59,5.7008771896362305,1,1.0,52,0.5545430748548138,5.933605006840524,3,29,0.5493558798515394,0,0,0,2.7598355611165366,0.5388329724470774,39,post_opening,0.23258586103717482,12,-0.010522907404462045,R3,6.123234262925839e-17,1.0,73.20738983154297,61.123111724853516,0.3062471114099026,4.0,1
0.1690665608882312,13.176386033809651,1,8,10.69024658203125,7.643501281738281,85.30297088623047,57.44208908081055,1,60,6.041522979736328,1,1.0,53,0.5816216126287557,5.771924572160633,3,29,0.5496721939483686,0,0,0,2.729145050048828,0.5468845417102178,39,post_opening,0.16627890865008038,12,-0.002787652238150806,R3,6.123234262925839e-17,1.0,74.61272430419922,61.798587799072266,0.38060563306013745,5.0,1
0.09273958017782419,13.162604089467973,1,8,10.451431274414062,7.954891204833984,86.46446228027344,58.510009765625,1,61,6.5,1,1.0,54,0.6056527533605931,5.603465910678181,3,29,0.5499874657427872,0,0,0,2.687421586778429,0.549862469236056,39,post_opening,0.09261458367109293,12,-0.0001249965067312564,R3,6.123234262925839e-17,1.0,76.01303100585938,62.555118560791016,0.45724788556496304,5.5,1
0.06570626146555913,12.488300569841318,0,11,10.294750213623047,-7.05853271484375,26.613569259643555,65.56366729736328,1,16,0.0,0,1.0,6,0.8247559252639167,3.6307974647609487,5,31,0.4594627802268761,1,0,0,1.558071772257487,0.45865046232938766,41,before_event,0.06489394356807071,12,-0.0008123178974884238,R1,1.0,0.0,28.318819046020508,72.62220001220703,0.39375651876131695,1.8027756214141846,1
0.10606405977242456,12.73902504827699,0,9,8.977203369140625,-9.010635375976562,44.47840881347656,48.2176513671875,1,33,0.0,0,1.0,25,0.7084197788055369,4.730921717442399,5,31,0.5915118862572637,1,0,0,2.23543872833252,0.5400399565696716,41,before_event,0.05459213008483249,12,-0.051471929687592066,R1,-1.8369701465288538e-16,-1.0,35.50120544433594,45.22828674316406,0.48544782648483914,1.1180340051651,1
0.10261684123700249,12.54294195671321,0,9,9.02935791015625,-8.65964126586914,45.5462646484375,47.448326110839844,1,34,0.0,0,1.0,26,0.6921764155969894,4.813712204276071,5,31,0.5822869361840227,1,0,0,2.2298410415649417,0.5458905100822449,41,before_event,0.06622041513522464,12,-0.036396426101777846,R1,-1.8369701465288538e-16,-1.0,36.51690673828125,44.107967376708984,0.47967009494702023,1.0,1
0.11090437603792641,12.992444195505293,1,8,11.432861328125,-6.134243011474609,73.05463409423828,34.890228271484375,1,55,2.5495097637176514,1,1.0,48,0.4727899930208393,6.424901228746061,5,31,0.4946225847582131,0,0,0,2.850545883178711,0.45227441812554997,41,post_opening,0.0685562094052633,12,-0.04234816663266311,R1,-1.8369701465288538e-16,-1.0,61.62177276611328,29.024471282958984,0.38371820872028667,1.5,1
0.09461735056404724,13.148286754273894,1,8,11.454082489013672,-6.42938232421875,74.47488403320312,34.0001106262207,1,56,3.041381359100342,1,1.0,49,0.48947803947836915,6.368433617359455,5,31,0.5224855330245143,0,0,0,2.865093231201172,0.5026967277129492,41,post_opening,0.07482854525248211,12,-0.019788805311565127,R1,-1.8369701465288538e-16,-1.0,63.02080154418945,28.429492950439453,0.42786818246046704,2.0,1
0.01331286245379204,12.980879085500307,0,17,12.698038101196289,2.5656204223632812,22.69803810119629,52.56562042236328,1,16,0.5,0,1.0,0,0.9801926225819013,1.329442114419547,6,30,0.4458501426995461,0,0,1,0.4049513075086806,0.5276415475777217,40,before_event,0.06847854242438361,12,0.08179140487817566,R1,1.0,0.0,22.0,50.0,0.45916300515333813,1.0,1
0.014359210773138953,12.851513663372296,0,16,12.569120407104492,2.5548667907714844,22.69803810119629,52.56562042236328,1,16,0.5,0,1.0,1,0.9799604783870044,1.3087438974422925,6,30,0.4448037943801992,0,0,1,0.42339515686035156,0.5392172187566757,40,before_event,0.08005421360333759,12,0.09441342437647654,R1,1.0,0.0,22.128917694091797,50.0107536315918,0.45916300515333813,1.0,1
0.016404427052473358,12.60595635493314,0,15,12.32441234588623,2.5344619750976562,22.69803810119629,52.56562042236328,1,16,0.5,0,1.0,2,0.9795028080801863,1.2775699838573213,6,30,0.4427585781008648,0,0,1,0.4396549463272095,0.5392172187566757,40,before_event,0.08005421360333759,12,0.09645864065581095,R1,1.0,0.0,22.373626708984375,50.031158447265625,0.45916300515333813,1.0,1
0.002640262628389123,12.257433916807786,0,14,11.977094650268555,2.5055084228515625,22.69803810119629,52.56562042236328,1,16,0.5,0,1.0,3,0.9788123382258809,1.252806560489931,6,30,0.43971456128834957,0,0,1,0.4544884999593099,0.5467013418674469,40,before_event,0.10962704320748645,12,0.10698678057909733,R1,1.0,0.0,22.720943450927734,50.06011199951172,0.43707429865996045,1.0,1
0.0039111338994998746,13.06046634060386,0,14,12.705836296081543,2.8902206420898438,23.87451171875,52.99750900268555,1,17,0.5,0,1.0,4,0.97509086860086,1.48758038296298,6,30,0.4331631647604606,0,0,1,0.5288135528564453,0.5467013418674469,40,before_event,0.10962704320748645,12,0.11353817710698633,R1,1.0,0.0,23.16867446899414,50.1072883605957,0.43707429865996045,1.0,1
0.014250160879032137,12.522540121115917,0,13,12.171639442443848,2.8269882202148438,23.87451171875,52.99750900268555,1,17,0.5,0,1.0,5,0.974072002726166,1.416096939483715,6,30,0.42815032762898636,0,0,1,0.5349697385515485,0.5456489721934,40,before_event,0.1317488054434458,12,0.11749864456441367,R1,1.0,0.0,23.70287322998047,50.1705207824707,0.4139001667499542,1.0,1
0.008303329168502627,13.194895887511208,0,13,12.754192352294922,3.2287216186523438,25.074872970581055,53.48715591430664,1,18,0.5,0,1.0,6,0.9694197712020791,1.6578185512152075,6,30,0.42220349591845685,0,0,1,0.6094642366681781,0.5456489721934,40,before_event,0.1317488054434458,12,0.12344547627494318,R1,1.0,0.0,24.320680618286133,50.2584342956543,0.4139001667499542,1.0,1
0.025101146828232113,12.49911025996603,0,12,12.067054748535156,3.1193618774414062,25.074872970581055,53.48715591430664,1,18,0.5,0,1.0,7,0.9681746816829873,1.560041254401297,6,30,0.41510122689713824,0,0,1,0.6016662304217999,0.5435790419578552,40,before_event,0.1535789618889491,12,0.12847781506071698,R1,1.0,0.0,25.0078182220459,50.367794036865234,0.39000008006890613,1.0,1
0.04755077894323356,13.072267659541975,0,12,12.533674240112305,3.5393943786621094,26.29492950439453,54.0347785949707,1,19,0.5,0,1.0,8,0.9623642604477182,1.7897011456011578,6,30,0.4141097107111741,0,0,1,0.6789090083195612,0.5375070571899414,40,before_event,0.17094812542200089,12,0.12339734647876732,R1,1.0,0.0,25.761255264282227,50.495384216308594,0.3665589317679405,1.0,1
0.015581707450684268,13.218356106124162,0,10,13.14963150024414,1.1329193115234375,52.29053497314453,75.6363754272461,1,33,0.5,0,1.0,24,0.9963091090988382,0.807025209144103,7,24,0.2586653738787409,0,0,1,0.37535962191495026,0.5244241803884506,34,pre_opening,0.25017709905902547,12,0.26575880650970973,R1,1.0,0.0,51.14090347290039,74.50345611572266,0.27424708132942516,1.0,1
0.02803553417201432,12.540418654510518,1,9,12.539653778076172,0.037525177001953125,72.31079864501953,50.3660888671875,1,47,1.5,1,1.0,39,0.9999955224391677,0.2704765340486503,8,24,0.7523665400855184,0,0,1,0.013137435913085938,0.8420076618591944,34,post_opening,0.06160558760166168,12,0.089641121773676,R2,1.0,0.0,71.77114868164062,50.32856369018555,0.7804020742575327,1.5,1
0.03516996949788098,12.51313279873994,1,9,12.512557983398438,0.06795501708984375,73.67481231689453,50.37260055541992,1,48,2.5,1,1.0,40,0.9999852527431854,0.25852155166114965,8,24,0.7061192959559345,0,0,1,0.013983535766601562,0.8082088430722555,34,post_opening,0.06691957761844003,12,0.10208954711632101,R2,1.0,0.0,73.1622543334961,50.30464553833008,0.7412892654538155,2.0,1
0.010708950857324595,12.450271196162083,1,9,12.44976806640625,0.0840911865234375,75.00186157226562,50.374488830566406,1,49,3.0,1,1.0,41,0.9999771895641474,0.22878081279345547,8,24,0.6621108150482146,0,0,1,0.01967792510986328,0.7413939833641052,34,post_opening,0.06857421745856607,12,0.07928316831589066,R2,1.0,0.0,74.55209350585938,50.29039764404297,0.6728197659055392,3.0,1
0.021563594818216347,12.333838640610693,1,9,12.333343505859375,0.08707809448242188,76.28057098388672,50.37216567993164,1,50,3.5,1,1.0,42,0.9999750764474109,0.1722646854678207,8,24,0.6179217271207752,0,0,1,0.025644302368164062,0.7076215247313181,34,post_opening,0.06813620279232657,12,0.08969979761054292,R2,1.0,0.0,75.94722747802734,50.28508758544922,0.6394853219389915,3.5,1
0.03060413565184794,10.938068519869452,1,8,10.937576293945312,0.084228515625,76.28057098388672,50.37216567993164,0,50,4.5,1,1.0,43,0.9999703498570158,0.5328786386296996,8,24,0.5755507109965272,0,0,1,0.02706887986924913,0.6703385760386785,34,post_opening,0.06418372939030337,12,0.09478786504215131,R2,1.0,0.0,77.3429946899414,50.28793716430664,0.6061548466483752,4.0,1
0.17728088156139243,12.309237089291646,1,9,12.182548522949219,1.6169013977050781,66.64429473876953,61.072322845458984,1,45,1.5,1,1.0,37,0.9913070154295042,0.813586825902985,9,22,0.49927944088225173,0,0,1,0.31690101623535155,0.74044111246864,32,post_opening,0.0638807900249958,12,0.24116167158638824,R2,1.0,0.0,66.46174621582031,59.455421447753906,0.6765603224436442,1.0,1
0.09201051001158783,13.556224382685468,1,9,12.581718444824219,-4.8186492919921875,80.40930938720703,43.521873474121094,1,59,7.0,1,1.0,51,0.3576549579480837,7.243470111352608,11,30,0.5501556193273011,0,0,0,3.1437541961669924,0.5501245856285095,40,post_opening,0.0919794763127963,12,-3.103369879153828e-05,R1,-1.8369701465288538e-16,-1.0,67.82759094238281,36.34052276611328,0.45814510931571323,4.609772205352783,1
0.09248609095811844,12.143084304773998,1,8,11.190711975097656,-4.56951904296875,80.40930938720703,43.521873474121094,1,59,8.0,1,1.0,52,0.3780304193647156,6.716473810013669,11,30,0.550000011920929,0,0,1,2.7975569831000433,0.5500014026959738,40,post_opening,0.09248748173316323,12,1.390775044796122e-06,R1,-1.8369701465288538e-16,-1.0,69.21859741210938,36.091392517089844,0.4575139209628105,5.0,1
0.09250000367561978,12.300572008636617,1,8,11.161979675292969,-5.062568664550781,81.7691879272461,42.71541213989258,1,60,8.5,1,1.0,53,0.4130550413356509,6.571106143674101,11,30,0.550000011920929,0,0,0,2.800506591796875,0.5499999274810156,40,post_opening,0.09249991923570638,12,-8.443991339479595e-08,R1,-1.8369701465288538e-16,-1.0,70.60720825195312,35.77798080444336,0.4575000082453092,5.830951690673828,1
0.12333333740631741,12.41211879912816,1,8,11.090507507324219,-5.498050689697266,83.09083557128906,41.89005661010742,1,61,9.0,1,1.0,54,0.4441603524032381,6.42796043865706,11,30,0.550000011920929,0,0,0,2.7974815368652344,0.5499985565741857,40,post_opening,0.12333188205957418,12,-1.4553467432287803e-06,R1,-1.8369701465288538e-16,-1.0,72.00032806396484,35.38810729980469,0.42666667451461154,6.041522979736328,1
0.12332783763607341,12.45183986311645,1,8,10.96026611328125,-5.855140686035156,84.36398315429688,41.056331634521484,1,62,10.0,1,1.0,55,0.4711936992681835,6.282649307067079,11,30,0.550000011920929,0,0,0,2.782656775580512,0.5499985565741857,40,post_opening,0.12332638228933018,12,-1.4553467432287803e-06,R1,-1.8369701465288538e-16,-1.0,73.40371704101562,34.91147232055664,0.42667217428485554,6.5,1
0.14695024366180104,12.40787010426655,1,8,10.766304016113281,-6.1261138916015625,85.57865905761719,40.22442626953125,1,63,10.5,1,1.0,56,0.4945521902545759,6.132206784303126,11,30,0.550000011920929,0,0,0,2.7547234429253473,0.550000011920929,40,post_opening,0.14695024366180104,12,0.0,R1,-1.8369701465288538e-16,-1.0,74.8123550415039,34.35054016113281,0.4030497682591279,7.211102485656738,1
0.13054426014423381,12.274850902703541,1,8,10.505020141601562,-6.315486907958984,86.72669982910156,39.40355682373047,1,64,11.335783958435059,1,1.0,57,0.5152439038899286,5.9722093330073465,11,30,0.5500000119209291,0,0,0,2.711969163682726,0.550000011920929,40,post_opening,0.1305442601442337,12,-1.1102230246251565e-16,R1,-1.8369701465288538e-16,-1.0,76.2216796875,33.71904373168945,0.41945575177669525,7.632168769836426,1
0.14683251952131587,12.051017482831835,1,8,10.174797058105469,-6.428611755371094,87.80143737792969,38.60200500488281,1,65,11.401754379272461,1,1.0,58,0.5341369658795758,5.800147889192586,11,30,0.550000011920929,0,0,0,2.652808719211155,0.550000011920929,40,post_opening,0.14683251952131587,12,0.0,R1,-1.8369701465288538e-16,-1.0,77.62664031982422,33.030616760253906,0.4031674923996131,8.276473045349121,1
0.1545281956593197,10.473574241129581,1,7,8.777870178222656,-5.69586181640625,87.80143737792969,38.60200500488281,0,65,11.800423622131348,1,1.0,59,0.5443329044906865,5.403544279072194,11,30,0.5500000119209291,0,0,0,2.285946369171143,0.550000011920929,40,post_opening,0.15452819565931958,12,-1.1102230246251565e-16,R1,-1.8369701465288538e-16,-1.0,79.02356719970703,32.29786682128906,0.3954718162616094,8.5440034866333,1
0.13336560875177395,8.885352882166595,1,6,7.392127990722656,-4.919868469238281,87.80143737792969,38.60200500488281,0,65,12.349088668823242,1,1.0,60,0.554059401074661,5.117905302077005,11,30,0.5500000119209291,0,0,0,1.9196390424455918,0.550000011920929,40,post_opening,0.13336560875177383,12,-1.1102230246251565e-16,R1,-1.8369701465288538e-16,-1.0,80.40930938720703,31.521873474121094,0.4166344031691551,9.013877868652344,1
0.02964461695199505,12.752080693215412,1,9,12.566658020019531,2.0204124450683594,80.97486114501953,53.411983489990234,1,56,6.0,1,1.0,48,0.9873208796524038,1.0491863228044342,12,29,0.5007394840216111,0,0,1,0.40454730987548826,0.598705473045508,39,post_opening,0.06832137207190192,12,0.09796598902389697,R2,1.0,0.0,80.408203125,51.391571044921875,0.5303841009736061,5.5,1
0.016524168632789715,12.754649984829841,1,9,12.524208068847656,2.313079833984375,82.32406616210938,53.76933288574219,1,57,6.5,1,1.0,49,0.9833693047750921,1.1858680805458688,12,29,0.4276595031543218,0,0,1,0.49109439849853515,0.5244911313056946,39,post_opening,0.11335579678416252,12,0.0968316281513728,R2,1.0,0.0,81.79985809326172,51.45625305175781,0.41113533452153206,6.5,1
0.00983129179069292,12.713892430276694,1,9,12.43707275390625,2.5648765563964844,83.63175201416016,54.139549255371094,1,58,7.5,1,1.0,50,0.9793900665408735,1.3009250883274834,12,29,0.37966346009980745,0,0,1,0.5660493850708008,0.4842637578646342,39,post_opening,0.09476900597413385,12,0.10460029776482677,R2,1.0,0.0,83.1946792602539,51.57467269897461,0.38949475189050037,7.0,1
0.27770102552622616,12.985217150028703,0,10,8.731369018554688,-9.230396270751953,74.89083099365234,41.90177536010742,1,62,0.0,0,1.0,53,0.7264718318942477,4.580052121844284,22,33,0.6726180231278147,1,0,0,2.457796616987749,0.500347145579078,43,post_opening,0.10543014797748945,12,-0.1722708775487367,R3,-1.8369701465288538e-16,-1.0,66.15946197509766,39.132171630859375,0.39491699760158855,1.0,1
0.3578035076501871,12.936676409692753,0,10,8.044952392578125,-9.795963287353516,75.39825439453125,40.70059585571289,1,63,0.0,0,1.0,54,0.772793257050982,4.170702483681317,22,33,0.6773510565403009,1,0,0,2.280821713534269,0.48691708147525786,43,post_opening,0.16736953258514403,12,-0.19043397506504306,R3,-1.8369701465288538e-16,-1.0,67.35330200195312,38.496559143066406,0.31954754889011383,1.5,1
0.3505142187683072,12.895429122931066,0,10,7.372337341308594,-10.296710968017578,75.85900115966797,39.48814010620117,1,64,0.0,0,1.0,55,0.813077724792898,3.783270787312371,22,33,0.6857053133952902,1,0,0,2.100763494318182,0.5220472179353237,43,post_opening,0.18685612330834073,12,-0.16365809545996646,R3,-1.8369701465288538e-16,-1.0,68.48666381835938,37.78485107421875,0.335191094626983,2.0,1
0.32533738233032894,12.890379924377049,0,10,6.7379913330078125,-10.758289337158203,76.29067993164062,38.242652893066406,1,65,0.0,0,1.0,56,0.8475001158170704,3.4257251996439897,22,33,0.6934133789676733,1,0,0,1.922479109330611,0.5478065212567648,43,post_opening,0.1797305246194204,12,-0.14560685771090853,R3,-1.8369701465288538e-16,-1.0,69.55268859863281,37.00094223022461,0.36807599663734436,1.0,1
0.22813757373442894,12.647482989660658,0,10,8.829658508300781,-8.748504638671875,75.25523376464844,41.455787658691406,1,57,0.0,0,1.0,48,0.7038347497441446,4.704654383106869,23,26,0.670573804413782,1,0,0,2.4501058405095884,0.618649442990621,36,post_opening,0.1762132123112679,12,-0.051924361423161036,R1,-1.8369701465288538e-16,-1.0,66.42557525634766,38.20429229736328,0.44243623067935306,1.0,1
0.3152396833710396,12.477523807908481,0,10,8.196273803710938,-9.154006958007812,75.77436828613281,40.455474853515625,1,58,0.0,0,1.0,49,0.7450048190993315,4.338161495969984,23,26,0.6748309998028004,1,0,0,2.2987913651899863,0.5757067799568176,36,post_opening,0.21611546352505684,12,-0.09912421984598274,R1,-1.8369701465288538e-16,-1.0,67.57809448242188,37.60948181152344,0.3595913164317608,2.0,1
0.30389277996323555,12.25605539032071,0,10,7.535255432128906,-9.460334777832031,76.21776580810547,39.484256744384766,1,59,0.0,0,1.0,50,0.7821985124983866,3.9758638642475446,23,26,0.6838651173979248,1,0,0,2.1392957513982602,0.5505126714706421,36,post_opening,0.17054033403595287,12,-0.13335244592728268,R1,-1.8369701465288538e-16,-1.0,68.68251037597656,36.9445915222168,0.3799723374346892,1.5,1
0.23996050033705352,10.964685616354132,0,9,6.486900329589844,-8.706287384033203,76.21776580810547,39.484256744384766,0,59,0.0,0,1.0,51,0.801888887661429,3.637596001572043,23,26,0.6989769873394263,1,0,0,1.829047775268555,0.5618443489074707,36,post_opening,0.10282786190509796,12,-0.13713263843195556,R1,-1.8369701465288538e-16,-1.0,69.73086547851562,36.19054412841797,0.45901648700237274,1.0,1
0.0010347324776624478,12.117100998936756,1,9,12.104911804199219,0.07339859008789062,48.691741943359375,53.821102142333984,1,36,1.0,1,1.0,28,0.9999816172616754,0.06401921525453395,24,27,0.4417268501551971,0,0,1,0.087127685546875,0.5147774914900461,37,pre_opening,0.07201590885718662,12,0.07305064133484906,R1,1.0,0.0,48.586830139160156,53.747703552246094,0.44276158263285953,1.0,1
0.06935215693464541,12.172180041810766,0,9,12.16265869140625,-0.11307525634765625,50.062255859375,53.74605941772461,1,37,0.0,0,1.0,29,0.9999567864470273,0.09905031989862759,24,27,0.4909303531224595,1,1,1,0.04644069671630859,0.5171334991852442,37,pre_opening,0.09555530299743015,12,0.026203146062784732,R1,1.0,0.0,49.89959716796875,53.859134674072266,0.42157819618781406,1.5,1
0.139454057554653,12.21605318342258,0,9,12.207382202148438,-0.2556343078613281,51.43428421020508,53.68224334716797,1,38,0.0,0,1.0,30,0.9997808101751068,0.1645875732882617,24,27,0.5390156042975691,1,1,0,0.043921279907226565,0.5133270050088564,37,pre_opening,0.11376545826594031,12,-0.0256885992887127,R1,1.0,0.0,51.22690200805664,53.9378776550293,0.3995615467429161,2.0,1
0.21743272593040291,12.253638026436466,0,9,12.245231628417969,-0.34998321533203125,52.804176330566406,53.638526916503906,1,39,0.0,0,1.0,31,0.9995918080346103,0.21367428635113986,24,27,0.5855570743522944,1,1,0,0.06254749298095703,0.5009843384226164,37,pre_opening,0.13285999000072485,12,-0.08457273592967807,R1,1.0,0.0,52.55894470214844,53.98851013183594,0.3681243484218915,3.0,1
0.27108171243669005,12.285034118373659,0,9,12.276847839355469,-0.3779716491699219,54.17913818359375,53.635093688964844,1,40,0.0,0,1.0,32,0.9995264060944407,0.2342580274675886,24,27,0.6314376360098661,1,1,0,0.08718013763427734,0.48582356919844943,37,pre_opening,0.12546764562527335,12,-0.1456140668114167,R1,1.0,0.0,53.90229034423828,54.013065338134766,0.3603559235731761,3.5,1
