actual_clearance_safe_rate,clearance_agreement_rate,complete_horizon_rate,group,hard_contact_disagreement_rate,horizon_crosses_opening_rate,improvement_sign_agreement_rate,mean_absolute_improvement_error,mean_actual_path_min_clearance_m,mean_directional_cosine,mean_endpoint_deviation_m,mean_mean_cross_track_deviation_m,mean_predicted_risk_improvement,mean_realized_risk_improvement,mean_selected_ray_min_clearance_m,median_absolute_improvement_error,median_actual_path_min_clearance_m,median_directional_cosine,median_endpoint_deviation_m,median_mean_cross_track_deviation_m,median_predicted_risk_improvement,median_realized_risk_improvement,median_selected_ray_min_clearance_m,n_complete_horizon,n_gate_positive,predicted_realized_pearson_r
0.5586206896551724,0.5586206896551724,0.9235668789808917,overall,0.19310344827586207,0.06206896551724138,0.5379310344827586,0.12424147448785404,2.367126773143637,0.7257051649990781,4.0314040937281765,1.836223368052918,0.14305549900634212,0.034985461792039034,2.516157326205023,0.09952801787563359,1.1180340051651,0.7384050144991335,4.426593381770985,2.2016038894653325,0.1305442601442337,0.006831501942061946,1.5,145,157,0.43944662172915
0.6413043478260869,0.6413043478260869,0.92,regime=R1,0.14130434782608695,0.07608695652173914,0.45652173913043476,0.13779470108055128,2.6791717027840405,0.6584472559206163,4.607224005270967,2.081846065752362,0.1326576308771782,0.009497448829728129,2.7347096852634265,0.12483824882536315,1.5,0.5996201851705799,5.5927707295844025,2.6618792215983076,0.12439976384242377,-7.698933283117881e-07,1.8027756214141846,92,100,0.1372422231201666
0.41379310344827586,0.41379310344827586,0.90625,regime=R2,0.1724137931034483,0.0,0.9310344827586207,0.03667566989998337,1.7363046058293046,0.9103117468348133,2.2569746802901554,0.9723514156281065,0.16928401791746,0.16194760101398084,1.990898896907938,0.025601537879477998,0.5,0.9296856551130636,2.302865893206919,0.9395943959554036,0.13736989597479504,0.12598415510488492,1.1180340051651,29,32,0.9083412847320824
0.4166666666666667,0.4166666666666667,0.96,regime=R3,0.4166666666666667,0.08333333333333333,0.375,0.17809611975952486,1.9331979950269063,0.7604608634150019,3.9681966407184213,1.9385149693850316,0.15122119981720292,-0.020723073412282206,2.31306055188179,0.14926104144175376,0.5,0.7467215129025604,4.391740510108939,2.15833498371972,0.16195767497022945,-0.006143905685989159,1.5,24,25,0.4259040878001139
0.0,0.0,1.0,phase=before_event,0.55,0.0,0.85,0.040782991853681824,0.225,0.8838022050321698,2.6488148614187987,1.1050684810489586,0.12906024606809727,0.09307601763230587,1.0460404813289643,0.025440456976425302,0.0,0.9295680052376609,2.290791511275735,0.9013300748432385,0.13455935070912042,0.10981475423654896,1.0,20,20,0.7073852210103126
0.09090909090909091,0.09090909090909091,1.0,phase=pre_opening,0.8181818181818182,0.8181818181818182,0.2727272727272727,0.2596354193098515,0.13636363636363635,0.9994215189978892,0.24093509159882223,0.11361936143607147,0.10843092316027843,-0.14818332525351008,2.7287227457219903,0.27108171243669005,0.0,0.9996741944960317,0.21367428635113986,0.08716468811035157,0.09555530299743015,-0.1456140668114167,2.0,11,11,0.7137583610403709
0.7017543859649122,0.7017543859649122,0.9047619047619048,phase=post_opening,0.07017543859649122,0.0,0.5087719298245614,0.1258189855373406,2.9581875623318186,0.6715576150460191,4.639710617145812,2.1307123313236596,0.14885177438416308,0.042468317412176784,2.7535618637737476,0.11088606590135797,2.5,0.638126170514099,5.27317618606104,2.4652213074944243,0.1319176324953636,7.177392641888325e-07,1.8027756214141846,114,126,0.4182662788940819
0.0,0.0,1.0,"regime=R1,phase=before_event",0.25,0.0,0.75,0.035018372925106664,0.375,0.9160784959667687,2.1879360180294056,0.8916386849690028,0.10179768691933343,0.07477725302404413,1.0767341355482738,0.015381818912806156,0.5,0.9717458869641226,1.5238108186821384,0.5683179844866741,0.09484062840541202,0.10172271061745414,1.0,12,12,0.7600208300960163
0.1111111111111111,0.1111111111111111,1.0,"regime=R1,phase=pre_opening",0.7777777777777778,0.7777777777777778,0.3333333333333333,0.21860299819376872,0.16666666666666666,0.999383562360426,0.25240217410536364,0.10851223107540246,0.11967938710693961,-0.09523106888052985,3.0017722447713218,0.21743272593040291,0.0,0.9996741944960317,0.21367428635113986,0.087127685546875,0.11376545826594031,-0.08457273592967807,3.0,9,9,0.627132278225423
0.8169014084507042,0.8169014084507042,0.8987341772151899,"regime=R1,phase=post_opening",0.04225352112676056,0.0,0.4225352112676056,0.1449220428248665,3.3870957275511513,0.5716866694626993,5.568137418332786,2.5331487852100087,0.13951852554515404,0.011739688393960944,2.9810779044325924,0.14669780347631417,3.0,0.5488698509919603,5.9018888349386724,2.7405113644070096,0.1316426148017248,-1.4553467432287803e-06,2.0,71,79,0.023336890562056758
0.0,0.0,1.0,"regime=R2,phase=before_event",1.0,0.0,1.0,0.02546082215663161,0.0,0.9292540426193628,2.3265890466558807,0.9671762897988329,0.1548071473836899,0.12934632522705827,1.0,0.025601537879477998,0.0,0.9294480039746124,2.318840712186312,0.9395943959554036,0.1662098988890648,0.14093052281569218,1.0,5,5,0.9953147889659892
,,0.0,"regime=R2,phase=pre_opening",,,,,,,,,,,,,,,,,,,,0,0,
0.5,0.5,0.8888888888888888,"regime=R2,phase=post_opening",0.0,0.0,0.9166666666666666,0.03901209651318165,2.098034732043743,0.9063654352130323,2.242471687297295,0.9734295668425382,0.17230003261199547,0.16873953346958973,2.1973361670970917,0.025939239714151963,0.9125703871250153,0.9427749000831799,2.1784969726934946,0.8721421559651692,0.11145589740148615,0.11529222643485584,1.5,24,27,0.9096622804957762
0.0,0.0,1.0,"regime=R3,phase=before_event",1.0,0.0,1.0,0.08937841706306617,0.0,0.6789439786484514,5.029373259581234,2.1886079841189914,0.1951989804704984,0.10582056340743223,1.0,0.08269697883987809,0.0,0.6772347204840197,4.980175472582872,2.1555424531300864,0.20323581248521805,0.09427721213969764,1.0,3,3,0.8499835659848529
0.0,0.0,1.0,"regime=R3,phase=pre_opening",1.0,1.0,0.0,0.44428131433222423,0.0,0.9995923238664741,0.189333220319386,0.13660144805908203,0.05781283540030324,-0.386468478931921,1.5,0.44428131433222423,0.0,0.9995923238664741,0.189333220319386,0.13660144805908203,0.05781283540030324,-0.386468478931921,1.5,2,2,-1.0
