arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_on,9.002467750438623,0.8908999615464832,2.3629800646033896,0.25,0,delayed_required_escape,0.0,2.5142650604248047,0.25,10,5.358644872903824,0.043329290546742935,0.07272950213934694,0.02048291265964508,0.5710401288309025,0,34.35184941440821,6.0,0.6666666666666666,R1,19.61628451518342,00000_000531,00000,56,1.0
gate_on,9.151525033827303,0.6459536337663645,1.9600181268606136,0.01694915254237288,1,delayed_required_escape,0.0,2.5946552753448486,0.01694915254237288,7,4.756281495094299,0.037523858470179264,0.06669215870610738,0.0012114454629057545,0.4730053295134083,0,35.940141439437866,103.0,0.0,R1,16.99987844431981,00000_000531,00000,59,1.0
gate_on,9.606608363736251,0.9499998868525947,2.289139477912069,0.2,2,delayed_required_escape,0.5,2.5011215209960938,0.2,9,4.490967035293579,0.03945763409137726,0.06834423596208745,0.010197870568795637,0.5855311451291066,0,31.259900584816933,5.0,0.3,R3,18.30364538604989,00000_000531,00000,55,1.0
gate_on,9.075730015865702,0.9264623059018361,1.3941213816136981,0.109375,3,delayed_required_escape,0.0,2.7984061241149902,0.109375,3,1.954156219959259,0.039327620121184736,0.06770320690702647,0.007727805816102773,0.5660041847735645,0,39.482353173196316,3.0,0.28,R3,22.34717712073694,00000_000531,00000,64,1.0
gate_on,8.880064472429115,0.9499932039672364,1.5975663233089985,0.34545454545454546,4,delayed_required_escape,0.0,2.482466220855713,0.34545454545454546,3,2.041104257106781,0.05654418211091648,0.08416068811308254,0.025589608942920512,0.6050460958960161,0,31.519286334514618,4.0,0.5263157894736842,R3,19.070621142126722,00000_000531,00000,55,1.0
gate_on,9.127332784611589,0.7578575241756359,1.7022058852933943,0.3076923076923077,5,delayed_required_escape,0.2,2.536803960800171,0.3076923076923077,6,4.058098614215851,0.050965588339246234,0.08006312537651795,0.02390802731880775,0.5251962667066743,0,42.97247479110956,3.0,0.16666666666666666,R1,22.568983331437412,00000_000531,00000,65,1.0
gate_on,8.798676937658456,0.708963247841678,2.113445513243824,0.296875,6,delayed_required_escape,0.0,2.7988762855529785,0.296875,8,6.1409719586372375,0.042708248452981934,0.07164306042250246,0.02006656728917733,0.5054793418660268,0,40.61179852485657,3.0,0.25,R1,20.528425190340176,00000_000531,00000,64,1.0
gate_on,8.468160442134831,0.949999988079071,2.3778435449024937,0.3076923076923077,7,delayed_required_escape,0.1,2.5881855487823486,0.3076923076923077,9,4.946568548679352,0.0466431573104973,0.0748917617333623,0.022358817478212025,0.5848480524762101,0,30.15614226460457,4.0,0.2222222222222222,R1,17.63676107364951,00000_000531,00000,52,1.0
gate_on,8.412267391880354,0.9499980887786161,2.6288772745725004,0.2549019607843137,8,delayed_required_escape,0.4,2.865708589553833,0.2549019607843137,12,5.522437930107117,0.031902363797759306,0.05832009638349215,0.01933733812149833,0.5656873678975304,0,29.01156786829233,5.0,0.5294117647058824,R2,16.411477465994857,00000_001492,00000,51,1.0
gate_on,8.37284900017596,0.9149117903012706,2.774425280290071,0.02040816326530612,9,delayed_required_escape,0.0,2.671856164932251,0.02040816326530612,13,6.526007369160652,0.029440703573731745,0.05426631704428975,0.0013438633510044643,0.5036375685615332,0,27.654728576540947,5.0,0.058823529411764705,R2,13.927960259518233,00000_001492,00000,49,1.0
gate_on,8.753792803742856,0.9495657411534215,2.5406137562462,0.07142857142857142,10,delayed_required_escape,0.0,2.981541395187378,0.07142857142857142,9,6.108775973320007,0.03182270896754095,0.05709313182160258,0.004631960831050362,0.5048800625767783,0,33.438329704105854,4.0,0.15,R1,16.88234599347191,00000_001492,00000,56,1.0
gate_on,9.099781575390477,0.8973983109235004,1.3684051080153352,0.2727272727272727,11,delayed_required_escape,0.2,2.550095796585083,0.2727272727272727,3,1.9633200764656067,0.037541462884595,0.06459652497009798,0.022889946446274265,0.5446923268399295,0,40.163976430892944,3.0,0.5769230769230769,R1,21.877009777287167,00000_001492,00000,66,1.0
gate_on,8.868499999659777,0.9237141306183717,1.3482041593900176,0.14754098360655737,12,delayed_required_escape,0.1,2.498842716217041,0.14754098360655737,3,1.7910153269767761,0.0383432370870084,0.06395447064862876,0.008972866857638125,0.4931992492505361,0,36.66538859158754,2.0,0.2727272727272727,R2,18.083342126850148,00000_001492,00000,61,1.0
