arm,best_risk,dataset,episode_id,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,nominal_risk,regime,stage
learned,0.0,DFC2018,0000,0,1.3576148748397827,2.3029556274414062,0.0,0.0,soft-dominant-test,31
learned,0.0,DFC2018,0000,0,1.385146141052246,2.265707492828369,0.0,0.0,soft-dominant-test,32
learned,0.0,DFC2018,0000,0,1.3851500749588013,2.265706777572632,0.0,0.0,soft-dominant-test,33
learned,0.0,DFC2018,0000,0,1.385155200958252,2.2657060623168945,0.0,0.0,soft-dominant-test,34
learned,0.0,DFC2018,0000,0,1.385157585144043,2.2657055854797363,0.0,0.0,soft-dominant-test,35
learned,0.0,DFC2018,0000,0,1.3851583003997803,2.2657055854797363,0.0,0.0,soft-dominant-test,36
learned,0.0,DFC2018,0000,0,1.3850042819976807,2.2656326293945312,0.0,4.9840082283481024e-08,soft-dominant-test,37
learned,0.0,DFC2018,0000,0,1.382641077041626,2.2644760608673096,0.0,5.485690129110783e-06,soft-dominant-test,38
learned,1.018548232896895e-05,DFC2018,0000,0,1.3829231262207031,2.2647228240966797,0.0,1.018548232896895e-05,soft-dominant-test,39
learned,2.7900523709203e-07,DFC2018,0000,0,1.382957935333252,2.264760971069336,0.0,2.2106516079626697e-05,soft-dominant-test,40
learned,2.541667901330887e-07,DFC2018,0000,0,1.381639838218689,2.26399827003479,0.0,6.117592950734737e-07,soft-dominant-test,41
learned,0.0,DFC2018,0000,0,1.3783729076385498,2.279226303100586,0.0,0.0,soft-dominant-test,42
learned,0.0,DFC2018,0000,0,1.3714423179626465,2.298311471939087,0.0,0.0,soft-dominant-test,43
learned,0.0,DFC2018,0000,0,1.3699299097061157,2.304469585418701,0.0,0.0,soft-dominant-test,44
learned,0.0,DFC2018,0000,0,1.372511863708496,2.2996716499328613,0.0,0.0,soft-dominant-test,45
learned,0.0,DFC2018,0000,0,1.3729966878890991,2.3000946044921875,0.0,0.0,soft-dominant-test,46
learned,0.0,DFC2018,0000,0,1.3727188110351562,2.3013033866882324,0.0,0.0,soft-dominant-test,47
learned,0.0,DFC2018,0000,0,1.3724055290222168,2.302000045776367,0.0,0.0,soft-dominant-test,48
learned,0.0,DFC2018,0000,0,1.3722591400146484,2.3021881580352783,0.0,0.0,soft-dominant-test,49
learned,0.0,DFC2018,0000,0,1.3716663122177124,2.302210807800293,0.0,0.0,soft-dominant-test,50
learned,0.0,DFC2018,0000,0,1.3718976974487305,2.3021299839019775,0.0,0.0,soft-dominant-test,51
learned,0.0,DFC2018,0000,0,1.3721532821655273,2.302067756652832,0.0,0.0,soft-dominant-test,52
learned,0.0,DFC2018,0000,0,1.3722796440124512,2.3020431995391846,0.0,0.0,soft-dominant-test,53
learned,0.0,DFC2018,0000,0,1.3723037242889404,2.302042007446289,0.0,0.0,soft-dominant-test,54
learned,0.0,DFC2018,0000,0,1.3729963302612305,2.301964282989502,0.0,0.0,soft-dominant-test,55
learned,0.0,DFC2018,0000,0,1.375364065170288,2.295224189758301,0.0,0.0,soft-dominant-test,56
learned,0.0,DFC2018,0000,0,1.3736802339553833,2.2982301712036133,0.0,0.0,soft-dominant-test,57
learned,0.0,DFC2018,0000,0,1.3723231554031372,2.3009605407714844,0.0,5.612774550689537e-10,soft-dominant-test,58
learned,0.0,DFC2018,0000,0,1.369381070137024,2.3013293743133545,0.0,5.6889487374760704e-05,soft-dominant-test,59
learned,1.0050253073915863e-05,DFC2018,0000,0,1.3607606887817383,2.2977073192596436,0.0,0.008537379256936836,soft-dominant-test,60
learned,0.011660910817833306,DFC2018,0000,0,1.351304292678833,2.292262315750122,0.0,0.03390025610375839,soft-dominant-test,61
learned,0.019153130652242112,DFC2018,0000,0,1.3479650020599365,2.2901625633239746,0.0,0.023044849858706584,soft-dominant-test,62
learned,0.0005916747624160242,DFC2018,0000,0,1.3426799774169922,2.2872369289398193,0.0,0.0012203569640405476,soft-dominant-test,63
learned,0.0001021785507332081,DFC2018,0000,0,1.3404322862625122,2.2867400646209717,0.0,0.0024579271012044046,soft-dominant-test,64
