arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_off,9.19259055340912,0.8909005344927581,2.362977274551556,1.0,0,delayed_required_escape,1.0,2.5142860412597656,0.25,10,5.358636409044266,0.043329284992069006,0.07272949083042997,0.07272949083042997,0.5710401710049144,0,34.35188810527325,0.0,1.0,R1,19.61630805797692,00000_000531,00000,56,1.0
gate_off,9.005204983099,0.6459533071630268,1.9600150978131405,1.0,1,delayed_required_escape,1.0,2.5945723056793213,0.01694915254237288,7,4.7562819719314575,0.03752386146935366,0.06669214967701395,0.06669214967701395,0.4730051052908494,0,35.94021910429001,0.0,1.0,R1,16.999907121600888,00000_000531,00000,59,1.0
