arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_off,8.289384138054,0.7578577081073719,1.7022042417696808,1.0,5,delayed_required_escape,1.0,2.5367984771728516,0.24615384615384617,6,4.058092832565308,0.0509655897720502,0.08006312508995717,0.08006312508995717,0.5251962476877631,0,42.97249672561884,0.0,1.0,R1,22.5689940340697,00000_000531,00000,65,1.0
gate_on,7.961366327890573,0.7089631496312704,2.113445216613494,0.21875,6,delayed_required_escape,0.0,2.7988669872283936,0.21875,8,6.1409701108932495,0.0427082474634517,0.07164306100457907,0.014803106139879674,0.5054793345091989,0,40.611791133880615,3.0,0.16666666666666666,R1,20.528421155580563,00000_000531,00000,64,1.0
gate_off,7.934520249818888,0.7089630309886656,2.1134428870450717,1.0,6,delayed_required_escape,1.0,2.798875093460083,0.21875,8,6.140965759754181,0.042708253691671416,0.07164306018967181,0.07164306018967181,0.5054791217952959,0,40.611816972494125,0.0,1.0,R1,20.52842557776762,00000_000531,00000,64,1.0
gate_on,7.642548615247226,0.949999988079071,2.377843667667401,0.21153846153846154,7,delayed_required_escape,0.1,2.588181734085083,0.21153846153846154,9,4.946568548679352,0.04664316003282483,0.07489176037219855,0.014506861495857056,0.5848480567666373,0,30.15613967180252,4.0,0.2222222222222222,R1,17.636759686637003,00000_000531,00000,52,1.0
gate_off,7.650864500297198,0.949999988079071,2.3778431813792995,1.0,7,delayed_required_escape,1.0,2.588130474090576,0.21153846153846154,9,4.946579188108444,0.0466431502181177,0.07489178000161281,0.07489178000161281,0.5848473674907618,0,30.15622353553772,0.0,1.0,R1,17.63678794822219,00000_000531,00000,52,1.0
gate_on,7.663153980484269,0.9499980887710356,2.628876824235302,0.23529411764705882,8,delayed_required_escape,0.3,2.8657124042510986,0.23529411764705882,12,5.522435963153839,0.031902364236028755,0.05832009784439031,0.017626341651467717,0.5656873157878073,0,29.011563934385777,5.0,0.5294117647058824,R2,16.411473728849046,00000_001492,00000,51,1.0
gate_off,7.685431097771096,0.9499980888410542,2.628878876110041,1.0,8,delayed_required_escape,1.0,2.8657326698303223,0.23529411764705882,12,5.522444427013397,0.031902360638567044,0.058320088129417566,0.058320088129417566,0.5656876572647116,0,29.01157347112894,0.0,1.0,R2,16.41148903044599,00000_001492,00000,51,1.0
gate_on,7.704276734682712,0.9149117903012706,2.774425280290071,0.02040816326530612,9,delayed_required_escape,0.0,2.671856164932251,0.02040816326530612,13,6.526007369160652,0.029440703573731745,0.05426631704428975,0.0013438633510044643,0.5036375685615332,0,27.654728576540947,5.0,0.058823529411764705,R2,13.927960259518233,00000_001492,00000,49,1.0
gate_off,7.742732530459762,0.9149108647097461,2.774424483111642,1.0,9,delayed_required_escape,1.0,2.671743392944336,0.02040816326530612,13,6.526019603013992,0.029440701273935183,0.05426631647409225,0.05426631647409225,0.503636574671664,0,27.654849998652935,0.0,1.0,R2,13.927993926380235,00000_001492,00000,49,1.0
gate_on,7.895203982375928,0.9495657411534215,2.5406137562462,0.07142857142857142,10,delayed_required_escape,0.0,2.981541395187378,0.07142857142857142,9,6.108775973320007,0.03182270896754095,0.05709313182160258,0.004631960831050362,0.5048800625767783,0,33.438329704105854,4.0,0.15,R1,16.88234599347191,00000_001492,00000,56,1.0
gate_off,7.771099214421286,0.9495657205864079,2.540603431959015,1.0,10,delayed_required_escape,1.0,2.981472969055176,0.07142857142857142,9,6.108747780323029,0.03182271156193955,0.05709312603409801,0.05709312603409801,0.5048790694340239,0,33.438396506011486,0.0,1.0,R1,16.882346511320996,00000_001492,00000,56,1.0
gate_on,8.073931803334165,0.8973983109235004,1.3684051080153352,0.25757575757575757,11,delayed_required_escape,0.2,2.550095796585083,0.25757575757575757,3,1.9633200764656067,0.037541462884595,0.06459652497009798,0.021275882919629414,0.5446923268399295,0,40.163976430892944,3.0,0.5384615384615384,R1,21.877009777287167,00000_001492,00000,66,1.0
gate_off,8.040823802620059,0.8973976865415872,1.3684031975398505,1.0,11,delayed_required_escape,1.0,2.550090789794922,0.25757575757575757,3,1.9633146524429321,0.03754145925808133,0.06459652694563071,0.06459652694563071,0.5446921520312668,0,40.16396790742874,0.0,1.0,R1,21.876998113612093,00000_001492,00000,66,1.0
gate_on,7.842631196626081,0.9237140839877735,1.3482038494321997,0.11475409836065574,12,delayed_required_escape,0.0,2.498843193054199,0.11475409836065574,3,1.7910142540931702,0.0383432399115113,0.06395447138147276,0.007140569449936757,0.49319921829556523,0,36.66538358479738,2.0,0.2727272727272727,R2,18.083338522529118,00000_001492,00000,61,1.0
gate_off,7.8541557376127935,0.9237137950113017,1.348203919214063,1.0,12,delayed_required_escape,1.0,2.498835802078247,0.11475409836065574,3,1.791017472743988,0.038343235453377006,0.06395447254180908,0.06395447254180908,0.49319874790687296,0,36.665435545146465,0.0,1.0,R2,18.08334690232639,00000_001492,00000,61,1.0
gate_on,7.729972550199212,0.949998426493073,2.7169188033590737,0.13333333333333333,13,delayed_required_escape,0.0,2.778277635574341,0.13333333333333333,20,9.104557946324348,0.03480492920304338,0.06104063025365273,0.010682329535484314,0.5675560420582287,0,33.195625085383654,4.0,0.36363636363636365,R1,18.84037758710919,00000_001492,00000,60,1.0
gate_off,7.768970466471122,0.9499984264676924,2.7169180362659544,1.0,13,delayed_required_escape,1.0,2.7781894207000732,0.13333333333333333,20,9.104555249214172,0.03480492467060685,0.06104064071550965,0.06104064071550965,0.5675554995183171,0,33.19575881958008,0.0,1.0,R1,18.84043547873635,00000_001492,00000,60,1.0
gate_on,7.648259458316413,0.6803083800300795,2.5473058023440713,0.0,14,delayed_required_escape,0.0,2.606440305709839,0.0,11,6.6292106211185455,0.02805441846915831,0.054880622774362564,0.0,0.45231952774838824,0,28.580240182578564,109.0,0.0,R1,12.927400742319447,00000_001492,00000,48,1.0
gate_off,7.62296499973066,0.680308301006238,2.5473056952038298,1.0,14,delayed_required_escape,1.0,2.60640025138855,0.0,11,6.629204839468002,0.028054427724176396,0.054880628284687795,0.054880628284687795,0.45231922809840425,0,28.58033663779497,0.0,1.0,R1,12.927435806799965,00000_001492,00000,48,1.0
gate_on,7.637326851922639,0.744529483178178,2.37606504388543,0.018518518518518517,15,delayed_required_escape,0.0,2.552588939666748,0.018518518518518517,11,5.166095077991486,0.036567757527033486,0.061659658672633,0.0010160107027601313,0.43143827365117604,0,31.35450228303671,105.0,0.0,R2,13.527532336185214,00000_001492,00000,54,1.0
gate_off,7.574419277564933,0.74452934081945,2.376064051049835,1.0,15,delayed_required_escape,1.0,2.5525834560394287,0.018518518518518517,11,5.166109189391136,0.03656774555781373,0.06165965405051355,0.06165965405051355,0.4314377031125913,0,31.354604057967663,0.0,1.0,R2,13.527558356774302,00000_001492,00000,54,1.0
gate_on,8.212016389796005,0.8298213091870511,2.576678928773273,0.0,16,delayed_required_escape,0.0,2.88313889503479,0.0,12,8.158444464206696,0.017432628436235047,0.03857267922642878,0.0,0.5163673234488273,0,37.59390003979206,103.0,0.0,R1,19.412261541550187,00000_002145,00000,59,1.0
gate_off,8.207901796302364,0.8298214360942535,2.5766792956930065,1.0,16,delayed_required_escape,1.0,2.8830432891845703,0.0,12,8.158480316400528,0.01743262544495322,0.03857267534328719,0.03857267534328719,0.5163671553810694,0,37.59397912025452,0.0,1.0,R1,19.41229605778114,00000_002145,00000,59,1.0
gate_on,8.188867875408809,0.622080303523913,2.5702012245018526,0.020833333333333332,17,delayed_required_escape,0.0,2.695950746536255,0.020833333333333332,13,8.446988552808762,0.015208558460775142,0.035711195901967585,0.0008741940061251322,0.40610839340242794,0,28.667046181857586,0.0,0.0625,R2,11.64192806850739,00000_002145,00000,48,1.0
gate_off,8.188296062750547,0.6220796124188869,2.57020068499869,1.0,17,delayed_required_escape,1.0,2.69598126411438,0.020833333333333332,13,8.446988612413406,0.015208559983875602,0.03571120094663153,0.03571120094663153,0.40610785968855045,0,28.667065285146236,0.0,1.0,R2,11.641920526502684,00000_002145,00000,48,1.0
gate_on,8.06592923956333,0.837645882241916,2.737993605095636,0.0,18,delayed_required_escape,0.0,2.8503289222717285,0.0,14,9.409632325172424,0.02084257684543099,0.04350073745762798,0.0,0.5337800133067976,0,40.689753375947475,102.0,0.0,R1,21.719377098463553,00000_002145,00000,71,1.0
gate_off,8.04847959120771,0.8376442250576815,2.7379920490355616,1.0,18,delayed_required_escape,1.0,2.850339412689209,0.0,14,9.409574568271637,0.02084257139522635,0.04350073777244125,0.04350073777244125,0.5337794073144316,0,40.68957898020744,0.0,1.0,R1,21.719259351928883,00000_002145,00000,71,1.0
gate_on,8.153180657544697,0.855378262507287,2.7136702958803167,0.0,19,delayed_required_escape,0.0,2.703575849533081,0.0,20,12.12384769320488,0.01943959908764044,0.04104726447736564,0.0,0.512956612379454,0,41.07751839607954,98.0,0.0,R1,21.07098468140766,00000_002145,00000,73,1.0
gate_off,8.180836808456313,0.8553778175910152,2.7136691083511497,1.0,19,delayed_required_escape,1.0,2.703579902648926,0.0,20,12.123828947544098,0.019439597754445793,0.04104726501319506,0.04104726501319506,0.5129558536159808,0,41.07759330421686,0.0,1.0,R1,21.070991937854657,00000_002145,00000,73,1.0
gate_on,7.977885387053022,0.663682514543612,2.623574669938637,0.0,20,delayed_required_escape,0.0,2.8561811447143555,0.0,13,8.250604629516602,0.014458460102398549,0.035212692233823964,0.0,0.4843224850371462,0,35.57606349885464,103.0,0.0,R1,17.230287481604588,00000_002145,00000,62,1.0
gate_off,8.00614609690984,0.6636827091694268,2.6235749943522975,1.0,20,delayed_required_escape,1.0,2.856144905090332,0.0,13,8.25061410665512,0.014458460200037207,0.03521270452127341,0.03521270452127341,0.4843224193034473,0,35.57607524096966,0.0,1.0,R1,17.230290830027897,00000_002145,00000,62,1.0
gate_on,8.062754042403983,0.8406754959316037,2.4211518309931686,0.0,21,delayed_required_escape,0.0,2.8926920890808105,0.0,11,7.250625014305115,0.020376591720211674,0.04288634261719777,0.0,0.5177491866875142,0,41.15052109956741,102.0,0.0,R1,21.30564883106843,00000_002145,00000,71,1.0
gate_off,8.06316550703011,0.8406756294026244,2.421151647821081,1.0,21,delayed_required_escape,1.0,2.8927149772644043,0.0,11,7.25063681602478,0.020376592251459057,0.04288634167275798,0.04288634167275798,0.5177490418934475,0,41.150594018399715,0.0,1.0,R1,21.305680626372684,00000_002145,00000,71,1.0
gate_on,7.987585465729951,0.9040789403803742,2.8747716872569584,0.0684931506849315,22,delayed_required_escape,0.0,2.4631524085998535,0.0684931506849315,35,20.114404052495956,0.017029840952066118,0.038855924003132404,0.0024471366650437656,0.601503180192029,0,43.33995255082846,10.0,0.16666666666666666,R3,26.069119288694957,00000_002145,00000,73,1.0
gate_off,8.020270233080812,0.9040789812216159,2.874771624283593,1.0,22,delayed_required_escape,1.0,2.4631450176239014,0.0684931506849315,35,20.114393457770348,0.01702983664629394,0.038855934847299364,0.038855934847299364,0.60150300178768,0,43.33999153226614,0.0,1.0,R3,26.069135004110716,00000_002145,00000,73,1.0
gate_on,8.166786350193433,0.9498030019117152,2.945812410629371,0.1,23,delayed_required_escape,0.0,2.9578535556793213,0.1,23,14.391594588756561,0.012455008869680265,0.03218156875421604,0.003457488492131233,0.6068941288414185,0,33.86413970589638,11.0,0.25,R1,20.55194756577407,00000_002145,00000,60,1.0
gate_off,8.140259216694782,0.9498029981619589,2.945812322686766,1.0,23,delayed_required_escape,1.0,2.957838296890259,0.1,23,14.391601473093033,0.012455008318647742,0.03218156878526012,0.03218156878526012,0.6068941120373109,0,33.86415338516235,0.0,1.0,R1,20.551955298583408,00000_002145,00000,60,1.0
gate_on,7.9676089353010715,0.8983185262564629,2.3258659722353534,0.3225806451612903,24,delayed_required_escape,0.8,2.483652353286743,0.3225806451612903,11,6.842105507850647,0.03985155277675198,0.06658041308964452,0.024321308900271694,0.5423287342556721,0,39.829291217029095,3.0,0.48,R1,21.600569092031947,00000_000983,00000,62,1.0
gate_off,7.946907693328666,0.8983185503717094,2.3258630598979364,1.0,24,delayed_required_escape,1.0,2.4836411476135254,0.3225806451612903,11,6.842095643281937,0.03985155349777591,0.06658040792230636,0.06658040792230636,0.5423287176762515,0,39.8293142542243,0.0,1.0,R1,21.60058092541791,00000_000983,00000,62,1.0
gate_on,7.857979370143126,0.9499999823474734,2.6196796388888135,0.24074074074074073,25,delayed_required_escape,0.5,2.497979164123535,0.24074074074074073,13,6.000179439783096,0.029539528889236628,0.05547861271986255,0.016584052738768083,0.574038127429221,0,30.72192957252264,4.0,0.42105263157894735,R3,17.635558922823304,00000_000983,00000,54,1.0
gate_off,7.879908092069888,0.9499999823387651,2.6196736782769086,1.0,25,delayed_required_escape,1.0,2.4979398250579834,0.24074074074074073,13,6.000166147947311,0.029539527630226478,0.0554786323811169,0.0554786323811169,0.5740374934792577,0,30.721978344023228,0.0,1.0,R3,17.63556744332713,00000_000983,00000,54,1.0
gate_on,7.868752366986734,0.9499995392093059,2.546968800793017,0.14285714285714285,26,delayed_required_escape,0.0,2.5787622928619385,0.14285714285714285,8,5.153252482414246,0.036667791138194045,0.06393353222888343,0.009198105913035723,0.553849082836268,0,28.443330980837345,5.0,0.3888888888888889,R1,15.75331277654517,00000_000983,00000,49,1.0
gate_off,7.843083184098407,0.9499995392362249,2.5469663252630794,1.0,26,delayed_required_escape,1.0,2.578718662261963,0.14285714285714285,8,5.153245985507965,0.03666779398918152,0.06393353359735741,0.06393353359735741,0.553848772850906,0,28.44335538893938,0.0,1.0,R1,15.753317477926279,00000_000983,00000,49,1.0
gate_on,7.973199291154742,0.949959329024371,1.5967600906270347,0.2,27,delayed_required_escape,0.1,2.9800260066986084,0.2,3,2.039950966835022,0.05983771857890216,0.0875701603564349,0.01648016016591679,0.6228897849281252,0,31.53909345716238,4.0,0.3157894736842105,R1,19.645379140359914,00000_000983,00000,55,1.0
gate_off,7.960741563742473,0.9499593313795425,1.5967611223484173,1.0,27,delayed_required_escape,1.0,2.9799835681915283,0.2,3,2.0399568676948547,0.05983771566640247,0.08757017417387529,0.08757017417387529,0.6228900232960626,0,31.539134494960308,0.0,1.0,R1,19.645412220303477,00000_000983,00000,55,1.0
gate_on,7.808621358324088,0.9499991309099352,2.548222859467279,0.03773584905660377,28,delayed_required_escape,0.0,2.5083537101745605,0.03773584905660377,10,6.18062636256218,0.031702824956122436,0.058004856601638614,0.0024126278904249084,0.5393662464787423,0,31.538698010146618,4.0,0.10526315789473684,R1,17.01090916455936,00000_000983,00000,53,1.0
gate_off,7.812260754981939,0.9499991309991092,2.5482240514095094,1.0,28,delayed_required_escape,1.0,2.5083460807800293,0.03773584905660377,10,6.180637687444687,0.031702824042371985,0.05800484851846155,0.05800484851846155,0.5393664157066334,0,31.538748644292355,0.0,1.0,R1,17.01094181214441,00000_000983,00000,53,1.0
gate_on,7.784825000271667,0.9167473836964648,1.8479620419266167,0.1,29,delayed_required_escape,0.0,2.904235363006592,0.1,6,3.7362140417099,0.054571539908647534,0.08316041020055612,0.00647787128885587,0.621649564177184,0,36.816333405673504,3.0,0.2608695652173913,R1,22.88685761623883,00000_000983,00000,60,1.0
gate_off,7.824394666628602,0.9167479273654664,1.8479616032209025,1.0,29,delayed_required_escape,1.0,2.9041848182678223,0.1,6,3.736215353012085,0.054571531154215334,0.08316043093800544,0.08316043093800544,0.6216498073589756,0,36.81637341529131,0.0,1.0,R1,22.886891441271953,00000_000983,00000,60,1.0
gate_on,7.968051965721754,0.9447857447965199,1.6863184746342978,0.1206896551724138,30,delayed_required_escape,0.5,2.802821397781372,0.1206896551724138,5,2.949301689863205,0.03662627167871286,0.06362394082905917,0.008653570608846072,0.4971609782838397,0,35.22823189944029,3.0,0.09523809523809523,R1,17.514102234335702,00000_000983,00000,58,1.0
gate_off,7.965265637753403,0.9447852846613948,1.6863157602741092,1.0,30,delayed_required_escape,1.0,2.8027398586273193,0.1206896551724138,5,2.949300169944763,0.03662627077950486,0.063623934919978,0.063623934919978,0.4971600969834114,0,35.22834365069866,0.0,1.0,R1,17.514126745946285,00000_000983,00000,58,1.0
gate_on,8.081525483454067,0.76749112944375,1.4884512879805765,0.06451612903225806,31,delayed_required_escape,0.0,2.7662477493286133,0.06451612903225806,4,3.2608837485313416,0.05199593146361651,0.08148994735412059,0.004337553776079609,0.5188648311854194,0,45.126800298690796,1.0,0.08695652173913043,R1,23.41470961891833,00000_000983,00000,62,1.0
gate_off,8.024475951265964,0.7674914912492122,1.4884509185977857,1.0,31,delayed_required_escape,1.0,2.7662317752838135,0.06451612903225806,4,3.2608842253684998,0.051995934918522835,0.0814899456116461,0.0814899456116461,0.51886456246998,0,45.12685263901949,0.0,1.0,R1,23.414724650192113,00000_000983,00000,62,1.0
gate_on,7.963584448811979,0.6740516235704828,2.3532575313417703,0.030612244897959183,32,delayed_required_escape,0.0,2.471755027770996,0.030612244897959183,15,10.884580075740814,0.03558920380868474,0.06502947568589328,0.0015089391749732348,0.5355583291954367,0,64.71529361605644,6.0,0.06818181818181818,R3,34.6588145224073,00000_002723,00000,98,1.0
gate_off,7.8751791939163125,0.6740516143386082,2.3532585261329007,1.0,32,delayed_required_escape,1.0,2.47175669670105,0.030612244897959183,15,10.884583532810211,0.03558920204107251,0.06502947344311646,0.06502947344311646,0.5355583207106481,0,64.71527522802353,0.0,1.0,R3,34.65880412544769,00000_002723,00000,98,1.0
gate_on,7.886671355912743,0.8310452270371684,2.3168994275328356,0.0,33,delayed_required_escape,0.0,2.7774527072906494,0.0,11,6.858125746250153,0.035566237844424704,0.06338769424553603,0.0,0.5029910788673169,0,45.76637679338455,97.0,0.0,R1,23.020079239152626,00000_002723,00000,73,1.0
gate_off,7.84024599961911,0.8310466425411871,2.3169039889297287,1.0,33,delayed_required_escape,1.0,2.7774317264556885,0.0,11,6.858154535293579,0.03556623341745301,0.06338769108159086,0.06338769108159086,0.5029913887991619,0,45.76647216081619,0.0,1.0,R1,23.020141392607123,00000_002723,00000,73,1.0
gate_on,7.9995135053698165,0.6448876832031756,2.3020785664605055,0.031578947368421054,34,delayed_required_escape,0.0,2.3045525550842285,0.031578947368421054,16,10.710175693035126,0.035745023837999296,0.0649409589798827,0.0013210688374544444,0.44107683962594957,0,60.93099865317345,8.0,0.06976744186046512,R3,26.875252321194733,00000_002723,00000,95,1.0
gate_off,8.006429726159887,0.6448879368210683,2.3020831617574156,1.0,34,delayed_required_escape,1.0,2.304537296295166,0.031578947368421054,16,10.710208535194397,0.035745029151439664,0.06494095760740731,0.06494095760740731,0.44107675724279954,0,60.931030333042145,0.0,1.0,R3,26.87526127476089,00000_002723,00000,95,1.0
gate_on,7.859209187396725,0.6729717525169038,2.6701621178403863,0.0,35,delayed_required_escape,0.0,2.782230854034424,0.0,23,15.931675791740417,0.03222264024467828,0.060360770168093346,0.0,0.5399778584728984,0,64.03791926056147,87.0,0.0,R3,34.57905850337835,00000_002723,00000,96,1.0
gate_off,7.850314010587074,0.6729717657822712,2.670162150965917,1.0,35,delayed_required_escape,1.0,2.7822296619415283,0.0,23,15.931678920984268,0.03222263558806541,0.06036076741293073,0.06036076741293073,0.5399778891156612,0,64.03794004768133,0.0,1.0,R3,34.579071690262225,00000_002723,00000,96,1.0
gate_on,7.9166026219509815,0.7225023921948193,2.7225023921948193,0.0,36,delayed_required_escape,0.0,2.722627639770508,0.0,26,17.172436773777008,0.03992856207599,0.06831358586687868,0.0,0.5236849341114278,0,51.5736640393734,94.0,0.0,R3,27.008350854344176,00000_002723,00000,82,1.0
gate_off,7.842438329201442,0.7225024102649636,2.7225024102649633,1.0,36,delayed_required_escape,1.0,2.722630739212036,0.0,26,17.17245191335678,0.039928553557795725,0.06831357923404473,0.06831357923404473,0.5236849301269942,0,51.57375919818878,0.0,1.0,R3,27.008400482089918,00000_002723,00000,82,1.0
gate_on,7.902099594404619,0.823429460303534,2.791233414829277,0.013513513513513514,37,delayed_required_escape,0.0,2.9323959350585938,0.013513513513513514,16,10.60392713546753,0.038865685123144776,0.06649098434561007,0.0005239263378285073,0.5359784504971047,0,46.72027739137411,10.0,0.03225806451612903,R3,25.04106188302361,00000_002723,00000,74,1.0
gate_off,7.945401716357525,0.8234304606692097,2.7912345944217813,1.0,37,delayed_required_escape,1.0,2.9323856830596924,0.013513513513513514,16,10.603952467441559,0.03886567954779477,0.06649098187886379,0.06649098187886379,0.5359784884826129,0,46.7203319594264,0.0,1.0,R3,25.041092905019276,00000_002723,00000,74,1.0
gate_on,7.735910882355015,0.9475964721992037,2.9034996531176134,0.0,38,delayed_required_escape,0.0,2.7851243019104004,0.0,17,10.86239618062973,0.030200070057831267,0.05769461837104138,0.0,0.5425882381544446,0,40.508744947612286,100.0,0.0,R1,21.979568550972715,00000_002723,00000,68,1.0
gate_off,7.7592575000701745,0.9475967037055998,2.9035005011489736,1.0,38,delayed_required_escape,1.0,2.785118579864502,0.0,17,10.862418174743652,0.03020006589427152,0.05769461705623304,0.05769461705623304,0.5425884914832574,0,40.5087773501873,0.0,1.0,R1,21.979596394269272,00000_002723,00000,68,1.0
gate_on,7.800366507526904,0.7660265665227753,2.1433432370595495,0.08955223880597014,39,delayed_required_escape,0.0,2.6117379665374756,0.08955223880597014,9,5.843056678771973,0.03276903627078925,0.060094213113188744,0.006695341374447096,0.5313738801668247,0,42.208205461502075,14.0,0.2222222222222222,R3,22.42833791095692,00000_002723,00000,67,1.0
gate_off,7.8195427312453125,0.7660266896633202,2.143342585578156,1.0,39,delayed_required_escape,1.0,2.6116762161254883,0.08955223880597014,9,5.843060255050659,0.03276903888405259,0.060094210666729445,0.060094210666729445,0.5313738634576206,0,42.20825569331646,0.0,1.0,R3,22.42836389756468,00000_002723,00000,67,1.0
gate_on,7.915910306073041,0.9499996484548089,2.7522792688578064,0.22448979591836735,40,delayed_required_escape,0.0,2.9090075492858887,0.22448979591836735,12,7.787627816200256,0.054715504717766025,0.08232668057388189,0.020077783538370718,0.6105485460995385,0,27.539073579013348,5.0,0.25,R1,16.813941334594812,00000_001214,00000,49,1.0
gate_off,7.88965418386007,0.9499996483862344,2.7522785889128314,1.0,40,delayed_required_escape,1.0,2.908985137939453,0.22448979591836735,12,7.787623167037964,0.05471550464173969,0.08232668696009383,0.08232668696009383,0.6105479746727798,0,27.53910394757986,0.0,1.0,R1,16.813944139498037,00000_001214,00000,49,1.0
gate_on,8.12512821689977,0.9499762894462951,2.697226887370217,0.10869565217391304,41,delayed_required_escape,0.0,2.840430974960327,0.10869565217391304,10,6.644568562507629,0.0521773740892177,0.0794067228131968,0.00657350035465282,0.5838835820886278,0,27.71783884614706,5.0,0.26666666666666666,R1,16.183991033243665,00000_001214,00000,46,1.0
gate_off,8.06612721720265,0.9499762902475146,2.6972271922145623,1.0,41,delayed_required_escape,1.0,2.8404033184051514,0.10869565217391304,10,6.644565999507904,0.052177372145587986,0.07940672329910424,0.07940672329910424,0.5838835898413451,0,27.717886336147785,0.0,1.0,R1,16.18401897676434,00000_001214,00000,46,1.0
gate_on,7.726030195835452,0.949999988079071,2.8011454570864034,0.08695652173913043,42,delayed_required_escape,0.0,2.4558138847351074,0.08695652173913043,15,8.977063030004501,0.05107597873100768,0.07874267766981022,0.0046504623378100605,0.6373481085580415,0,26.043624505400658,5.0,0.26666666666666666,R1,16.59885481851297,00000_001214,00000,46,1.0
gate_off,7.733745434645401,0.949999988079071,2.80114538635543,1.0,42,delayed_required_escape,1.0,2.4557838439941406,0.08695652173913043,15,8.977042376995087,0.05107597310257995,0.07874268042328565,0.07874268042328565,0.6373479366709853,0,26.043648958206177,0.0,1.0,R1,16.598865926896163,00000_001214,00000,46,1.0
