arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_on,8.03128907136852,0.8908999982450291,2.362980258937169,0.21428571428571427,0,delayed_required_escape,0.0,2.5142712593078613,0.21428571428571427,10,5.358644872903824,0.043329290546742935,0.07272950360285384,0.017539819835552146,0.5710401321194785,0,34.35184470564127,7.0,0.5714285714285714,R1,19.616281939257195,00000_000531,00000,56,1.0
gate_on,11.308583474354977,0.6459536337663645,1.9600181268606136,0.0,1,delayed_required_escape,0.0,2.5946552753448486,0.0,7,4.756281495094299,0.037523858470179264,0.06669215870610738,0.0,0.4730053295134083,0,35.940141439437866,103.0,0.0,R1,16.99987844431981,00000_000531,00000,59,1.0
gate_on,11.668960145801645,0.9499998868548164,2.2891397638925843,0.05454545454545454,2,delayed_required_escape,0.2,2.5011255741119385,0.05454545454545454,9,4.490967035293579,0.039457633651115674,0.0683442354879596,0.00283704474568367,0.5855311744622997,0,31.259893909096718,10.0,0.05,R3,18.303642394160295,00000_000531,00000,55,1.0
gate_on,10.897170218868268,0.9264623059018361,1.3941213816136981,0.0625,3,delayed_required_escape,0.0,2.7984061241149902,0.0625,3,1.954156219959259,0.039327620121184736,0.06770320690702647,0.0048418991500511765,0.5660041847735645,0,39.482353173196316,12.0,0.16,R3,22.34717712073694,00000_000531,00000,64,1.0
gate_on,9.457433363951912,0.9499932039395358,1.597566672104449,0.0,4,delayed_required_escape,0.0,2.4825122356414795,0.0,3,2.041102349758148,0.056544184142893014,0.08416068492965265,0.0,0.6050460841568462,0,31.519239902496338,104.0,0.0,R3,19.070592678605625,00000_000531,00000,55,1.0
gate_on,7.505898553734789,0.7578567189235136,1.702204422305705,0.07692307692307693,5,delayed_required_escape,0.0,2.5368261337280273,0.07692307692307693,6,4.058093845844269,0.050965584986484964,0.08006312165122766,0.005657692769399056,0.5251962588994699,0,42.972454227507114,7.0,0.08333333333333333,R1,22.568972196015444,00000_000531,00000,65,1.0
gate_on,7.7334779844022705,0.7089631796044868,2.1134453923295142,0.140625,6,delayed_required_escape,0.0,2.7988712787628174,0.140625,8,6.1409671902656555,0.04270824580453336,0.07164305495098233,0.00982739555183798,0.5054793478063009,0,40.61176884174347,100.0,0.0,R1,20.52841042738474,00000_000531,00000,64,1.0
gate_on,7.211776519118128,0.9499999880790709,2.3778427353296747,0.019230769230769232,7,delayed_required_escape,0.1,2.5881896018981934,0.019230769230769232,9,4.9465625286102295,0.046643153083725616,0.07489175263505715,0.0014369383167762023,0.5848477863204847,0,30.15611720085144,106.0,0.0,R1,17.636738388939058,00000_000531,00000,52,1.0
gate_on,7.159655372151082,0.9499980888437637,2.628880120379997,0.09803921568627451,8,delayed_required_escape,0.0,2.86576247215271,0.09803921568627451,12,5.522437870502472,0.0319023646742982,0.05832010354189312,0.006588807731282478,0.5656875593972643,0,29.011518336832523,5.0,0.29411764705882354,R2,16.41145500237177,00000_001492,00000,51,1.0
gate_on,9.030066285643498,0.9149117903012706,2.774425280290071,0.02040816326530612,9,delayed_required_escape,0.0,2.671856164932251,0.02040816326530612,13,6.526007369160652,0.029440703573731745,0.05426631704428975,0.0013438633510044643,0.5036375685615332,0,27.654728576540947,5.0,0.058823529411764705,R2,13.927960259518233,00000_001492,00000,49,1.0
