mode,scope,method_a,method_b,metric,higher_is_better,n_clusters,n_paired_observations,method_a_mean,method_b_mean,difference_a_minus_b,ci95_low,ci95_high,bootstrap_probability_a_better
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.5611592716293515,0.5670724574228304,-0.005913185793478881,-0.007893945291932315,-0.004001458886375597,1.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.5612000102498927,0.5671828898423871,-0.005982879592494328,-0.008032596898098095,-0.004022669303271995,1.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,1.0847833775880635,1.7822289914551674,-0.6974456138671039,-1.1348195180194092,-0.32442049007717083,0.9999
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,5.12,8.56,-3.4400000000000004,-5.64025,-1.6197500000000038,1.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,1.0354767847004562,0.9938340878840148,0.041642696816441394,0.02218354482893345,0.0682151102474906,0.0
dynamic,event:corridor_opens,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,success,True,100,100,1.0,1.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.5609645343718519,0.5681522578836694,-0.007187723511817512,-0.009411520994121477,-0.005150218851969165,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.5609645343718519,0.5681522578836694,-0.007187723511817512,-0.009411608381438513,-0.0051179780182958,1.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,1.597126728907138,2.1961595786784884,-0.5990328497713504,-0.9854998144915961,-0.25362436520230713,0.9999
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,8.17,10.3,-2.130000000000001,-4.31025,-0.17999999999999972,0.9855
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,0.9741893376927412,0.9585100841484067,0.015679253544334526,0.011234874576228432,0.020492710450763743,0.0
dynamic,event:crossing_obstacle,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,success,True,100,100,0.97,0.98,-0.010000000000000009,-0.030000000000000027,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.24,0.26,-0.020000000000000018,-0.07000000000000003,0.030000000000000027,0.7032
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.8609507040666178,0.9071762150485155,-0.046225510981897755,-0.0673427894356775,-0.027295203886381222,1.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.8593819992686602,0.9061336053756426,-0.04675160610698237,-0.06759236568652115,-0.02728278416026329,1.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,1.7985755041117966,2.190221287920803,-0.3916457838090064,-0.8225265379577312,0.004913633623969252,0.9728
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,5.57,6.71,-1.1399999999999997,-2.49,0.08999999999999986,0.9653
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,1.070322252631771,1.031764386871859,0.03855786575991216,0.015314065183164612,0.06784623585617892,0.0005
dynamic,event:delayed_escape_opens,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,success,True,100,100,0.99,0.99,0.0,-0.030000000000000027,0.030000000000000027,0.3486
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.04,0.42,-0.38,-0.48,-0.29,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.7430786622942395,1.1822333726192935,-0.43915471032505404,-0.5646918422089715,-0.31836296925674623,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.7425037565876726,1.1822121445311005,-0.4397083879434278,-0.569405482623638,-0.31638634785308994,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.35,0.38,-0.030000000000000027,-0.09000000000000002,0.02999999999999997,0.8042
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.651124,0.23156799999999997,0.41955600000000004,0.26020699999999997,0.587845175,0.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,1.1167495501174627,1.5141180533855558,-0.39736850326809314,-0.7875512198493734,-0.007416018907229055,0.9769
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,5.74,11.61,-5.869999999999999,-8.68025,-3.08,1.0
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,0.9935471401425326,0.9929386097659477,0.0006085303765849259,-0.01781044105303272,0.01894444533479164,0.4701
dynamic,event:moving_obstacle_blocks_detour,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,success,True,100,100,1.0,1.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.8532287560641854,0.8967205419139508,-0.04349178584976543,-0.06336124473826733,-0.0253754597552096,1.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.8532287560641854,0.8967205419139508,-0.04349178584976543,-0.06372392803047174,-0.025142674418279057,1.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,2.4756531677234173,3.2676942033806737,-0.7920410356572565,-1.3442015191825145,-0.27489971891815684,0.9988
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,8.23,10.3,-2.0700000000000003,-4.59,0.07000000000000028,0.9695
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,0.9743040451595694,0.9586208784326842,0.01568316672688519,0.011224950131700145,0.020724412032134213,0.0
dynamic,event:mud_onset,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,success,True,100,100,0.78,0.63,0.15000000000000002,0.07999999999999996,0.22999999999999998,1.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.22,0.37,-0.15,-0.22999999999999998,-0.07999999999999999,1.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.9024305164637981,0.9142016162232264,-0.01177109975942825,-0.06284307106581391,0.036984221833657724,0.6837
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.8979236994406294,0.902424941068943,-0.004501241628313557,-0.05629235086583362,0.045329190555051274,0.5718
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.08,0.06,0.020000000000000004,0.0,0.05,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.09071000000000001,0.032071,0.05863900000000001,0.016212999999999998,0.1143704499999997,0.0
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,2.1342722879670264,2.9540868575612005,-0.8198145695941741,-1.3312937753158065,-0.3386183463655492,0.9997
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,7.35,10.94,-3.59,-6.8702499999999995,-0.7599999999999998,0.9943
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,1.1366523563638493,1.244306883407623,-0.10765452704377365,-0.17600696798582074,-0.04278416840137045,0.9994
dynamic,event:mud_onset_detour_blocked,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,success,True,100,100,1.0,1.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,stuck,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,event_window_cvar_violation,False,100,100,0.6642014891420012,0.7096771269673076,-0.04547563782530639,-0.05908340868977967,-0.032936358761249285,1.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,post_event_cvar_violation,False,100,100,0.6642014891420012,0.7096771269673076,-0.04547563782530639,-0.05898965648293021,-0.03295960823711172,1.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,hard_contact,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,hard_hazard_length_m,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,stale_exposure,False,100,100,1.9224318432390688,2.7908893034119604,-0.8684574601728916,-1.3637339600300076,-0.3959357230997078,0.9998
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,reaction_delay,False,100,100,7.86,10.3,-2.4400000000000004,-4.88025,-0.23975000000000213,0.9855
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,path_length_ratio,False,100,100,0.9745677386818382,0.95875023483204,0.015817503849798187,0.011391235617221638,0.020639454748113056,0.0
dynamic,event:puddle_expansion,route_aware_stage2,neural_potential_field,compute_ms,False,100,100,0.0,0.0,0.0,0.0,0.0,0.0
