arm,correct_activation,dataset,dot_safe,episode_id,false_activation,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,path_index,regime,soft_force_norm,soft_force_perp_norm
zero,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.06840699166059494,0.09856782853603363,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.06840699166059494,0.09856782853603363,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.06840699166059494,0.09856782853603363,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.07468581944704056,0.11040803790092468,0.0,72,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.07468581944704056,0.11040803790092468,0.0,72,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_02,0,0,0.07468581944704056,0.11040803790092468,0.0,72,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.08238427340984344,0.11203707754611969,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.08238427340984344,0.11203707754611969,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.08238427340984344,0.11203707754611969,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.0394102968275547,0.06796200573444366,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.0394102968275547,0.06796200573444366,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.0394102968275547,0.06796200573444366,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.03467245399951935,0.06299158930778503,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.03467245399951935,0.06299158930778503,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.03467245399951935,0.06299158930778503,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.04076974466443062,0.07232633233070374,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.04076974466443062,0.07232633233070374,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.04076974466443062,0.07232633233070374,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.06946245580911636,0.09966680407524109,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.06946245580911636,0.09966680407524109,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.06946245580911636,0.09966680407524109,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07169865816831589,0.10292677581310272,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07169865816831589,0.10292677581310272,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07169865816831589,0.10292677581310272,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07600162923336029,0.10941390693187714,0.0,72,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07600162923336029,0.10941390693187714,0.0,72,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_03,0,0,0.07600162923336029,0.10941390693187714,0.0,72,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03811214119195938,0.0691172182559967,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03811214119195938,0.0691172182559967,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03811214119195938,0.0691172182559967,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03263193741440773,0.06207851320505142,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03263193741440773,0.06207851320505142,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.03263193741440773,0.06207851320505142,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.036503199487924576,0.06396497040987015,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.036503199487924576,0.06396497040987015,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.036503199487924576,0.06396497040987015,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.06076329946517944,0.08960749208927155,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.06076329946517944,0.08960749208927155,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.06076329946517944,0.08960749208927155,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.07552893459796906,0.1061641275882721,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.07552893459796906,0.1061641275882721,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_04,0,0,0.07552893459796906,0.1061641275882721,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.0462707094848156,0.07636190950870514,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.0462707094848156,0.07636190950870514,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.0462707094848156,0.07636190950870514,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.03408673405647278,0.06159599870443344,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.03408673405647278,0.06159599870443344,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.03408673405647278,0.06159599870443344,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.029751865193247795,0.05631090700626373,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.029751865193247795,0.05631090700626373,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.029751865193247795,0.05631090700626373,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_05,0,1,0.04196995496749878,0.06954219937324524,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.000978389522060752,00003_001258_05,0,1,0.04196995496749878,0.06954219937324524,0.06954219937324524,36,R1,0.0010383462067693472,0.0006956750876270235
fixed,1,RELLIS-3D,0.021103505045175552,00003_001258_05,0,1,0.04196995496749878,0.06954219937324524,1.5,36,R1,0.0223967507481575,0.015005458146333694
zero,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07120858877897263,0.10272394120693207,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07120858877897263,0.10272394120693207,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07120858877897263,0.10272394120693207,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07952192425727844,0.10768277943134308,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07952192425727844,0.10768277943134308,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_05,0,0,0.07952192425727844,0.10768277943134308,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.06679900735616684,0.1005391925573349,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.06679900735616684,0.1005391925573349,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.06679900735616684,0.1005391925573349,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.045024365186691284,0.07606581598520279,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.045024365186691284,0.07606581598520279,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.045024365186691284,0.07606581598520279,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.04423753172159195,0.07330363988876343,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.04423753172159195,0.07330363988876343,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.04423753172159195,0.07330363988876343,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.05892626941204071,0.08578474819660187,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.05892626941204071,0.08578474819660187,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.05892626941204071,0.08578474819660187,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07207180559635162,0.10196433961391449,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07207180559635162,0.10196433961391449,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07207180559635162,0.10196433961391449,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07615373283624649,0.10659980773925781,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07615373283624649,0.10659980773925781,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07615373283624649,0.10659980773925781,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07744503021240234,0.11428273469209671,0.0,72,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07744503021240234,0.11428273469209671,0.0,72,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_06,0,0,0.07744503021240234,0.11428273469209671,0.0,72,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.08868475258350372,0.11749891936779022,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.08868475258350372,0.11749891936779022,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.08868475258350372,0.11749891936779022,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.03909670561552048,0.0675184354186058,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.03909670561552048,0.0675184354186058,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.03909670561552048,0.0675184354186058,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.036561742424964905,0.06529650092124939,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.036561742424964905,0.06529650092124939,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.036561742424964905,0.06529650092124939,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.038910672068595886,0.06929849088191986,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.038910672068595886,0.06929849088191986,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.038910672068595886,0.06929849088191986,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.059213075786828995,0.09097222238779068,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.059213075786828995,0.09097222238779068,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.059213075786828995,0.09097222238779068,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.07057306915521622,0.10195194184780121,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.07057306915521622,0.10195194184780121,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_001258_07,0,0,0.07057306915521622,0.10195194184780121,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.09750247001647949,0.12602199614048004,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.09750247001647949,0.12602199614048004,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.09750247001647949,0.12602199614048004,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07458804547786713,0.10767900198698044,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07458804547786713,0.10767900198698044,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07458804547786713,0.10767900198698044,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.06335994601249695,0.09500628709793091,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.06335994601249695,0.09500628709793091,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.06335994601249695,0.09500628709793091,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07240018993616104,0.1048070639371872,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07240018993616104,0.1048070639371872,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07240018993616104,0.1048070639371872,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07852184772491455,0.10320063680410385,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07852184772491455,0.10320063680410385,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07852184772491455,0.10320063680410385,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07620492577552795,0.10399258136749268,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07620492577552795,0.10399258136749268,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_00,0,0,0.07620492577552795,0.10399258136749268,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09622371941804886,0.1311047524213791,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09622371941804886,0.1311047524213791,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09622371941804886,0.1311047524213791,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.0996938943862915,0.12774692475795746,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.0996938943862915,0.12774692475795746,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.0996938943862915,0.12774692475795746,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09569133818149567,0.1213311105966568,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09569133818149567,0.1213311105966568,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.09569133818149567,0.1213311105966568,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.08499862253665924,0.11363209038972855,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.08499862253665924,0.11363209038972855,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.08499862253665924,0.11363209038972855,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07916450500488281,0.10718923062086105,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07916450500488281,0.10718923062086105,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07916450500488281,0.10718923062086105,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07699687033891678,0.10316917300224304,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07699687033891678,0.10316917300224304,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_01,0,0,0.07699687033891678,0.10316917300224304,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06397561728954315,0.09490305185317993,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06397561728954315,0.09490305185317993,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06397561728954315,0.09490305185317993,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06070363521575928,0.0926835760474205,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06070363521575928,0.0926835760474205,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.06070363521575928,0.0926835760474205,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07781857252120972,0.11197809875011444,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07781857252120972,0.11197809875011444,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07781857252120972,0.11197809875011444,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07756016403436661,0.11207877099514008,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07756016403436661,0.11207877099514008,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07756016403436661,0.11207877099514008,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07629664242267609,0.1056167408823967,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07629664242267609,0.1056167408823967,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_02,0,0,0.07629664242267609,0.1056167408823967,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0841880738735199,0.11129702627658844,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.06407924741506577,0.09467832744121552,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.06407924741506577,0.09467832744121552,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.06407924741506577,0.09467832744121552,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.059287697076797485,0.08990254253149033,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.059287697076797485,0.08990254253149033,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.059287697076797485,0.08990254253149033,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0700521171092987,0.10085351020097733,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0700521171092987,0.10085351020097733,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.0700521171092987,0.10085351020097733,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07528534531593323,0.10595797747373581,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07528534531593323,0.10595797747373581,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07528534531593323,0.10595797747373581,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07651233673095703,0.10578866302967072,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07651233673095703,0.10578866302967072,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_03,0,0,0.07651233673095703,0.10578866302967072,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.11297854781150818,0.1409929096698761,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.11297854781150818,0.1409929096698761,0.0,0,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.11297854781150818,0.1409929096698761,0.0,0,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07228022813796997,0.10266496986150742,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07228022813796997,0.10266496986150742,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07228022813796997,0.10266496986150742,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06084828823804855,0.09022381156682968,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06084828823804855,0.09022381156682968,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06084828823804855,0.09022381156682968,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06726110726594925,0.09846343845129013,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06726110726594925,0.09846343845129013,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.06726110726594925,0.09846343845129013,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.0732221007347107,0.10394981503486633,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.0732221007347107,0.10394981503486633,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.0732221007347107,0.10394981503486633,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07487168908119202,0.10429306328296661,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07487168908119202,0.10429306328296661,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07487168908119202,0.10429306328296661,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07581160962581635,0.10425218194723129,0.0,72,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07581160962581635,0.10425218194723129,0.0,72,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_04,0,0,0.07581160962581635,0.10425218194723129,0.0,72,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_05,0,1,0.07870526611804962,0.11232905089855194,0.0,0,R1,0.0,0.0
learned,0,RELLIS-3D,-2.3462318495148793e-05,00003_000938_05,0,1,0.07870526611804962,0.11232905089855194,0.11232905089855194,0,R1,2.5593855752958916e-05,1.8425955204293132e-05
fixed,0,RELLIS-3D,-0.00031330701312981546,00003_000938_05,0,1,0.07870526611804962,0.11232905089855194,1.5,0,R1,0.00034177073393948376,0.0002460532996337861
zero,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.09319394081830978,0.12609165906906128,0.0,12,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.09319394081830978,0.12609165906906128,0.0,12,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.09319394081830978,0.12609165906906128,0.0,12,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.08471369743347168,0.11818521469831467,0.0,24,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.08471369743347168,0.11818521469831467,0.0,24,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.08471369743347168,0.11818521469831467,0.0,24,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07910296320915222,0.11346244066953659,0.0,36,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07910296320915222,0.11346244066953659,0.0,36,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07910296320915222,0.11346244066953659,0.0,36,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07891882956027985,0.10781840234994888,0.0,48,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07891882956027985,0.10781840234994888,0.0,48,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07891882956027985,0.10781840234994888,0.0,48,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07645504921674728,0.10567262768745422,0.0,60,R1,0.0,0.0
learned,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07645504921674728,0.10567262768745422,0.0,60,R1,0.0,0.0
fixed,0,RELLIS-3D,0.0,00003_000938_05,0,0,0.07645504921674728,0.10567262768745422,0.0,60,R1,0.0,0.0
zero,0,RELLIS-3D,0.0,00003_000938_06,0,0,0.10136730223894119,0.1316012293100357,0.0,0,R1,0.0,0.0
