arm,best_feasible_primitive_risk,episode_id,event_step,feasible_primitive_count,gate_decision,hard_contact,lam_hard_used,lam_soft_learned,lam_soft_used,movement_m,next_x,next_y,nominal_primitive_risk,opening_step,position_x,position_y,risk,selected_direction_col,selected_direction_row,soft_multiplier,speed,stage_goal_x,stage_goal_y,step
gate_on,inf,0,25,0,0,0,0.04028318449854851,0.07137910276651382,0.0,0.5871425867080688,29.79507064819336,49.77033996582031,0.43987151980400085,35,28.74015998840332,50.286197662353516,0.38025063276290894,0.0,0.0,0.0,117.428466796875,40.0,48.0,17
gate_on,inf,0,25,0,0,0,0.039166517555713654,0.069803886115551,0.0,0.591830849647522,30.873775482177734,49.283050537109375,0.4429556764662266,35,29.79507064819336,49.77033996582031,0.3741147518157959,0.0,0.0,0.0,118.36625671386719,41.0,48.0,18
gate_on,inf,0,25,0,0,0,0.03829262778162956,0.06868165731430054,0.0,0.602870762348175,31.989620208740234,48.826210021972656,0.44718970145498005,35,30.873775482177734,49.283050537109375,0.4045940935611725,0.0,0.0,0.0,120.57417297363281,43.0,48.0,19
gate_on,inf,0,25,0,0,0,0.037959933280944824,0.06791892647743225,0.0,0.609488308429718,33.13266372680664,48.402706146240234,0.4522056664739336,35,31.989620208740234,48.826210021972656,0.4037063717842102,0.0,0.0,0.0,121.89769744873047,44.0,48.0,20
gate_on,inf,0,25,0,0,0,0.03610466420650482,0.06584534049034119,0.0,0.6146853566169739,34.29888916015625,48.013771057128906,0.4516456474860509,35,33.13266372680664,48.402706146240234,0.4334482252597809,0.0,0.0,0.0,122.93706512451172,45.0,48.0,21
gate_on,inf,0,25,0,0,0,0.035622738301754,0.06533495336771011,0.0,0.6197890639305115,35.483787536621094,47.6496696472168,0.45528513193130493,35,34.29888916015625,48.013771057128906,0.44904184341430664,0.0,0.0,0.0,123.9576644897461,46.0,47.0,22
gate_on,inf,0,25,0,0,0,0.03596658259630203,0.06553640961647034,0.0,0.6234303116798401,36.68403625488281,47.31193542480469,0.4629243090748787,35,35.483787536621094,47.6496696472168,0.4721083343029022,0.0,0.0,0.0,124.68621063232422,47.0,47.0,23
gate_on,inf,0,25,0,0,0,0.03278253972530365,0.06185818463563919,0.0,0.6304413676261902,37.90629577636719,47.00224685668945,0.4651458412408829,35,36.68403625488281,47.31193542480469,0.47227632999420166,0.0,0.0,0.0,126.08837127685547,49.0,47.0,24
gate_on,inf,0,25,0,0,0,0.03148456662893295,0.05999334901571274,0.0,0.6357206106185913,39.14619827270508,46.7208137512207,0.4580153524875641,35,37.90629577636719,47.00224685668945,0.4580153524875641,0.0,0.0,0.0,127.14403533935547,50.0,47.0,25
gate_on,inf,0,25,0,0,1,0.03125271946191788,0.059923358261585236,0.0,0.6376727819442749,40.39741134643555,46.4738883972168,0.4377893805503845,35,39.14619827270508,46.7208137512207,0.5072623491287231,0.0,0.0,0.0,127.53457641601562,51.0,47.0,26
gate_on,inf,0,25,0,0,0,0.02846774086356163,0.056256745010614395,0.0,0.6362452507019043,41.650997161865234,46.2553596496582,0.42870357632637024,35,40.39741134643555,46.4738883972168,0.5063619017601013,0.0,0.0,0.0,127.24907684326172,52.0,47.0,27
gate_on,inf,0,25,0,0,0,0.024835698306560516,0.051740556955337524,0.0,0.6446832418441772,42.92755126953125,46.07404327392578,0.518710732460022,35,41.650997161865234,46.2553596496582,0.518710732460022,0.0,0.0,0.0,128.93663024902344,54.0,47.0,28
gate_on,0.5397783766190211,0,25,1,0,0,0.024358147755265236,0.051103364676237106,0.0,0.6518373489379883,44.22181701660156,45.91769790649414,0.5402891834576925,35,42.92755126953125,46.07404327392578,0.5327185392379761,1.0,0.0,0.0,130.36734008789062,55.0,47.0,29
gate_on,0.541252925992012,0,25,1,0,0,0.0238635316491127,0.05083674564957619,0.0,0.6663765907287598,45.54804992675781,45.78602600097656,0.541252925992012,35,44.22181701660156,45.91769790649414,0.5365838408470154,1.0,0.0,0.0,133.27516174316406,58.0,46.0,30
gate_on,0.543499767780304,0,25,1,0,0,0.022589024156332016,0.049005333334207535,0.0,0.6730449795722961,46.8892822265625,45.67177200317383,0.543499767780304,35,45.54804992675781,45.78602600097656,0.5378918051719666,1.0,0.0,0.0,134.60891723632812,58.0,46.0,31
gate_on,0.5445146312316259,0,25,1,0,0,0.022578023374080658,0.048897743225097656,0.0,0.6760963201522827,48.23692321777344,45.560916900634766,0.5445456157128016,35,46.8892822265625,45.67177200317383,0.5396288633346558,1.0,0.0,0.0,135.21910095214844,59.0,45.0,32
gate_on,0.5453800310691198,0,25,1,0,0,0.022690583020448685,0.049209050834178925,0.0,0.6774656176567078,49.58675003051758,45.443416595458984,0.5450094938278198,35,48.23692321777344,45.560916900634766,0.5454598665237427,1.0,0.0,0.0,135.49305725097656,60.0,44.0,33
gate_on,0.5339405884345373,0,25,2,0,0,0.022570397704839706,0.049292318522930145,0.0,0.6829525232315063,50.94508361816406,45.29979705810547,0.539643868803978,35,49.58675003051758,45.443416595458984,0.5431980490684509,0.9238795042037964,-0.3826834261417389,0.0,136.5905303955078,62.0,42.0,34
gate_on,inf,0,25,0,0,1,0.01684924215078354,0.040899258106946945,0.0,0.68653804063797,52.3067741394043,45.12334060668945,0.949999988079071,35,50.94508361816406,45.29979705810547,0.949999988079071,0.0,0.0,0.0,137.30747985839844,63.0,41.0,35
gate_on,inf,0,25,0,0,1,0.01595957763493061,0.039177075028419495,0.0,0.6876397132873535,53.66432189941406,44.9032096862793,0.949999988079071,35,52.3067741394043,45.12334060668945,0.949999988079071,0.0,0.0,0.0,137.52792358398438,64.0,40.0,36
gate_on,inf,0,25,0,0,1,0.01613384485244751,0.0395071804523468,0.0,0.6996022462844849,55.03631591796875,44.62860870361328,0.949999988079071,35,53.66432189941406,44.9032096862793,0.949999988079071,0.0,0.0,0.0,139.9205780029297,66.0,38.0,37
gate_on,inf,0,25,0,0,1,0.017806759104132652,0.04224926233291626,0.0,0.7063279151916504,56.409610748291016,44.297462463378906,0.949999988079071,35,55.03631591796875,44.62860870361328,0.949999988079071,0.0,0.0,0.0,141.26565551757812,67.0,37.0,38
gate_on,inf,0,25,0,0,0,0.01867934875190258,0.04388243332505226,0.0,0.7250008583068848,57.79855728149414,43.88113021850586,0.949999988079071,35,56.409610748291016,44.297462463378906,0.949999988079071,0.0,0.0,0.0,145.0001983642578,70.0,34.0,39
gate_on,0.6472329571843147,0,25,4,0,0,0.021420776844024658,0.04792160540819168,0.0,0.7474411129951477,59.209415435791016,43.38701248168945,0.6534198820590973,35,57.79855728149414,43.88113021850586,0.9498363733291626,0.7071067690849304,-0.7071067690849304,0.0,149.48805236816406,71.0,33.0,40
gate_on,0.5434117267529169,0,25,5,1,0,0.025800611823797226,0.054148249328136444,0.054148249328136444,0.7635637521743774,60.62602233886719,42.81662368774414,0.604730578760306,35,59.209415435791016,43.38701248168945,0.9452577829360962,0.3826834261417389,-0.9238795042037964,1.0,152.7126007080078,72.0,32.0,41
gate_on,0.4680876210331917,0,25,6,1,0,0.02838687226176262,0.057350337505340576,0.057350337505340576,0.7784896492958069,62.04346466064453,42.172386169433594,0.5554275860389074,35,60.62602233886719,42.81662368774414,0.8544551730155945,-1.8369701465288538e-16,-1.0,1.0,155.69790649414062,73.0,31.0,42
gate_on,0.4043656612435977,0,25,5,1,0,0.03055976890027523,0.060055509209632874,0.060055509209632874,0.7921761870384216,63.45729446411133,41.45736312866211,0.5123092258969942,35,62.04346466064453,42.172386169433594,0.6231732368469238,-1.8369701465288538e-16,-1.0,1.0,158.43516540527344,74.0,30.0,43
gate_on,0.3649478244284789,0,25,5,1,0,0.03589041531085968,0.06638674437999725,0.06638674437999725,0.8045507669448853,64.86339569091797,40.67500305175781,0.49491877605517703,35,63.45729446411133,41.45736312866211,0.5559270977973938,-1.8369701465288538e-16,-1.0,1.0,160.91021728515625,75.0,29.0,44
gate_on,0.3584882492820422,0,25,5,1,0,0.0381266251206398,0.06854419410228729,0.06854419410228729,0.8156748414039612,66.25827026367188,39.82905578613281,0.470756101111571,35,64.86339569091797,40.67500305175781,0.5477657318115234,-1.8369701465288538e-16,-1.0,1.0,163.1350860595703,76.0,28.0,45
gate_on,0.3269341215491295,0,25,6,1,0,0.03944670408964157,0.07006228715181351,0.07006228715181351,0.825514554977417,67.63894653320312,38.92372131347656,0.4562893360853195,35,66.25827026367188,39.82905578613281,0.5370003581047058,-1.8369701465288538e-16,-1.0,1.0,165.1031036376953,77.0,27.0,46
gate_on,0.29325825721025467,0,25,6,1,0,0.04715618118643761,0.07704336941242218,0.07704336941242218,0.831062912940979,69.00298309326172,37.97394943237305,0.4695955713589986,35,67.63894653320312,38.92372131347656,0.5211876034736633,-0.3826834261417389,-0.9238795042037964,1.0,166.21241760253906,78.0,27.0,47
gate_on,0.2803606366117795,0,25,5,1,0,0.0525936521589756,0.08210395276546478,0.08210395276546478,0.836433470249176,70.35882568359375,36.99406433105469,0.49830978115399677,35,69.00298309326172,37.97394943237305,0.5105496644973755,-1.8369701465288538e-16,-1.0,1.0,167.28700256347656,80.0,27.0,48
gate_on,0.274526455750068,0,25,5,1,0,0.057470113039016724,0.08687473833560944,0.08687473833560944,0.8369026780128479,71.70352935791016,35.997371673583984,0.5309136658906937,35,70.35882568359375,36.99406433105469,0.5261043310165405,-1.8369701465288538e-16,-1.0,1.0,167.38038635253906,81.0,27.0,49
gate_on,0.3071366064250469,0,25,5,1,0,0.06762553751468658,0.09714242070913315,0.09714242070913315,0.8359183073043823,73.03434753417969,34.9854621887207,0.5323782463868459,35,71.70352935791016,35.997371673583984,0.5436197519302368,-1.8369701465288538e-16,-1.0,1.0,167.18336486816406,82.0,26.0,50
gate_on,0.324416883289814,0,25,5,1,0,0.07434246689081192,0.10275380313396454,0.10275380313396454,0.8261212706565857,74.33822631835938,33.97066879272461,0.5412768721580505,35,73.03434753417969,34.9854621887207,0.5493778586387634,-1.8369701465288538e-16,-1.0,1.0,165.22402954101562,82.0,26.0,51
gate_on,0.33826172600189847,0,25,5,1,0,0.07847779244184494,0.1056254655122757,0.1056254655122757,0.8084710240364075,75.60368347167969,32.96413040161133,0.5413402815659841,35,74.33822631835938,33.97066879272461,0.5498624444007874,-1.8369701465288538e-16,-1.0,1.0,161.6942596435547,82.0,26.0,52
gate_on,0.396236103028059,0,25,5,1,0,0.08113622665405273,0.10828704386949539,0.10828704386949539,0.783635139465332,76.82029724121094,31.97610855102539,0.5433892458677292,35,75.60368347167969,32.96413040161133,0.5486191511154175,-1.8369701465288538e-16,-1.0,1.0,156.72702026367188,82.0,26.0,53
gate_on,0.5215486784776052,0,25,3,0,0,0.08286263793706894,0.11066499352455139,0.0,0.7527997493743896,77.97966766357422,31.015541076660156,0.54249174396197,35,76.82029724121094,31.97610855102539,0.5474178791046143,0.3826834261417389,-0.9238795042037964,0.0,150.5599822998047,82.0,26.0,54
gate_on,0.5426743676265081,0,25,1,0,0,0.08444488793611526,0.11130391061306,0.0,0.7168733477592468,79.07477569580078,30.090139389038086,0.5431547661622366,35,77.97966766357422,31.015541076660156,0.5484515428543091,0.7071067690849304,-0.7071067690849304,0.0,143.37472534179688,82.0,26.0,55
gate_off,inf,0,25,0,0,0,0.06309914588928223,0.09556590765714645,0.09556590765714645,0.0683201402425766,18.1065673828125,57.91447830200195,0.47515857219696045,35,18.0,58.0,0.4110585153102875,0.0,0.0,1.0,13.664043426513672,28.0,50.0,0
gate_off,inf,0,25,0,0,0,0.06311944872140884,0.09555629640817642,0.09555629640817642,0.1276007741689682,18.305233001708984,57.75429153442383,0.47515857219696045,35,18.1065673828125,57.91447830200195,0.4110585153102875,0.0,0.0,1.0,25.520164489746094,28.0,50.0,1
gate_off,inf,0,25,0,0,0,0.06315720081329346,0.09553824365139008,0.09553824365139008,0.1800578087568283,18.585336685180664,57.52796173095703,0.47515857219696045,35,18.305233001708984,57.75429153442383,0.4501025378704071,0.0,0.0,1.0,36.011531829833984,28.0,50.0,2
gate_off,inf,0,25,0,0,0,0.06311753392219543,0.09583307802677155,0.09583307802677155,0.23338007926940918,18.94710922241211,57.233028411865234,0.47515857219696045,35,18.585336685180664,57.52796173095703,0.47515857219696045,0.0,0.0,1.0,46.676021575927734,29.0,49.0,3
gate_off,inf,0,25,0,0,0,0.059558577835559845,0.09253409504890442,0.09253409504890442,0.2775333821773529,19.375585556030273,56.88017272949219,0.5675027966499329,35,18.94710922241211,57.233028411865234,0.47515857219696045,0.0,0.0,1.0,55.5067138671875,29.0,49.0,4
gate_off,inf,0,25,0,0,1,0.059650395065546036,0.09250040352344513,0.09250040352344513,0.3154529631137848,19.860492706298828,56.47655487060547,0.5585997700691223,35,19.375585556030273,56.88017272949219,0.5585997700691223,0.0,0.0,1.0,63.09056854248047,29.0,49.0,5
gate_off,inf,0,25,0,0,1,0.05602675676345825,0.08896097540855408,0.08896097540855408,0.35535475611686707,20.40409278869629,56.01872634887695,0.6840909123420715,35,19.860492706298828,56.47655487060547,0.5585997700691223,0.0,0.0,1.0,71.0709228515625,30.0,48.0,6
gate_off,inf,0,25,0,0,1,0.0561271570622921,0.08891473710536957,0.08891473710536957,0.38861972093582153,20.99542999267578,55.51432418823242,0.5798310041427612,35,20.40409278869629,56.01872634887695,0.6840909123420715,0.0,0.0,1.0,77.7239990234375,30.0,48.0,7
gate_off,inf,0,25,0,0,1,0.0574369914829731,0.09033177047967911,0.09033177047967911,0.4241178035736084,21.648818969726562,54.973411560058594,0.6107276082038879,35,20.99542999267578,55.51432418823242,0.6107276082038879,0.0,0.0,1.0,84.82356262207031,32.0,48.0,8
gate_off,inf,0,25,0,0,1,0.05567400902509689,0.08864317089319229,0.08864317089319229,0.45729145407676697,22.360918045043945,54.399497985839844,0.4750942587852478,35,21.648818969726562,54.973411560058594,0.4750942587852478,0.0,0.0,1.0,91.45838165283203,32.0,48.0,9
gate_off,inf,0,25,0,0,0,0.05390403792262077,0.0868518278002739,0.0868518278002739,0.4870377480983734,23.131031036376953,53.80305099487305,0.4681614339351654,35,22.360918045043945,54.399497985839844,0.4681614339351654,0.0,0.0,1.0,97.40740966796875,34.0,48.0,10
gate_off,0.42562629530827206,0,25,1,0,0,0.05512038618326187,0.08801159262657166,0.08801159262657166,0.5149145126342773,23.961992263793945,53.194732666015625,0.4011659175157547,35,23.131031036376953,53.80305099487305,0.4109926223754883,0.9238795042037964,-0.3826834261417389,1.0,102.98294830322266,35.0,48.0,11
gate_off,0.41382142156362534,0,25,3,0,0,0.05221262201666832,0.08478053659200668,0.08478053659200668,0.532252311706543,24.835474014282227,52.5862922668457,0.3959317704041799,35,23.961992263793945,53.194732666015625,0.426207959651947,0.9238795042037964,-0.3826834261417389,1.0,106.45042419433594,35.0,48.0,12
gate_off,0.4049055775006612,0,25,3,0,0,0.051278021186590195,0.08370321989059448,0.08370321989059448,0.5469647645950317,25.748916625976562,51.984375,0.4049055775006612,35,24.835474014282227,52.5862922668457,0.3563917279243469,0.9238795042037964,-0.3826834261417389,1.0,109.39289855957031,36.0,48.0,13
gate_off,0.4675339609384537,0,25,2,0,0,0.04762374609708786,0.07983051240444183,0.07983051240444183,0.5638414621353149,26.71027374267578,51.39491653442383,0.4225161249438922,35,25.748916625976562,51.984375,0.3085407614707947,1.0,0.0,1.0,112.7681884765625,38.0,48.0,14
gate_off,0.5050096263488134,0,25,1,0,0,0.04517362266778946,0.07720035314559937,0.07720035314559937,0.5756176114082336,27.71177864074707,50.82717514038086,0.4318786983688672,35,26.71027374267578,51.39491653442383,0.3419152796268463,0.9238795042037964,0.3826834261417389,1.0,115.1235122680664,39.0,48.0,15
gate_off,inf,0,25,0,0,0,0.04212116450071335,0.07349454611539841,0.07349454611539841,0.5809526443481445,28.73995590209961,50.28599548339844,0.43880975246429443,35,27.71177864074707,50.82717514038086,0.3472718894481659,0.0,0.0,1.0,116.1904525756836,39.0,48.0,16
gate_off,inf,0,25,0,0,0,0.04028318449854851,0.07137906551361084,0.07137906551361084,0.5871441960334778,29.79486083984375,49.770118713378906,0.43987151980400085,35,28.73995590209961,50.28599548339844,0.38025063276290894,0.0,0.0,1.0,117.4288330078125,40.0,48.0,17
gate_off,inf,0,25,0,0,0,0.03916650265455246,0.06980381906032562,0.06980381906032562,0.5918322801589966,30.87356185913086,49.282814025878906,0.4429556764662266,35,29.79486083984375,49.770118713378906,0.3741147518157959,0.0,0.0,1.0,118.36658477783203,41.0,48.0,18
gate_off,inf,0,25,0,0,0,0.03829259052872658,0.06868162006139755,0.06868162006139755,0.602872908115387,31.98940658569336,48.82596206665039,0.44718970145498005,35,30.87356185913086,49.282814025878906,0.4045940935611725,0.0,0.0,1.0,120.57454681396484,43.0,48.0,19
gate_off,inf,0,25,0,0,0,0.03795991837978363,0.06791888922452927,0.06791888922452927,0.6094903349876404,33.132450103759766,48.40244674682617,0.4522056664739336,35,31.98940658569336,48.82596206665039,0.4037063717842102,0.0,0.0,1.0,121.8980712890625,44.0,48.0,20
gate_off,inf,0,25,0,0,0,0.036104653030633926,0.06584534049034119,0.06584534049034119,0.6146865487098694,34.298675537109375,48.01350402832031,0.4516456474860509,35,33.132450103759766,48.40244674682617,0.4334482252597809,0.0,0.0,1.0,122.9373779296875,45.0,48.0,21
gate_off,inf,0,25,0,0,0,0.035622738301754,0.06533491611480713,0.06533491611480713,0.6197896599769592,35.48357391357422,47.64939880371094,0.45528513193130493,35,34.298675537109375,48.01350402832031,0.44904184341430664,0.0,0.0,1.0,123.95795440673828,46.0,47.0,22
gate_off,inf,0,25,0,0,0,0.03596656769514084,0.06553637236356735,0.06553637236356735,0.6234326362609863,36.6838264465332,47.31166076660156,0.4629243090748787,35,35.48357391357422,47.64939880371094,0.4721083343029022,0.0,0.0,1.0,124.6865463256836,47.0,47.0,23
gate_off,inf,0,25,0,0,0,0.03278253972530365,0.0618581548333168,0.0618581548333168,0.6304432153701782,37.906089782714844,47.00197219848633,0.4651458412408829,35,36.6838264465332,47.31166076660156,0.47227632999420166,0.0,0.0,1.0,126.0887680053711,49.0,47.0,24
gate_off,inf,0,25,0,0,0,0.03148455172777176,0.05999332293868065,0.05999332293868065,0.6357220411300659,39.14599609375,46.720542907714844,0.4580153524875641,35,37.906089782714844,47.00197219848633,0.4580153524875641,0.0,0.0,1.0,127.1445083618164,50.0,47.0,25
gate_off,inf,0,25,0,0,1,0.03125268593430519,0.05992332845926285,0.05992332845926285,0.6376757621765137,40.397216796875,46.47362518310547,0.4377893805503845,35,39.14599609375,46.720542907714844,0.5072623491287231,0.0,0.0,1.0,127.53504943847656,51.0,47.0,26
gate_off,inf,0,25,0,0,0,0.028467729687690735,0.056256718933582306,0.056256718933582306,0.636250913143158,41.650814056396484,46.255096435546875,0.42870357632637024,35,40.397216796875,46.47362518310547,0.5063619017601013,0.0,0.0,1.0,127.25001525878906,52.0,47.0,27
gate_off,inf,0,25,0,0,0,0.024835698306560516,0.05174052715301514,0.05174052715301514,0.6446870565414429,42.92737579345703,46.07378005981445,0.518710732460022,35,41.650814056396484,46.255096435546875,0.518710732460022,0.0,0.0,1.0,128.93751525878906,54.0,47.0,28
gate_off,0.5397783766190211,0,25,1,0,0,0.024358147755265236,0.051103342324495316,0.051103342324495316,0.6518409252166748,44.221649169921875,45.91743850708008,0.5402891834576925,35,42.92737579345703,46.07378005981445,0.5327185392379761,1.0,0.0,1.0,130.36825561523438,55.0,47.0,29
gate_off,0.541252925992012,0,25,1,0,0,0.023863520473241806,0.05083669349551201,0.05083669349551201,0.6663800477981567,45.547889709472656,45.78577423095703,0.541252925992012,35,44.221649169921875,45.91743850708008,0.5365838408470154,1.0,0.0,1.0,133.27609252929688,58.0,46.0,30
gate_off,0.543499767780304,0,25,1,0,0,0.022589024156332016,0.049005284905433655,0.049005284905433655,0.6730501651763916,46.88913345336914,45.671531677246094,0.543499767780304,35,45.547889709472656,45.78577423095703,0.5378918051719666,1.0,0.0,1.0,134.6100616455078,58.0,46.0,31
gate_off,0.5445146312316259,0,25,1,0,0,0.022578023374080658,0.048897743225097656,0.048897743225097656,0.6761014461517334,48.236785888671875,45.560691833496094,0.5445456157128016,35,46.88913345336914,45.671531677246094,0.5396288633346558,1.0,0.0,1.0,135.22027587890625,59.0,45.0,32
gate_off,0.5453800310691198,0,25,1,0,0,0.022690583020448685,0.049208998680114746,0.049208998680114746,0.6774705052375793,49.58662414550781,45.44321060180664,0.5450094938278198,35,48.236785888671875,45.560691833496094,0.5454598665237427,1.0,0.0,1.0,135.49423217773438,60.0,44.0,33
gate_off,0.5339405884345373,0,25,2,0,0,0.022570397704839706,0.049292296171188354,0.049292296171188354,0.6829593181610107,50.94497299194336,45.29960632324219,0.539643868803978,35,49.58662414550781,45.44321060180664,0.5431980490684509,0.9238795042037964,-0.3826834261417389,1.0,136.59169006347656,62.0,42.0,34
gate_off,inf,0,25,0,0,1,0.016849232837557793,0.04089921712875366,0.04089921712875366,0.6865425109863281,52.30667495727539,45.1231689453125,0.949999988079071,35,50.94497299194336,45.29960632324219,0.949999988079071,0.0,0.0,1.0,137.30859375,63.0,41.0,35
gate_off,inf,0,25,0,0,1,0.01595957763493061,0.039177075028419495,0.039177075028419495,0.6876441836357117,53.66423416137695,44.903053283691406,0.949999988079071,35,52.30667495727539,45.1231689453125,0.949999988079071,0.0,0.0,1.0,137.5288543701172,64.0,40.0,36
gate_off,inf,0,25,0,0,1,0.01613384485244751,0.0395071804523468,0.0395071804523468,0.6996060013771057,55.03623962402344,44.62847137451172,0.949999988079071,35,53.66423416137695,44.903053283691406,0.949999988079071,0.0,0.0,1.0,139.92138671875,66.0,38.0,37
gate_off,inf,0,25,0,0,1,0.017806759104132652,0.04224926233291626,0.04224926233291626,0.7063312530517578,56.4095458984375,44.29734420776367,0.949999988079071,35,55.03623962402344,44.62847137451172,0.949999988079071,0.0,0.0,1.0,141.266357421875,67.0,37.0,38
gate_off,inf,0,25,0,0,0,0.01867934875190258,0.04388241097331047,0.04388241097331047,0.7250036001205444,57.79850387573242,43.88103103637695,0.949999988079071,35,56.4095458984375,44.29734420776367,0.949999988079071,0.0,0.0,1.0,145.00070190429688,70.0,34.0,39
gate_off,0.6472329571843147,0,25,4,0,0,0.021420776844024658,0.04792160540819168,0.04792160540819168,0.7474415898323059,59.20936965942383,43.386932373046875,0.6534198820590973,35,57.79850387573242,43.88103103637695,0.9498363733291626,0.7071067690849304,-0.7071067690849304,1.0,149.48838806152344,71.0,33.0,40
gate_off,0.5434117267529169,0,25,5,1,0,0.025800611823797226,0.054148219525814056,0.054148219525814056,0.7635637521743774,60.62598419189453,42.81656265258789,0.604730578760306,35,59.20936965942383,43.386932373046875,0.9452577829360962,0.3826834261417389,-0.9238795042037964,1.0,152.7128448486328,72.0,32.0,41
