arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_on,8.2870865356069,0.8908999805925628,2.3629801654601548,0.23214285714285715,0,delayed_required_escape,0.0,2.514268159866333,0.23214285714285715,10,5.358644872903824,0.043329290546742935,0.07272950213934694,0.018506752060992376,0.5710401304737251,0,34.35184697061777,6.0,0.6190476190476191,R1,19.616283176115008,00000_000531,00000,56,1.0
gate_off,8.208719642945132,0.8909005344927581,2.362977274551556,1.0,0,delayed_required_escape,1.0,2.5142860412597656,0.23214285714285715,10,5.358636409044266,0.043329284992069006,0.07272949083042997,0.07272949083042997,0.5710401710049144,0,34.35188810527325,0.0,1.0,R1,19.61630805797692,00000_000531,00000,56,1.0
gate_on,8.19857289839015,0.6459536337663645,1.9600181268606136,0.0,1,delayed_required_escape,0.0,2.5946552753448486,0.0,7,4.756281495094299,0.037523858470179264,0.06669215870610738,0.0,0.4730053295134083,0,35.940141439437866,103.0,0.0,R1,16.99987844431981,00000_000531,00000,59,1.0
gate_off,8.155969627126577,0.6459533071630268,1.9600150978131405,1.0,1,delayed_required_escape,1.0,2.5945723056793213,0.0,7,4.7562819719314575,0.03752386146935366,0.06669214967701395,0.06669214967701395,0.4730051052908494,0,35.94021910429001,0.0,1.0,R1,16.999907121600888,00000_000531,00000,59,1.0
