arm,best_feasible_primitive_risk,episode_id,event_step,feasible_primitive_count,gate_decision,hard_contact,lam_hard_used,lam_soft_learned,lam_soft_used,movement_m,next_x,next_y,nominal_primitive_risk,opening_step,position_x,position_y,predicted_risk_improvement,risk,sdf_clearance_m,selected_direction_col,selected_direction_row,selected_endpoint_col,selected_endpoint_row,selected_ray_min_clearance_m,soft_multiplier,speed,stage_goal_x,stage_goal_y,step
gate_on,inf,0,25,0,0,0,0.05512038618326187,0.08801155537366867,0.0,0.5149127244949341,23.962148666381836,53.19478988647461,0.4011659175157547,35,23.13117218017578,53.80308151245117,nan,0.4109926223754883,1.1180340051651,0.0,0.0,23.13117218017578,53.80308151245117,nan,0.0,102.98260498046875,35.0,48.0,11
gate_on,0.4822365840276082,0,25,1,0,0,0.05221262201666832,0.08478053659200668,0.0,0.5322490930557251,24.835643768310547,52.58638000488281,0.3959317704041799,35,23.962148666381836,53.19478988647461,-0.08630481362342834,0.426207959651947,1.4142135381698608,1.0,0.0,35.96215057373047,53.19478988647461,1.4142135381698608,0.0,106.44987487792969,35.0,48.0,12
gate_on,0.48866473138332367,0,25,1,0,0,0.051278043538331985,0.08370321989059448,0.0,0.5469611287117004,25.74909782409668,51.984493255615234,0.4049055775006612,35,24.835643768310547,52.58638000488281,-0.08375915388266247,0.3563917279243469,1.8027756214141846,1.0,0.0,36.83564376831055,52.58638000488281,1.5,0.0,109.3921890258789,36.0,48.0,13
gate_on,0.4675339609384537,0,25,1,0,0,0.04762377217411995,0.07983051240444183,0.0,0.5638367533683777,26.71046257019043,51.39506530761719,0.4225161249438922,35,25.74909782409668,51.984493255615234,-0.045017835994561495,0.3085407614707947,1.1180340051651,1.0,0.0,37.74909973144531,51.984493255615234,1.0,0.0,112.76740264892578,38.0,48.0,14
gate_on,inf,0,25,0,0,0,0.04517364501953125,0.07720035314559937,0.0,0.5756142735481262,27.71197509765625,50.82735061645508,0.4318786983688672,35,26.71046257019043,51.39506530761719,nan,0.3419152796268463,1.0,0.0,0.0,26.71046257019043,51.39506530761719,nan,0.0,115.12283325195312,39.0,48.0,15
gate_on,inf,0,25,0,0,0,0.04212120547890663,0.07349458336830139,0.0,0.5809498429298401,28.74015998840332,50.286197662353516,0.43880975246429443,35,27.71197509765625,50.82735061645508,nan,0.3472718894481659,0.7071067690849304,0.0,0.0,27.71197509765625,50.82735061645508,nan,0.0,116.18994903564453,39.0,48.0,16
gate_on,inf,0,25,0,0,0,0.04028318449854851,0.07137910276651382,0.0,0.5871425867080688,29.79507064819336,49.77033996582031,0.43987151980400085,35,28.74015998840332,50.286197662353516,nan,0.38025063276290894,1.1180340051651,0.0,0.0,28.74015998840332,50.286197662353516,nan,0.0,117.428466796875,40.0,48.0,17
gate_on,inf,0,25,0,0,0,0.039166517555713654,0.069803886115551,0.0,0.591830849647522,30.873775482177734,49.283050537109375,0.4429556764662266,35,29.79507064819336,49.77033996582031,nan,0.3741147518157959,1.1180340051651,0.0,0.0,29.79507064819336,49.77033996582031,nan,0.0,118.36625671386719,41.0,48.0,18
gate_on,inf,0,25,0,0,0,0.03829262778162956,0.06868165731430054,0.0,0.602870762348175,31.989620208740234,48.826210021972656,0.44718970145498005,35,30.873775482177734,49.283050537109375,nan,0.4045940935611725,1.5811388492584229,0.0,0.0,30.873775482177734,49.283050537109375,nan,0.0,120.57417297363281,43.0,48.0,19
gate_on,inf,0,25,0,0,0,0.037959933280944824,0.06791892647743225,0.0,0.609488308429718,33.13266372680664,48.402706146240234,0.4522056664739336,35,31.989620208740234,48.826210021972656,nan,0.4037063717842102,1.5,0.0,0.0,31.989620208740234,48.826210021972656,nan,0.0,121.89769744873047,44.0,48.0,20
gate_on,inf,0,25,0,0,0,0.03610466420650482,0.06584534049034119,0.0,0.6146853566169739,34.29888916015625,48.013771057128906,0.4516456474860509,35,33.13266372680664,48.402706146240234,nan,0.4334482252597809,1.5811388492584229,0.0,0.0,33.13266372680664,48.402706146240234,nan,0.0,122.93706512451172,45.0,48.0,21
gate_on,inf,0,25,0,0,0,0.035622738301754,0.06533495336771011,0.0,0.6197890639305115,35.483787536621094,47.6496696472168,0.45528513193130493,35,34.29888916015625,48.013771057128906,nan,0.44904184341430664,1.8027756214141846,0.0,0.0,34.29888916015625,48.013771057128906,nan,0.0,123.9576644897461,46.0,47.0,22
gate_on,inf,0,25,0,0,0,0.03596658259630203,0.06553640961647034,0.0,0.6234303116798401,36.68403625488281,47.31193542480469,0.4629243090748787,35,35.483787536621094,47.6496696472168,nan,0.4721083343029022,1.4142135381698608,0.0,0.0,35.483787536621094,47.6496696472168,nan,0.0,124.68621063232422,47.0,47.0,23
gate_on,inf,0,25,0,0,0,0.03278253972530365,0.06185818463563919,0.0,0.6304413676261902,37.90629577636719,47.00224685668945,0.4651458412408829,35,36.68403625488281,47.31193542480469,nan,0.47227632999420166,1.1180340051651,0.0,0.0,36.68403625488281,47.31193542480469,nan,0.0,126.08837127685547,49.0,47.0,24
gate_on,inf,0,25,0,0,0,0.03148456662893295,0.05999334901571274,0.0,0.6357206106185913,39.14619827270508,46.7208137512207,0.4580153524875641,35,37.90629577636719,47.00224685668945,nan,0.4580153524875641,0.7071067690849304,0.0,0.0,37.90629577636719,47.00224685668945,nan,0.0,127.14403533935547,50.0,47.0,25
gate_on,inf,0,25,0,0,1,0.03125271946191788,0.059923358261585236,0.0,0.6376727819442749,40.39741134643555,46.4738883972168,0.4377893805503845,35,39.14619827270508,46.7208137512207,nan,0.5072623491287231,0.0,0.0,0.0,39.14619827270508,46.7208137512207,nan,0.0,127.53457641601562,51.0,47.0,26
gate_on,inf,0,25,0,0,0,0.02846774086356163,0.056256745010614395,0.0,0.6362452507019043,41.650997161865234,46.2553596496582,0.42870357632637024,35,40.39741134643555,46.4738883972168,nan,0.5063619017601013,0.5,0.0,0.0,40.39741134643555,46.4738883972168,nan,0.0,127.24907684326172,52.0,47.0,27
gate_on,inf,0,25,0,0,0,0.024835698306560516,0.051740556955337524,0.0,0.6446832418441772,42.92755126953125,46.07404327392578,0.518710732460022,35,41.650997161865234,46.2553596496582,nan,0.518710732460022,0.7071067690849304,0.0,0.0,41.650997161865234,46.2553596496582,nan,0.0,128.93663024902344,54.0,47.0,28
gate_on,0.5397783766190211,0,25,1,0,0,0.024358147755265236,0.051103364676237106,0.0,0.6518373489379883,44.22181701660156,45.91769790649414,0.5402891834576925,35,42.92755126953125,46.07404327392578,0.0005108068386714404,0.5327185392379761,1.0,1.0,0.0,54.92755126953125,46.07404327392578,1.0,0.0,130.36734008789062,55.0,47.0,29
gate_on,0.541252925992012,0,25,1,0,0,0.0238635316491127,0.05083674564957619,0.0,0.6663765907287598,45.54804992675781,45.78602600097656,0.541252925992012,35,44.22181701660156,45.91769790649414,0.0,0.5365838408470154,1.0,1.0,0.0,56.22181701660156,45.91769790649414,1.0,0.0,133.27516174316406,58.0,46.0,30
gate_on,0.543499767780304,0,25,1,0,0,0.022589024156332016,0.049005333334207535,0.0,0.6730449795722961,46.8892822265625,45.67177200317383,0.543499767780304,35,45.54804992675781,45.78602600097656,0.0,0.5378918051719666,1.1180340051651,1.0,0.0,57.54804992675781,45.78602600097656,1.1180340051651,0.0,134.60891723632812,58.0,46.0,31
gate_on,0.5445146312316259,0,25,1,0,0,0.022578023374080658,0.048897743225097656,0.0,0.6760963201522827,48.23692321777344,45.560916900634766,0.5445456157128016,35,46.8892822265625,45.67177200317383,3.0984481175666545e-05,0.5396288633346558,1.4142135381698608,1.0,0.0,58.8892822265625,45.67177200317383,1.4142135381698608,0.0,135.21910095214844,59.0,45.0,32
gate_on,0.5453800310691198,0,25,1,0,0,0.022690583020448685,0.049209050834178925,0.0,0.6774656176567078,49.58675003051758,45.443416595458984,0.5450094938278198,35,48.23692321777344,45.560916900634766,-0.0003705372412999841,0.5454598665237427,1.5,1.0,0.0,60.23692321777344,45.560916900634766,1.5,0.0,135.49305725097656,60.0,44.0,33
gate_on,0.5469734122355779,0,25,1,0,0,0.022570397704839706,0.049292318522930145,0.0,0.6829525232315063,50.94508361816406,45.29979705810547,0.539643868803978,35,49.58675003051758,45.443416595458984,-0.007329543431599972,0.5431980490684509,1.5,1.0,0.0,61.58675003051758,45.443416595458984,1.5,0.0,136.5905303955078,62.0,42.0,34
gate_on,inf,0,25,0,0,1,0.01684924215078354,0.040899258106946945,0.0,0.68653804063797,52.3067741394043,45.12334060668945,0.949999988079071,35,50.94508361816406,45.29979705810547,nan,0.949999988079071,0.0,0.0,0.0,50.94508361816406,45.29979705810547,nan,0.0,137.30747985839844,63.0,41.0,35
gate_on,inf,0,25,0,0,1,0.01595957763493061,0.039177075028419495,0.0,0.6876397132873535,53.66432189941406,44.9032096862793,0.949999988079071,35,52.3067741394043,45.12334060668945,nan,0.949999988079071,0.0,0.0,0.0,52.3067741394043,45.12334060668945,nan,0.0,137.52792358398438,64.0,40.0,36
gate_on,inf,0,25,0,0,1,0.01613384485244751,0.0395071804523468,0.0,0.6996022462844849,55.03631591796875,44.62860870361328,0.949999988079071,35,53.66432189941406,44.9032096862793,nan,0.949999988079071,0.0,0.0,0.0,53.66432189941406,44.9032096862793,nan,0.0,139.9205780029297,66.0,38.0,37
gate_on,inf,0,25,0,0,1,0.017806759104132652,0.04224926233291626,0.0,0.7063279151916504,56.409610748291016,44.297462463378906,0.949999988079071,35,55.03631591796875,44.62860870361328,nan,0.949999988079071,0.0,0.0,0.0,55.03631591796875,44.62860870361328,nan,0.0,141.26565551757812,67.0,37.0,38
gate_on,inf,0,25,0,0,0,0.01867934875190258,0.04388243332505226,0.0,0.7250008583068848,57.79855728149414,43.88113021850586,0.949999988079071,35,56.409610748291016,44.297462463378906,nan,0.949999988079071,1.0,0.0,0.0,56.409610748291016,44.297462463378906,nan,0.0,145.0001983642578,70.0,34.0,39
gate_on,0.6472329571843147,0,25,2,0,0,0.021420776844024658,0.04792160540819168,0.0,0.7474411129951477,59.209415435791016,43.38701248168945,0.6534198820590973,35,57.79855728149414,43.88113021850586,0.006186924874782562,0.9498363733291626,1.5,0.7071067690849304,-0.7071067690849304,66.2838363647461,35.395851135253906,1.4142135381698608,0.0,149.48805236816406,71.0,33.0,40
gate_on,0.6062783499558767,0,25,2,0,0,0.025800611823797226,0.054148249328136444,0.0,0.7635637521743774,60.62602233886719,42.81662368774414,0.604730578760306,35,59.209415435791016,43.38701248168945,-0.0015477711955707019,0.9452577829360962,2.5,0.7071067690849304,-0.7071067690849304,67.69469451904297,34.9017333984375,1.8027756214141846,0.0,152.71253967285156,72.0,32.0,41
gate_on,0.4680876210331917,0,25,3,1,0,0.02838687226176262,0.057350337505340576,0.057350337505340576,0.7784896492958069,62.04346466064453,42.172386169433594,0.5554275860389074,35,60.62602233886719,42.81662368774414,0.08733996500571573,0.8544551730155945,2.5,-1.8369701465288538e-16,-1.0,60.62602233886719,30.81662368774414,1.4142135381698608,1.0,155.6978759765625,73.0,31.0,42
gate_on,0.4043656612435977,0,25,3,1,0,0.03055976890027523,0.060055509209632874,0.060055509209632874,0.7921761870384216,63.45729446411133,41.45736312866211,0.5123092258969942,35,62.04346466064453,42.172386169433594,0.10794356465339655,0.6231732368469238,2.692582368850708,-1.8369701465288538e-16,-1.0,62.04346466064453,30.172386169433594,1.5811388492584229,1.0,158.4351348876953,74.0,30.0,43
gate_on,0.3649478244284789,0,25,3,1,0,0.03589041531085968,0.06638674437999725,0.06638674437999725,0.8045507669448853,64.86339569091797,40.67500305175781,0.49491877605517703,35,63.45729446411133,41.45736312866211,0.12997095162669814,0.5559270977973938,3.640054941177368,-1.8369701465288538e-16,-1.0,63.45729446411133,29.45736312866211,2.0,1.0,160.91018676757812,75.0,29.0,44
gate_on,0.3584882492820422,0,25,3,1,0,0.0381266251206398,0.06854419410228729,0.06854419410228729,0.8156748414039612,66.25827026367188,39.82905578613281,0.470756101111571,35,64.86339569091797,40.67500305175781,0.11226785182952881,0.5477657318115234,4.031128883361816,-1.8369701465288538e-16,-1.0,64.86339569091797,28.675003051757812,3.0,1.0,163.13504028320312,76.0,28.0,45
gate_on,0.3269341215491295,0,25,3,1,0,0.03944670408964157,0.07006228715181351,0.07006228715181351,0.825514554977417,67.63894653320312,38.92372131347656,0.4562893360853195,35,66.25827026367188,39.82905578613281,0.12935521453619003,0.5370003581047058,5.0,-1.8369701465288538e-16,-1.0,66.25827026367188,27.829055786132812,3.5,1.0,165.10305786132812,77.0,27.0,46
gate_on,0.30344097688794136,0,25,3,1,0,0.04715618118643761,0.07704336941242218,0.07704336941242218,0.831062912940979,69.00298309326172,37.97394943237305,0.4695955713589986,35,67.63894653320312,38.92372131347656,0.16615459447105724,0.5211876034736633,5.522680282592773,-1.8369701465288538e-16,-1.0,67.63894653320312,26.923721313476562,4.5,1.0,166.21237182617188,78.0,27.0,47
gate_on,0.2803606366117795,0,25,3,1,0,0.0525936521589756,0.08210395276546478,0.08210395276546478,0.836433470249176,70.35882568359375,36.99406433105469,0.49830978115399677,35,69.00298309326172,37.97394943237305,0.21794914454221725,0.5105496644973755,6.082762718200684,-1.8369701465288538e-16,-1.0,69.00298309326172,25.973949432373047,5.0,1.0,167.28697204589844,80.0,27.0,48
gate_on,0.274526455750068,0,25,3,1,0,0.057470113039016724,0.08687473833560944,0.08687473833560944,0.8369026780128479,71.70352935791016,35.997371673583984,0.5309136658906937,35,70.35882568359375,36.99406433105469,0.25638721014062565,0.5261043310165405,7.017834186553955,-1.8369701465288538e-16,-1.0,70.35882568359375,24.994064331054688,5.5,1.0,167.38035583496094,81.0,27.0,49
gate_on,0.3071366064250469,0,25,3,1,0,0.06762553751468658,0.09714242070913315,0.09714242070913315,0.8359171748161316,73.03434753417969,34.98546600341797,0.5323782463868459,35,71.70352935791016,35.997371673583984,0.22524163996179902,0.5436197519302368,7.5,-1.8369701465288538e-16,-1.0,71.70352935791016,23.997371673583984,6.5,1.0,167.18333435058594,82.0,26.0,50
gate_on,0.324416883289814,0,25,3,1,0,0.07434246689081192,0.10275379568338394,0.10275379568338394,0.8261212706565857,74.33822631835938,33.970672607421875,0.5412768721580505,35,73.03434753417969,34.98546600341797,0.21685998886823654,0.5493778586387634,7.905694007873535,-1.8369701465288538e-16,-1.0,73.03434753417969,22.98546600341797,7.0,1.0,165.2239990234375,82.0,26.0,51
gate_on,0.33826172600189847,0,25,3,1,0,0.07847779244184494,0.10562549531459808,0.10562549531459808,0.8084710240364075,75.60368347167969,32.964134216308594,0.5413402815659841,35,74.33822631835938,33.970672607421875,0.20307855556408566,0.5498624444007874,8.732124328613281,-1.8369701465288538e-16,-1.0,74.33822631835938,21.970672607421875,7.5,1.0,161.69424438476562,82.0,26.0,52
gate_on,0.396236103028059,0,25,3,1,0,0.08113622665405273,0.10828706622123718,0.10828706622123718,0.7836345434188843,76.82029724121094,31.97611427307129,0.5433892458677292,35,75.60368347167969,32.964134216308594,0.14715314283967018,0.5486191511154175,9.124143600463867,-1.8369701465288538e-16,-1.0,75.60368347167969,20.964134216308594,8.5,1.0,156.7270050048828,82.0,26.0,53
gate_on,0.5467841823895773,0,25,1,0,0,0.08286263793706894,0.11066500842571259,0.0,0.7527997493743896,77.97966766357422,31.015546798706055,0.54249174396197,35,76.82029724121094,31.97611427307129,-0.0042924384276072924,0.5474178791046143,9.552486419677734,0.7071067690849304,-0.7071067690849304,85.30558013916016,23.490833282470703,9.552486419677734,0.0,150.55996704101562,82.0,26.0,54
gate_on,0.5426743676265081,0,25,1,0,0,0.08444488793611526,0.11130393296480179,0.0,0.7168728113174438,79.07477569580078,30.090147018432617,0.5431547661622366,35,77.97966766357422,31.015546798706055,0.0004803985357284546,0.5484515428543091,10.012492179870605,0.7071067690849304,-0.7071067690849304,86.46495056152344,22.53026580810547,10.012492179870605,0.0,143.37472534179688,82.0,26.0,55
gate_on,0.45916300515333813,1,27,1,0,0,0.0433289036154747,0.07671165466308594,0.0,0.06800077855587006,10.129026412963867,49.95700454711914,0.4790213728944461,37,10.0,50.0,0.01985836774110794,0.5497972369194031,2.5,1.0,0.0,22.0,50.0,1.0,0.0,13.600177764892578,22.0,46.0,0
gate_on,0.45916300515333813,1,27,1,0,0,0.04334034398198128,0.07670794427394867,0.0,0.1290307343006134,10.37385082244873,49.87541580200195,0.47719139605760574,37,10.129026412963867,49.95700454711914,0.01802839090426761,0.5497972369194031,2.5,1.0,0.0,22.129026412963867,49.95700454711914,1.0,0.0,25.806142807006836,22.0,46.0,1
gate_on,0.45916300515333813,1,27,1,0,0,0.0433628186583519,0.07670106738805771,0.0,0.1830713003873825,10.721209526062012,49.759647369384766,0.47719139605760574,37,10.37385082244873,49.87541580200195,0.01802839090426761,0.5498157739639282,2.5,1.0,0.0,22.373851776123047,49.87541580200195,1.0,0.0,36.61426544189453,22.0,46.0,2
gate_on,0.43707429865996045,1,27,1,0,0,0.04253752902150154,0.07608945667743683,0.0,0.23705199360847473,11.16878604888916,49.6032829284668,0.47718682140111923,37,10.721209526062012,49.759647369384766,0.040112522741158785,0.5498157739639282,2.5,1.0,0.0,22.721210479736328,49.759647369384766,1.0,0.0,47.4104118347168,23.0,45.0,3
gate_on,0.43707429865996045,1,27,1,0,0,0.042576003819704056,0.07607552409172058,0.0,0.28355661034584045,11.70257568359375,49.411746978759766,0.4644800275564194,37,11.16878604888916,49.6032829284668,0.027405728896458925,0.5499047636985779,2.5,1.0,0.0,23.168785095214844,49.6032829284668,1.0,0.0,56.71128463745117,23.0,45.0,4
gate_on,0.4347190832098325,1,27,1,0,0,0.03852223977446556,0.07147528231143951,0.0,0.3296583890914917,12.319659233093262,49.179569244384766,0.4650595833857854,37,11.70257568359375,49.411746978759766,0.03034050017595291,0.5499047636985779,2.5,1.0,0.0,23.70257568359375,49.411746978759766,1.5,0.0,65.93174743652344,24.0,44.0,5
gate_on,0.4347190832098325,1,27,1,0,0,0.03856614604592323,0.07145983725786209,0.0,0.36803147196769714,13.005743980407715,48.912967681884766,0.4507003277540207,37,12.319659233093262,49.179569244384766,0.0159812445441882,0.5497674345970154,2.1213202476501465,1.0,0.0,24.319660186767578,49.179569244384766,1.5,0.0,73.60623931884766,24.0,44.0,6
gate_on,0.4113239720463753,1,27,1,0,0,0.0377800390124321,0.07063335180282593,0.0,0.40395528078079224,13.757877349853516,48.617984771728516,0.44262420386075974,37,13.005743980407715,48.912967681884766,0.03130023181438446,0.5490217804908752,1.8027756214141846,1.0,0.0,25.00574493408203,48.912967681884766,1.1180340051651,0.0,80.79102325439453,25.0,44.0,7
gate_on,inf,1,27,0,0,0,0.03565855324268341,0.06809002161026001,0.0,0.43723276257514954,14.5726318359375,48.300392150878906,0.4341469208399455,37,13.757877349853516,48.617984771728516,nan,0.5421698689460754,2.0615527629852295,0.0,0.0,13.757877349853516,48.617984771728516,nan,0.0,87.44650268554688,26.0,44.0,8
gate_on,inf,1,27,0,0,0,0.032111167907714844,0.06361901760101318,0.0,0.4696194529533386,15.446051597595215,47.95498275756836,0.42911715308825177,37,14.5726318359375,48.300392150878906,nan,0.5421698689460754,2.0615527629852295,0.0,0.0,14.5726318359375,48.300392150878906,nan,0.0,93.92383575439453,27.0,43.0,9
gate_on,inf,1,27,0,0,0,0.03216741234064102,0.0635857880115509,0.0,0.4939804673194885,16.36334991455078,47.58806228637695,0.4148113653063774,37,15.446051597595215,47.95498275756836,nan,0.5272298455238342,2.0,0.0,0.0,15.446051597595215,47.95498275756836,nan,0.0,98.79601287841797,27.0,43.0,10
gate_on,inf,1,27,0,0,0,0.03196151182055473,0.06331095099449158,0.0,0.5176872611045837,17.32120704650879,47.194984436035156,0.4014307111501694,37,16.36334991455078,47.58806228637695,nan,0.4666481912136078,1.5811388492584229,0.0,0.0,16.36334991455078,47.58806228637695,nan,0.0,103.53752899169922,28.0,42.0,11
gate_on,inf,1,27,0,0,0,0.029750339686870575,0.06053109094500542,0.0,0.550767183303833,18.33806800842285,46.771461486816406,0.3987553905357014,37,17.32120704650879,47.194984436035156,nan,0.43224602937698364,1.5,0.0,0.0,17.32120704650879,47.194984436035156,nan,0.0,110.1534194946289,31.0,41.0,12
gate_on,inf,1,27,0,0,0,0.030712632462382317,0.061664845794439316,0.0,0.5797662734985352,19.408191680908203,46.324974060058594,0.4004187484582265,37,18.33806800842285,46.771461486816406,nan,0.4207136034965515,1.0,0.0,0.0,18.33806800842285,46.771461486816406,nan,0.0,115.95326232910156,32.0,41.0,13
gate_on,inf,1,27,0,0,0,0.028731562197208405,0.05910079553723335,0.0,0.6049631237983704,20.52828598022461,45.867469787597656,0.3991421200335026,37,19.408191680908203,46.324974060058594,nan,0.37377867102622986,1.4142135381698608,0.0,0.0,19.408191680908203,46.324974060058594,nan,0.0,120.99259948730469,33.0,41.0,14
gate_on,inf,1,27,0,0,0,0.030524518340826035,0.06130669265985489,0.0,0.6226911544799805,21.683958053588867,45.403358459472656,0.39835478578295025,37,20.52828598022461,45.867469787597656,nan,0.3915679156780243,1.4142135381698608,0.0,0.0,20.52828598022461,45.867469787597656,nan,0.0,124.53827667236328,33.0,41.0,15
gate_on,0.39760686208804447,1,27,1,0,0,0.028076302260160446,0.058084841817617416,0.0,0.6362587213516235,22.868846893310547,44.93931198120117,0.4052886962890625,37,21.683958053588867,45.403358459472656,0.007681834201018034,0.4126870036125183,1.5811388492584229,0.7071067690849304,-0.7071067690849304,30.169239044189453,36.91807556152344,1.1180340051651,0.0,127.25170135498047,34.0,41.0,16
gate_on,inf,1,27,0,0,0,0.029055800288915634,0.05932458117604256,0.0,0.6480661034584045,24.080259323120117,44.47840118408203,0.40268879383802414,37,22.868846893310547,44.93931198120117,nan,0.3985733389854431,1.4142135381698608,0.0,0.0,22.868846893310547,44.93931198120117,nan,0.0,129.6131591796875,35.0,41.0,17
gate_on,inf,1,27,0,0,0,0.026353072375059128,0.05550537630915642,0.0,0.6559268236160278,25.311960220336914,44.026878356933594,0.40070000290870667,37,24.080259323120117,44.47840118408203,nan,0.39851343631744385,1.5,0.0,0.0,24.080259323120117,44.47840118408203,nan,0.0,131.1853485107422,36.0,41.0,18
gate_on,inf,1,27,0,0,0,0.02637530490756035,0.05550587549805641,0.0,0.6601329445838928,26.555931091308594,43.58456802368164,0.4017932862043381,37,25.311960220336914,44.026878356933594,nan,0.4128802716732025,0.5,0.0,0.0,25.311960220336914,44.026878356933594,nan,0.0,132.02664184570312,37.0,41.0,19
gate_on,inf,1,27,0,0,1,0.026139264926314354,0.0552203468978405,0.0,0.661645770072937,27.802932739257812,43.14175033569336,0.5193647742271423,37,26.555931091308594,43.58456802368164,nan,0.5193647742271423,0.0,0.0,0.0,26.555931091308594,43.58456802368164,nan,0.0,132.32907104492188,38.0,40.0,20
gate_on,inf,1,27,0,0,1,0.02293669618666172,0.05070621520280838,0.0,0.6604571342468262,29.04482650756836,42.691734313964844,0.5723314881324768,37,27.802932739257812,43.14175033569336,nan,0.5723314881324768,0.0,0.0,0.0,27.802932739257812,43.14175033569336,nan,0.0,132.0913848876953,39.0,39.0,21
gate_on,inf,1,27,0,0,0,0.023059707134962082,0.050859399139881134,0.0,0.6641378998756409,30.28842544555664,42.225067138671875,0.5072888135910034,37,29.04482650756836,42.691734313964844,nan,0.5072888135910034,0.5,0.0,0.0,29.04482650756836,42.691734313964844,nan,0.0,132.82752990722656,40.0,38.0,22
gate_on,inf,1,27,0,0,1,0.020936351269483566,0.04747217521071434,0.0,0.6679879426956177,31.536945343017578,41.74964141845703,0.4833693504333496,37,30.28842544555664,42.225067138671875,nan,0.489166259765625,0.0,0.0,0.0,30.28842544555664,42.225067138671875,nan,0.0,133.59750366210938,42.0,38.0,23
gate_on,inf,1,27,0,0,0,0.022592592984437943,0.04964059591293335,0.0,0.6751231551170349,32.800209045410156,41.272850036621094,0.4386771321296692,37,31.536945343017578,41.74964141845703,nan,0.4499340355396271,0.7071067690849304,0.0,0.0,31.536945343017578,41.74964141845703,nan,0.0,135.02467346191406,44.0,38.0,24
