arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_on,7.946561821362203,0.8908999982450291,2.362980258937169,0.21428571428571427,0,delayed_required_escape,0.0,2.5142712593078613,0.21428571428571427,10,5.358644872903824,0.043329290546742935,0.07272950360285384,0.017539819835552146,0.5710401321194785,0,34.35184470564127,7.0,0.5714285714285714,R1,19.616281939257195,00000_000531,00000,56,1.0
gate_on,7.999776525154584,0.6459536337663645,1.9600181268606136,0.0,1,delayed_required_escape,0.0,2.5946552753448486,0.0,7,4.756281495094299,0.037523858470179264,0.06669215870610738,0.0,0.4730053295134083,0,35.940141439437866,103.0,0.0,R1,16.99987844431981,00000_000531,00000,59,1.0
gate_on,7.775578563186255,0.9499998868548164,2.2891397638925843,0.10909090909090909,2,delayed_required_escape,0.2,2.5011255741119385,0.10909090909090909,9,4.490967035293579,0.039457633651115674,0.0683442354879596,0.005398849872025577,0.5855311744622997,0,31.259893909096718,5.0,0.2,R3,18.303642394160295,00000_000531,00000,55,1.0
gate_on,7.807934422089602,0.9264623059018361,1.3941213816136981,0.09375,3,delayed_required_escape,0.0,2.7984061241149902,0.09375,3,1.954156219959259,0.039327620121184736,0.06770320690702647,0.006326261966023594,0.5660041847735645,0,39.482353173196316,3.0,0.24,R3,22.34717712073694,00000_000531,00000,64,1.0
gate_on,7.527768636249345,0.9499932039672364,1.5975663233089985,0.32727272727272727,4,delayed_required_escape,0.0,2.482466220855713,0.32727272727272727,3,2.041104257106781,0.0565441809933294,0.08416068702936172,0.024071994762529025,0.6050460956677284,0,31.519286334514618,4.0,0.5263157894736842,R3,19.070621134931255,00000_000531,00000,55,1.0
gate_on,7.707722461782396,0.7578568310057886,1.702204411262008,0.09230769230769231,5,delayed_required_escape,0.0,2.536821126937866,0.09230769230769231,6,4.058093845844269,0.050965587536876016,0.08006312256822219,0.006446404010057449,0.5251962750530619,0,42.97245983034372,4.0,0.125,R1,22.568975832763854,00000_000531,00000,65,1.0
gate_on,8.333815187143045,0.7089631513745439,2.113445117976783,0.171875,6,delayed_required_escape,0.0,2.798867702484131,0.171875,8,6.1409671902656555,0.042708248540293425,0.07164305733749643,0.011674800887703896,0.5054793385112915,0,40.61177605390549,3.0,0.08333333333333333,R1,20.52841369549685,00000_000531,00000,64,1.0
gate_on,7.390586038617095,0.949999988079071,2.377843306085679,0.17307692307692307,7,delayed_required_escape,0.1,2.588186025619507,0.17307692307692307,9,4.946566522121429,0.046643157776158586,0.07489175958415636,0.012007592890698176,0.5848479283187292,0,30.156133115291595,5.0,0.16666666666666666,R1,17.636751978582115,00000_000531,00000,52,1.0
gate_on,7.658211176521053,0.9499980887710356,2.628876824235302,0.23529411764705882,8,delayed_required_escape,0.3,2.8657124042510986,0.23529411764705882,12,5.522435963153839,0.031902364236028755,0.05832009784439031,0.017626341651467717,0.5656873157878073,0,29.011563934385777,5.0,0.5294117647058824,R2,16.411473728849046,00000_001492,00000,51,1.0
gate_on,7.503681387918602,0.9149117903012706,2.774425280290071,0.02040816326530612,9,delayed_required_escape,0.0,2.671856164932251,0.02040816326530612,13,6.526007369160652,0.029440703573731745,0.05426631704428975,0.0013438633510044643,0.5036375685615332,0,27.654728576540947,5.0,0.058823529411764705,R2,13.927960259518233,00000_001492,00000,49,1.0
gate_on,7.48890458895143,0.9495657409705061,2.5406136995400392,0.05357142857142857,10,delayed_required_escape,0.0,2.9815433025360107,0.05357142857142857,9,6.108775973320007,0.03182270949972527,0.05709313142246434,0.0029117653279432227,0.5048800589818885,0,33.43833089619875,4.0,0.1,R1,16.882346475128728,00000_001492,00000,56,1.0
gate_on,7.745887181954458,0.8973982008587685,1.3684046382766868,0.21212121212121213,11,delayed_required_escape,0.1,2.5501041412353516,0.21212121212121213,3,1.9633181691169739,0.037541462884595,0.06459652322034042,0.01838233321905136,0.5446922874024906,0,40.163967192173004,3.0,0.5,R1,21.8770031610633,00000_001492,00000,66,1.0
gate_on,7.485610114689153,0.9237140839877735,1.3482038494321997,0.09836065573770492,12,delayed_required_escape,0.0,2.498843193054199,0.09836065573770492,3,1.7910142540931702,0.0383432399115113,0.06395447138147276,0.006139656315084363,0.49319921829556523,0,36.66538358479738,3.0,0.22727272727272727,R2,18.083338522529118,00000_001492,00000,61,1.0
gate_on,7.446412333229091,0.949998426493073,2.7169188033590737,0.13333333333333333,13,delayed_required_escape,0.0,2.778277635574341,0.13333333333333333,20,9.104557946324348,0.03480492920304338,0.06104063025365273,0.010682329535484314,0.5675560420582287,0,33.195625085383654,4.0,0.36363636363636365,R1,18.84037758710919,00000_001492,00000,60,1.0
gate_on,7.4790595620773574,0.6803083800300795,2.5473058023440713,0.0,14,delayed_required_escape,0.0,2.606440305709839,0.0,11,6.6292106211185455,0.02805441846915831,0.054880622774362564,0.0,0.45231952774838824,0,28.580240182578564,109.0,0.0,R1,12.927400742319447,00000_001492,00000,48,1.0
gate_on,7.299689092582816,0.744529483178178,2.37606504388543,0.018518518518518517,15,delayed_required_escape,0.0,2.552588939666748,0.018518518518518517,11,5.166095077991486,0.036567757527033486,0.061659658672633,0.0010160107027601313,0.43143827365117604,0,31.35450228303671,105.0,0.0,R2,13.527532336185214,00000_001492,00000,54,1.0
gate_on,8.011191356256289,0.8298213091870511,2.576678928773273,0.0,16,delayed_required_escape,0.0,2.88313889503479,0.0,12,8.158444464206696,0.017432628436235047,0.03857267922642878,0.0,0.5163673234488273,0,37.59390003979206,103.0,0.0,R1,19.412261541550187,00000_002145,00000,59,1.0
gate_on,8.113058145681862,0.6220801926870125,2.5702010751655413,0.0,17,delayed_required_escape,0.0,2.695951461791992,0.0,13,8.446984261274338,0.015208558383164927,0.0357111959795778,0.0,0.40610836198663747,0,28.66704075783491,108.0,0.0,R2,11.64192496516851,00000_002145,00000,48,1.0
gate_on,7.890505718254209,0.837645882241916,2.737993605095636,0.0,18,delayed_required_escape,0.0,2.8503289222717285,0.0,14,9.409632325172424,0.02084257684543099,0.04350073745762798,0.0,0.5337800133067976,0,40.689753375947475,102.0,0.0,R1,21.719377098463553,00000_002145,00000,71,1.0
gate_on,7.912952547784487,0.855378262507287,2.7136702958803167,0.0,19,delayed_required_escape,0.0,2.703575849533081,0.0,20,12.12384769320488,0.01943959908764044,0.04104726447736564,0.0,0.512956612379454,0,41.07751839607954,98.0,0.0,R1,21.07098468140766,00000_002145,00000,73,1.0
gate_on,7.854703999680257,0.663682514543612,2.623574669938637,0.0,20,delayed_required_escape,0.0,2.8561811447143555,0.0,13,8.250604629516602,0.014458460102398549,0.035212692233823964,0.0,0.4843224850371462,0,35.57606349885464,103.0,0.0,R1,17.230287481604588,00000_002145,00000,62,1.0
gate_on,7.9420780423622,0.8406754959316037,2.4211518309931686,0.0,21,delayed_required_escape,0.0,2.8926920890808105,0.0,11,7.250625014305115,0.020376591720211674,0.04288634261719777,0.0,0.5177491866875142,0,41.15052109956741,102.0,0.0,R1,21.30564883106843,00000_002145,00000,71,1.0
gate_on,7.838695246665675,0.9040789334104014,2.874771676691243,0.0547945205479452,22,delayed_required_escape,0.0,2.4631502628326416,0.0547945205479452,35,20.114404052495956,0.01702984202372497,0.03885592390106966,0.0018834150715233528,0.6015031793176568,0,43.33995523303747,10.0,0.13333333333333333,R3,26.069120864156957,00000_002145,00000,73,1.0
gate_on,8.100537750093887,0.949803002524896,2.9458124249101667,0.06666666666666667,23,delayed_required_escape,0.0,2.9578521251678467,0.06666666666666667,23,14.391594588756561,0.012455008652371665,0.03218156894048055,0.0022698062161604564,0.6068940959796382,0,33.864136189222336,12.0,0.16666666666666666,R1,20.55194431868944,00000_002145,00000,60,1.0
gate_on,7.588458322589436,0.8983184818025381,2.3258657745726046,0.2903225806451613,24,delayed_required_escape,0.8,2.483651876449585,0.2903225806451613,11,6.842105507850647,0.03985155277675198,0.06658041272913257,0.021523850699586254,0.5423287353588507,0,39.82929693907499,3.0,0.4,R1,21.600572239200687,00000_000983,00000,62,1.0
gate_on,7.672304370552646,0.9499999823474734,2.6196796388888135,0.24074074074074073,25,delayed_required_escape,0.5,2.497979164123535,0.24074074074074073,13,6.000179439783096,0.029539528889236628,0.05547861271986255,0.016584052738768083,0.574038127429221,0,30.72192957252264,4.0,0.42105263157894735,R3,17.635558922823304,00000_000983,00000,54,1.0
gate_on,7.57392844938369,0.9499995392189551,2.546969282694993,0.12244897959183673,26,delayed_required_escape,0.0,2.5787723064422607,0.12244897959183673,8,5.153252482414246,0.03666778992177272,0.06393353131656744,0.007885605248869682,0.5538490829201467,0,28.443322397768497,5.0,0.3333333333333333,R1,15.75330802520615,00000_000983,00000,49,1.0
gate_on,7.5036095820409665,0.9499593291993725,1.5967601678111318,0.18181818181818182,27,delayed_required_escape,0.1,2.980029344558716,0.18181818181818182,3,2.039950966835022,0.059837719120762564,0.08757016198201613,0.01518744866956364,0.6228897936045068,0,31.53908970206976,4.0,0.2631578947368421,R1,19.645377074996258,00000_000983,00000,55,1.0
gate_on,7.5525977359952865,0.949999130941069,2.54822434855749,0.018867924528301886,28,delayed_required_escape,0.0,2.508384943008423,0.018867924528301886,10,6.18062636256218,0.031702823831506494,0.05800485744510057,0.0011084845887040192,0.5393662555370622,0,31.538668625056744,4.0,0.05263157894736842,R1,17.010893600921083,00000_000983,00000,53,1.0
gate_on,7.4064072997619705,0.9167473836964648,1.8479620419266167,0.06666666666666667,29,delayed_required_escape,0.0,2.904235363006592,0.06666666666666667,6,3.7362140417099,0.054571539908647534,0.08316041020055612,0.004308874905109406,0.621649564177184,0,36.816333405673504,3.0,0.17391304347826086,R1,22.88685761623883,00000_000983,00000,60,1.0
gate_on,7.6202377932876795,0.9447857447965199,1.6863184746342978,0.1206896551724138,30,delayed_required_escape,0.5,2.802821397781372,0.1206896551724138,5,2.949301689863205,0.03662627167871286,0.06362394082905917,0.008653570608846072,0.4971609782838397,0,35.22823189944029,3.0,0.09523809523809523,R1,17.514102234335702,00000_000983,00000,58,1.0
gate_on,7.584704128901414,0.76749112944375,1.4884512879805765,0.06451612903225806,31,delayed_required_escape,0.0,2.7662477493286133,0.06451612903225806,4,3.2608837485313416,0.05199593146361651,0.08148994735412059,0.004337553776079609,0.5188648311854194,0,45.126800298690796,1.0,0.08695652173913043,R1,23.41470961891833,00000_000983,00000,62,1.0
gate_on,7.658862397763688,0.6740516425841624,2.3532579644877725,0.01020408163265306,32,delayed_required_escape,0.0,2.4717531204223633,0.01020408163265306,15,10.884583115577698,0.035589203789678156,0.06502947553384061,0.000642375298300568,0.5355583342468719,0,64.71529576182365,24.0,0.022727272727272728,R3,34.65881599849593,00000_002723,00000,98,1.0
gate_on,7.4994903558559,0.8310452270371684,2.3168994275328356,0.0,33,delayed_required_escape,0.0,2.7774527072906494,0.0,11,6.858125746250153,0.035566237844424704,0.06338769424553603,0.0,0.5029910788673169,0,45.76637679338455,97.0,0.0,R1,23.020079239152626,00000_002723,00000,73,1.0
gate_on,7.700924400093132,0.6448876849667964,2.302078598725906,0.010526315789473684,34,delayed_required_escape,0.0,2.304553747177124,0.010526315789473684,16,10.710175693035126,0.035745023837999296,0.0649409589798827,0.0005265324523574428,0.44107683760145927,0,60.930997520685196,20.0,0.023255813953488372,R3,26.87525169832618,00000_002723,00000,95,1.0
gate_on,7.5937951460218756,0.6729717525169038,2.6701621178403863,0.0,35,delayed_required_escape,0.0,2.782230854034424,0.0,23,15.931675791740417,0.03222264024467828,0.060360770168093346,0.0,0.5399778584728984,0,64.03791926056147,87.0,0.0,R3,34.57905850337835,00000_002723,00000,96,1.0
gate_on,7.619311792418224,0.7225023921948193,2.7225023921948193,0.0,36,delayed_required_escape,0.0,2.722627639770508,0.0,26,17.172436773777008,0.03992856207599,0.06831358586687868,0.0,0.5236849341114278,0,51.5736640393734,94.0,0.0,R3,27.008350854344176,00000_002723,00000,82,1.0
gate_on,7.61642045934521,0.8234294720184646,2.79123342911119,0.0,37,delayed_required_escape,0.0,2.9323933124542236,0.0,16,10.60392713546753,0.038865685123144776,0.0664909844462936,0.0,0.5359784663604719,0,46.72027464956045,97.0,0.0,R3,25.04106115461144,00000_002723,00000,74,1.0
gate_on,7.499401588574983,0.9475964721992037,2.9034996531176134,0.0,38,delayed_required_escape,0.0,2.7851243019104004,0.0,17,10.86239618062973,0.030200070057831267,0.05769461837104138,0.0,0.5425882381544446,0,40.508744947612286,100.0,0.0,R1,21.979568550972715,00000_002723,00000,68,1.0
gate_on,7.603676641731759,0.7660265665227753,2.1433432370595495,0.04477611940298507,39,delayed_required_escape,0.0,2.6117379665374756,0.04477611940298507,9,5.843056678771973,0.03276903627078925,0.060094213113188744,0.003752716219247277,0.5313738801668247,0,42.208205461502075,17.0,0.1111111111111111,R3,22.42833791095692,00000_002723,00000,67,1.0
gate_on,7.676948591287495,0.9499996484548089,2.7522792688578064,0.20408163265306123,40,delayed_required_escape,0.0,2.9090075492858887,0.20408163265306123,12,7.787627816200256,0.054715504717766025,0.08232668057388189,0.01900305545755795,0.6105485460995385,0,27.539073579013348,5.0,0.1875,R1,16.813941334594812,00000_001214,00000,49,1.0
gate_on,7.753956608686839,0.9499762892821025,2.6972267215317944,0.043478260869565216,41,delayed_required_escape,0.0,2.840430736541748,0.043478260869565216,10,6.644568085670471,0.05217737514201714,0.07940671981676765,0.002200407502443894,0.5838834958296051,0,27.71784432977438,5.0,0.13333333333333333,R1,16.18399184412946,00000_001214,00000,46,1.0
gate_on,7.756871499662774,0.949999988079071,2.8011454570864034,0.06521739130434782,42,delayed_required_escape,0.0,2.4558138847351074,0.06521739130434782,15,8.977063030004501,0.05107597873100768,0.07874267766981022,0.0035120763046585994,0.6373481085580415,0,26.043624505400658,5.0,0.2,R1,16.59885481851297,00000_001214,00000,46,1.0
