arm,compute_ms_per_step,cvar20_risk,cvar20_violation,effective_soft_rate,episode_id,event_type,false_pre_activation_rate,final_distance_m,gate_diagnostic_rate,hard_contacts,hard_hazard_length_m,mean_lam_hard_used,mean_lam_soft_learned,mean_lam_soft_used,mean_risk,out_of_bounds_or_nonfinite,path_length_m,post_open_activation_delay,post_open_activation_rate,regime,risk_exposure,scene_id,sequence,steps,success
gate_on,7.959385270353508,0.823429460303534,2.791233414829277,0.013513513513513514,37,delayed_required_escape,0.0,2.9323959350585938,0.013513513513513514,16,10.60392713546753,0.038865685123144776,0.06649098434561007,0.0005239263378285073,0.5359784504971047,0,46.72027739137411,10.0,0.03225806451612903,R3,25.04106188302361,00000_002723,00000,74,1.0
gate_on,7.778027250263703,0.9475964721992037,2.9034996531176134,0.0,38,delayed_required_escape,0.0,2.7851243019104004,0.0,17,10.86239618062973,0.030200070057831267,0.05769461837104138,0.0,0.5425882381544446,0,40.508744947612286,100.0,0.0,R1,21.979568550972715,00000_002723,00000,68,1.0
gate_on,7.859564507501756,0.7660265665227753,2.1433432370595495,0.08955223880597014,39,delayed_required_escape,0.0,2.6117379665374756,0.08955223880597014,9,5.843056678771973,0.03276903627078925,0.060094213113188744,0.006695341374447096,0.5313738801668247,0,42.208205461502075,14.0,0.2222222222222222,R3,22.42833791095692,00000_002723,00000,67,1.0
gate_on,8.082717388027291,0.9499996484548089,2.7522792688578064,0.22448979591836735,40,delayed_required_escape,0.0,2.9090075492858887,0.22448979591836735,12,7.787627816200256,0.054715504717766025,0.08232668057388189,0.020077783538370718,0.6105485460995385,0,27.539073579013348,5.0,0.25,R1,16.813941334594812,00000_001214,00000,49,1.0
gate_on,8.234375717659967,0.9499762894462951,2.697226887370217,0.10869565217391304,41,delayed_required_escape,0.0,2.840430974960327,0.10869565217391304,10,6.644568562507629,0.0521773740892177,0.0794067228131968,0.00657350035465282,0.5838835820886278,0,27.71783884614706,5.0,0.26666666666666666,R1,16.183991033243665,00000_001214,00000,46,1.0
gate_on,8.021918760673346,0.949999988079071,2.8011454570864034,0.08695652173913043,42,delayed_required_escape,0.0,2.4558138847351074,0.08695652173913043,15,8.977063030004501,0.05107597873100768,0.07874267766981022,0.0046504623378100605,0.6373481085580415,0,26.043624505400658,5.0,0.26666666666666666,R1,16.59885481851297,00000_001214,00000,46,1.0
gate_on,8.800926275555334,0.9498770133911508,2.2272830403440618,0.034482758620689655,43,delayed_required_escape,0.0,2.601200580596924,0.034482758620689655,8,5.229479789733887,0.03401993963353593,0.06189877038885807,0.0016152766244164828,0.5330589848747328,0,33.803171776235104,4.0,0.09523809523809523,R1,18.0190844325861,00000_001214,00000,58,1.0
gate_on,8.17467387726841,0.775399912400828,2.4046908059124963,0.017543859649122806,44,delayed_required_escape,0.0,2.951907157897949,0.017543859649122806,9,6.992069840431213,0.051603701423134724,0.08027914976864531,0.0007940508555947689,0.49249399817679623,0,40.767593681812286,5.0,0.05,R1,20.077795208402826,00000_001214,00000,57,1.0
gate_on,8.2383551895779,0.8955789176162895,1.4814450437315125,0.3620689655172414,45,delayed_required_escape,0.0,2.8836233615875244,0.3620689655172414,3,2.3046010732650757,0.05534275393162308,0.08337338410060981,0.035293579872312214,0.6064664897285342,0,37.7144006639719,3.0,0.18181818181818182,R1,22.87252018289454,00000_001214,00000,58,1.0
gate_on,7.949578018424119,0.7074947435981681,2.6167182594237133,0.0,46,delayed_required_escape,0.0,2.7543580532073975,0.0,19,12.996181070804596,0.03659241122878947,0.06542236175177232,0.0,0.3799691937047084,0,31.447438843548298,106.0,0.0,R2,11.949057981461173,00000_001214,00000,53,1.0
gate_on,7.923195034923163,0.9148549684703139,2.871439346729781,0.017543859649122806,47,delayed_required_escape,0.0,2.94339656829834,0.017543859649122806,14,9.97369247674942,0.035640834258836615,0.06436817027759134,0.001158782656778369,0.5096947800137102,0,35.998448736965656,15.0,0.047619047619047616,R2,18.348221409822532,00000_001214,00000,57,1.0
gate_on,8.205118114853919,0.9487766690437092,2.614089267007646,0.06557377049180328,48,delayed_required_escape,0.0,2.9223079681396484,0.06557377049180328,19,11.502526015043259,0.015828370238791724,0.03606695150498484,0.002519685286478918,0.5146904722132442,0,35.51284813135862,4.0,0.17391304347826086,R1,18.278124574366196,00000_002215,00000,61,1.0
gate_on,8.092482850285402,0.9496301252196634,2.645403155886003,0.06666666666666667,49,delayed_required_escape,0.0,2.9809343814849854,0.06666666666666667,23,12.037237495183945,0.015675330782930055,0.03583965341870984,0.002733210101723671,0.5298234739786345,0,34.89002875611186,4.0,0.18181818181818182,R1,18.48555624277764,00000_002215,00000,60,1.0
gate_on,8.094174645912762,0.6475909865238797,2.6422474975988606,0.0,50,delayed_required_escape,0.0,2.5166635513305664,0.0,26,14.651258081197739,0.01940352814988448,0.040688533106675515,0.0,0.46174236706612803,0,39.097523614764214,100.0,0.0,R1,18.052983100305063,00000_002215,00000,65,1.0
gate_on,8.218653380892993,0.7574504020469464,2.643164110339712,0.015873015873015872,51,delayed_required_escape,0.0,2.5212812423706055,0.015873015873015872,15,8.370099902153015,0.021359984312088243,0.04213230897273336,0.0009865506537376889,0.4990701205886315,0,39.90178329497576,11.0,0.041666666666666664,R3,19.913787800724993,00000_002215,00000,63,1.0
gate_on,8.209446833158532,0.5779934480144581,2.5264129420002814,0.06666666666666667,52,delayed_required_escape,0.0,2.613499641418457,0.06666666666666667,19,9.468694150447845,0.015509320609271526,0.035337205572674675,0.003644461060563723,0.4148613144190031,0,35.19421438500285,10.0,0.17391304347826086,R1,14.60071803970647,00000_002215,00000,60,1.0
gate_on,8.106413968129171,0.6654167996719701,2.665166763106754,0.015873015873015872,53,delayed_required_escape,0.0,2.871692657470703,0.015873015873015872,22,11.747716084122658,0.01610561560041138,0.036170242945589716,0.000609256090625884,0.5035324061915508,0,36.75046107172966,4.0,0.043478260869565216,R1,18.505048092096956,00000_002215,00000,63,1.0
gate_on,8.57215706893275,0.9183183007922167,2.782066960016255,0.034482758620689655,54,delayed_required_escape,0.0,2.9962096214294434,0.034482758620689655,18,8.223450258374214,0.015489976291127246,0.035433788880192,0.0024046391762536146,0.5970196228791245,0,36.202185943722725,15.0,0.09090909090909091,R3,21.613415399521283,00000_002215,00000,58,1.0
gate_on,8.145748703908692,0.9499756969840242,2.9025735500866983,0.037037037037037035,55,delayed_required_escape,0.0,2.494908571243286,0.037037037037037035,26,16.56564149260521,0.012938400282076112,0.032384772405580235,0.001334252663784557,0.6339232185413479,0,32.02750430256128,5.0,0.09523809523809523,R2,20.302978609326516,00000_002215,00000,54,1.0
gate_on,7.894712328036759,0.726015549468737,2.715038202629101,0.0,56,delayed_required_escape,0.0,2.962575912475586,0.0,14,8.488506495952606,0.01852857961212514,0.039154972667332553,0.0,0.4322560653572955,0,36.265559419989586,103.0,0.0,R1,15.676008022865902,00000_001633,00000,61,1.0
gate_on,7.930200675112353,0.7358451636212789,2.338214653197354,0.0,57,delayed_required_escape,0.0,2.6912009716033936,0.0,12,7.263328596949577,0.02004731216697724,0.04242929136501504,0.0,0.48056056215177095,0,44.04506265372038,97.0,0.0,R2,21.16632006888184,00000_001633,00000,77,1.0
gate_on,7.8560822640044865,0.8454293823099046,2.8454293823099044,0.0,58,delayed_required_escape,0.0,2.6867475509643555,0.0,18,11.664552122354507,0.013607538603949096,0.03343824775151487,0.0,0.5216185789359491,0,31.502557575702667,106.0,0.0,R3,16.432319315485945,00000_001633,00000,53,1.0
gate_on,8.075992035585278,0.6251815776369378,2.3439386667017663,0.17857142857142858,59,delayed_required_escape,0.0,2.8691868782043457,0.17857142857142858,14,9.42300945520401,0.03475516928648133,0.05592709028029016,0.01808182265432108,0.5062700994462025,0,53.26626551896334,13.0,0.40540540540540543,R2,26.967117541413394,00000_001633,00000,84,1.0
gate_on,7.880395739567061,0.9102543834098394,2.777140792119841,0.0,60,delayed_required_escape,0.0,2.9120426177978516,0.0,13,8.47158595919609,0.009757570861636297,0.028460817654495655,0.0,0.45761354063294934,0,26.461709916591644,109.0,0.0,R2,12.10923676613353,00000_001633,00000,46,1.0
gate_on,7.866661831163644,0.7189040769706004,2.692303360576063,0.0,61,delayed_required_escape,0.0,2.6908857822418213,0.0,28,15.69689616560936,0.02216908996506186,0.04540297282294611,0.0,0.5186734949299009,0,51.1711236089468,92.0,0.0,R1,26.541105521742406,00000_001633,00000,89,1.0
gate_on,7.995931548776287,0.6298646265375677,2.204289657812067,0.10975609756097561,62,delayed_required_escape,0.0,2.563272476196289,0.10975609756097561,14,8.414260447025299,0.038774490100899485,0.05951769250195201,0.014206331132388696,0.5116317784507185,0,52.4098192602396,21.0,0.25,R2,26.814529036397104,00000_001633,00000,82,1.0
gate_on,8.042351683737555,0.7692772096527475,2.7010432044458494,0.0,63,delayed_required_escape,0.0,2.713628053665161,0.0,16,9.932169258594513,0.01723173401939372,0.037533519634356104,0.0,0.473651972864696,0,35.27781890332699,103.0,0.0,R2,16.709408521924296,00000_001633,00000,60,1.0
gate_on,7.872981459808511,0.8635614606931447,2.8635614606931443,0.06756756756756757,64,delayed_required_escape,0.0,2.894805431365967,0.06756756756756757,24,15.389412581920624,0.03472843401234697,0.06208973820950534,0.007187262177467346,0.6034976968353956,0,43.574235543608665,97.0,0.0,R1,26.296950791930858,00000_002565,00000,74,1.0
gate_on,7.895715666624407,0.9408876346146687,2.7965599950495394,0.13333333333333333,65,delayed_required_escape,0.0,2.3504867553710938,0.13333333333333333,16,10.085802674293518,0.03141743710885445,0.058243030905723574,0.0076363064845403035,0.5629616848058333,0,47.65589775145054,8.0,0.3125,R1,26.82844448909112,00000_002565,00000,75,1.0
gate_on,7.949352325158543,0.6961806761592378,2.5291420956152493,0.025,66,delayed_required_escape,0.0,2.8506276607513428,0.025,14,9.506576955318451,0.037045031785964966,0.06471148456912487,0.0017427420243620872,0.5206943754553369,0,51.74373111873865,17.0,0.058823529411764705,R1,26.942669758600506,00000_002565,00000,80,1.0
gate_on,8.025392728323704,0.7345156806834418,2.0504113679633598,0.043478260869565216,67,delayed_required_escape,0.0,2.983626127243042,0.043478260869565216,11,7.368809461593628,0.04099657017049258,0.06957899052244813,0.0027793498061921286,0.46590894664811044,0,55.84933406114578,15.0,0.05128205128205128,R3,26.020704403426862,00000_002565,00000,92,1.0
gate_on,7.909117872953754,0.8773662494805832,2.8381777175848146,0.0,68,delayed_required_escape,0.0,2.4547312259674072,0.0,21,12.260636776685715,0.025126324001361024,0.05112837051803416,0.0,0.5623483448677848,0,32.36814643442631,106.0,0.0,R3,18.20217357383772,00000_002565,00000,55,1.0
gate_on,7.914441329705949,0.8662248542237374,2.431950220684982,0.0,69,delayed_required_escape,0.0,2.325636386871338,0.0,13,9.233554244041443,0.03150703487815438,0.0595950159234005,0.0,0.5824059108577323,0,58.82406737655401,90.0,0.0,R1,34.25948454079855,00000_002565,00000,91,1.0
gate_on,8.001790491703776,0.8392578421573809,2.821417405369366,0.06557377049180328,70,delayed_required_escape,0.0,2.863800048828125,0.06557377049180328,22,11.972614884376526,0.03007013565998097,0.05587340103553944,0.00653601388950817,0.599693724641707,0,40.396487817168236,15.0,0.16666666666666666,R3,24.225520241520957,00000_002565,00000,61,1.0
gate_on,8.141007645228397,0.7026772485482565,2.687216269430436,0.0,71,delayed_required_escape,0.0,2.6938400268554688,0.0,20,12.980506539344788,0.035570005726029155,0.06382865182334377,0.0,0.5495350325265609,0,56.0761239156127,87.0,0.0,R3,30.81579457992968,00000_002565,00000,93,1.0
gate_on,7.9742341171368025,0.9396296892854145,2.137342463826673,0.1,72,delayed_required_escape,0.2,2.746694564819336,0.1,8,5.355173587799072,0.060784181114286184,0.08911149570097526,0.006767844284574191,0.5276226851206827,0,37.63326761126518,4.0,0.17391304347826086,R2,19.856165706920955,00000_000882,00000,60,1.0
gate_on,8.038923328930563,0.8065266727618439,1.4227272581151291,0.1095890410958904,73,delayed_required_escape,0.0,2.834717273712158,0.1095890410958904,5,2.936585485935211,0.059034562376264026,0.08685257454236893,0.010520160300274417,0.518101942596794,0,45.245644964277744,20.0,0.06451612903225806,R1,23.441856550037148,00000_000882,00000,73,1.0
gate_on,8.130315857540284,0.9499892131852475,2.5203608420319052,0.017857142857142856,74,delayed_required_escape,0.0,2.6363415718078613,0.017857142857142856,14,6.248399510979652,0.0442932519529547,0.07212393291826759,0.0008586893257285867,0.5053984973263298,0,32.045742243528366,4.0,0.05,R1,16.195869975586128,00000_000882,00000,56,1.0
gate_on,8.120075980425064,0.8259670986509233,2.450957395064815,0.0392156862745098,75,delayed_required_escape,0.0,2.967978000640869,0.0392156862745098,8,5.326699435710907,0.025198927569184817,0.049717050520520584,0.001468992773808685,0.5469341838206144,0,32.1919020190835,4.0,0.058823529411764705,R3,17.606851656440625,00000_000882,00000,51,1.0
gate_on,7.987675509626432,0.9499999880790712,1.6244097121152306,0.05660377358490566,76,delayed_required_escape,0.0,2.6290507316589355,0.05660377358490566,3,2.0410556197166443,0.06172879064842215,0.08922557413296879,0.0034081596389131724,0.5121330717814081,0,30.26432666927576,4.0,0.15789473684210525,R2,15.499362582532186,00000_000882,00000,53,1.0
gate_on,7.918407199814772,0.5632218441869221,1.795662761156677,0.15384615384615385,77,delayed_required_escape,0.3,2.548736810684204,0.15384615384615385,9,5.20265057682991,0.05954948402941227,0.08846005367544982,0.015151264461187216,0.46382656543951667,0,39.89131497591734,101.0,0.0,R2,18.502651616145695,00000_000882,00000,65,1.0
gate_on,8.255542680271901,0.830696612189193,2.294193332285993,0.06,78,delayed_required_escape,0.0,2.977631092071533,0.06,7,4.77832156419754,0.02348831430077553,0.04755436725914478,0.0019474303722381591,0.4777664201949049,0,32.03441492468119,4.0,0.0625,R3,15.304967741603164,00000_000882,00000,50,1.0
gate_on,8.174008772722587,0.875909407528077,2.050294436322874,0.030303030303030304,79,delayed_required_escape,0.0,2.9835093021392822,0.030303030303030304,9,5.9931029081344604,0.060836009116786896,0.08924465016885237,0.001676087070143584,0.522663107197249,0,42.948825784027576,3.0,0.07692307692307693,R2,22.447766734753177,00000_000882,00000,66,1.0
gate_on,7.489371771634181,0.949737599286172,1.5516681919841158,0.03508771929824561,80,delayed_required_escape,0.0,2.505948305130005,0.03508771929824561,3,2.026999294757843,0.07624182196562751,0.10127616425355275,0.0024210320491539804,0.43524869755908285,0,33.67496716976166,4.0,0.09523809523809523,R2,14.656985600983639,00000_000130,00000,57,1.0
gate_on,7.3819310336286925,0.8516913306552721,2.027296553914879,0.15254237288135594,81,delayed_required_escape,0.5,2.934462308883667,0.15254237288135594,7,4.861582398414612,0.06904531219753168,0.09467006840948332,0.014766875970161568,0.4529853928920851,0,39.301544055342674,4.0,0.18181818181818182,R1,17.80302537517499,00000_000130,00000,59,1.0
gate_on,7.152052061057327,0.949999988079071,1.9377274017888413,0.32653061224489793,82,delayed_required_escape,0.6,2.7783961296081543,0.32653061224489793,4,2.6887789964675903,0.08050194527117574,0.10220549863820173,0.028696357747729943,0.6171831152740743,0,27.221872746944427,5.0,0.5,R3,16.800880225553584,00000_000130,00000,49,1.0
gate_on,7.350273677260585,0.9197901837854856,1.2863061872198878,0.08064516129032258,83,delayed_required_escape,0.1,2.9515137672424316,0.08064516129032258,2,1.3672578930854797,0.0792164031656519,0.10168156244101063,0.006574700676625775,0.5508499114587829,0,37.30417990684509,3.0,0.13043478260869565,R1,20.549004198728124,00000_000130,00000,62,1.0
