arm,best_risk,dataset,episode_id,gate_active,lambda_hard_learned,lambda_soft_learned,lambda_soft_used,nominal_risk,regime,stage
learned,0.5493682871262232,RELLIS-3D,00003_001631_04,0,0.07887113839387894,0.11119411885738373,0.0,0.5493682871262232,R1,4
learned,0.549864798784256,RELLIS-3D,00003_001631_04,0,0.07718690484762192,0.11069102585315704,0.0,0.549864798784256,R1,5
learned,0.550000011920929,RELLIS-3D,00003_001631_04,0,0.07123947888612747,0.10273408889770508,0.0,0.550000011920929,R1,6
learned,0.550000011920929,RELLIS-3D,00003_001631_04,0,0.05485066771507263,0.08553066849708557,0.0,0.550000011920929,R1,7
learned,inf,RELLIS-3D,00003_001631_04,0,0.04461485147476196,0.07671061158180237,0.0,0.5502388924360275,R1,8
fixed,0.2614685396353404,RELLIS-3D,00003_001631_04,1,0.12235771119594574,0.14555366337299347,1.5,0.30825158456961316,R1,0
fixed,inf,RELLIS-3D,00003_001631_04,0,0.08856337517499924,0.12430313229560852,0.0,0.5038926204045614,R1,1
fixed,inf,RELLIS-3D,00003_001631_04,0,0.08395779132843018,0.11949852854013443,0.0,0.5442446817954382,R1,2
fixed,inf,RELLIS-3D,00003_001631_04,0,0.08036045730113983,0.11335466802120209,0.0,0.549312541882197,R1,3
fixed,0.5493682871262232,RELLIS-3D,00003_001631_04,0,0.07887128740549088,0.11119438707828522,0.0,0.5493682871262232,R1,4
fixed,0.549864798784256,RELLIS-3D,00003_001631_04,0,0.07718701660633087,0.11069124937057495,0.0,0.549864798784256,R1,5
fixed,0.550000011920929,RELLIS-3D,00003_001631_04,0,0.07123944163322449,0.10273414850234985,0.0,0.550000011920929,R1,6
fixed,0.550000011920929,RELLIS-3D,00003_001631_04,0,0.05485069379210472,0.08553066849708557,0.0,0.550000011920929,R1,7
fixed,inf,RELLIS-3D,00003_001631_04,0,0.04461482912302017,0.07671061158180237,0.0,0.5502388924360275,R1,8
zero,0.2358458675444126,DFC2018,0000,1,1.0181019306182861,2.073268175125122,0.0,0.2493764248987039,soft-dominant-test,0
zero,0.24959557503461838,DFC2018,0000,0,0.8857134580612183,2.013154983520508,0.0,0.2499172861377398,soft-dominant-test,1
zero,0.1811814901108543,DFC2018,0000,0,0.9320873022079468,2.0596251487731934,0.0,0.19050535466521978,soft-dominant-test,2
zero,0.045566057572917394,DFC2018,0000,0,1.0353690385818481,2.117945909500122,0.0,0.047775278644015394,soft-dominant-test,3
zero,0.006565390676550524,DFC2018,0000,0,1.1630791425704956,2.1938278675079346,0.0,0.007595580747732811,soft-dominant-test,4
zero,2.1814337491044e-05,DFC2018,0000,0,1.2994455099105835,2.2374870777130127,0.0,2.185434200393151e-05,soft-dominant-test,5
zero,1.0831391561438863e-08,DFC2018,0000,0,1.3511734008789062,2.247587203979492,0.0,1.733945638922781e-08,soft-dominant-test,6
zero,2.227133766297129e-08,DFC2018,0000,0,1.364883303642273,2.253155469894409,0.0,6.380815958014392e-08,soft-dominant-test,7
zero,1.96291739806842e-10,DFC2018,0000,0,1.3818870782852173,2.258463144302368,0.0,4.5096752387951966e-08,soft-dominant-test,8
zero,1.1263792093485492e-08,DFC2018,0000,0,1.3863050937652588,2.2622427940368652,0.0,1.6466618824040324e-07,soft-dominant-test,9
zero,0.0,DFC2018,0000,0,1.3874187469482422,2.263986110687256,0.0,3.799573446864694e-05,soft-dominant-test,10
zero,2.0290386052122336e-07,DFC2018,0000,0,1.385087490081787,2.2644386291503906,0.0,0.00028519624561340606,soft-dominant-test,11
zero,2.3870924805521426e-05,DFC2018,0000,0,1.3837921619415283,2.2631778717041016,0.0,0.001088248109833027,soft-dominant-test,12
zero,8.96272195460406e-05,DFC2018,0000,0,1.3815574645996094,2.2618653774261475,0.0,0.0036721126719688377,soft-dominant-test,13
zero,0.00039764835268581616,DFC2018,0000,0,1.3803130388259888,2.2612719535827637,0.0,0.008723148649247984,soft-dominant-test,14
zero,0.0013315689707873446,DFC2018,0000,1,1.3800432682037354,2.261138439178467,0.0,0.016589012695476413,soft-dominant-test,15
zero,0.003137636520648357,DFC2018,0000,1,1.3800532817840576,2.2611207962036133,0.0,0.02623206501205762,soft-dominant-test,16
zero,0.00700821451240093,DFC2018,0000,1,1.3806451559066772,2.2613794803619385,0.0,0.02948184156169494,soft-dominant-test,17
zero,0.005964482027573344,DFC2018,0000,1,1.382309079170227,2.2621729373931885,0.0,0.018802439017842214,soft-dominant-test,18
zero,0.0015012756204271227,DFC2018,0000,0,1.3841149806976318,2.2631945610046387,0.0,0.0032656131776699717,soft-dominant-test,19
zero,8.626121799538053e-06,DFC2018,0000,0,1.3846200704574585,2.26350998878479,0.0,0.00035917294493022683,soft-dominant-test,20
zero,1.0688449899283933e-05,DFC2018,0000,0,1.384811520576477,2.2635178565979004,0.0,7.224318706278154e-05,soft-dominant-test,21
zero,6.17691339119264e-08,DFC2018,0000,0,1.383941888809204,2.2631378173828125,0.0,7.603864498722154e-07,soft-dominant-test,22
zero,1.318453339097895e-07,DFC2018,0000,0,1.3808526992797852,2.2624409198760986,0.0,0.00011675410443898425,soft-dominant-test,23
zero,2.507669307760807e-05,DFC2018,0000,0,1.3104195594787598,2.2894718647003174,0.0,0.008356144382939116,soft-dominant-test,24
zero,0.0010870483985386745,DFC2018,0000,0,1.2869057655334473,2.2639856338500977,0.0,0.002932423801283335,soft-dominant-test,25
zero,0.0,DFC2018,0000,0,1.3267558813095093,2.283764600753784,0.0,5.982360088789089e-08,soft-dominant-test,26
zero,0.0,DFC2018,0000,0,1.3581831455230713,2.3012337684631348,0.0,0.0,soft-dominant-test,27
zero,0.0,DFC2018,0000,0,1.3605796098709106,2.3013675212860107,0.0,0.0,soft-dominant-test,28
zero,0.0,DFC2018,0000,0,1.3587653636932373,2.3027801513671875,0.0,0.0,soft-dominant-test,29
zero,0.0,DFC2018,0000,0,1.3558533191680908,2.304839849472046,0.0,0.0,soft-dominant-test,30
